r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
236,36,41,zh,红色,红,红,红色,红,红
125,17,161,zh,紫色,紫,紫,紫色,紫,紫
23,143,229,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
6,212,160,zh,绿色,绿,绿,青色,青,青
111,201,61,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
37,15,99,zh,紫色,紫,紫,深紫色,深紫,深紫
38,200,106,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
185,121,211,zh,紫色,紫,紫,紫色,紫,紫
163,111,246,zh,紫色,紫,紫,紫色,紫,紫
156,53,177,zh,紫色,紫,紫,紫色,紫,紫
178,72,239,zh,紫色,紫,紫,紫色,紫,紫
247,178,85,zh,橙色,橙,橙,橙色,橙,橙
58,122,212,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
192,60,127,zh,洋红色,洋红,洋红,玫红色,玫瑰,玫瑰
242,156,167,zh,粉色,粉,粉,粉色,粉,粉
68,236,88,zh,绿色,绿,绿,绿色,绿,绿
243,124,220,zh,粉色,粉,粉,粉色,粉,粉
83,164,97,zh,绿色,绿,绿,绿色,绿,绿
172,182,195,zh,灰色,灰,灰,蓝灰色,蓝灰,蓝灰
65,157,26,zh,绿色,绿,绿,绿色,绿,绿
123,218,166,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
66,19,181,zh,紫色,紫,紫,紫色,紫,紫
12,181,127,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
98,231,81,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
92,64,42,zh,棕色,棕,棕,棕色,棕,棕
61,29,85,zh,紫色,紫,紫,紫色,紫,紫
232,177,2,zh,黄色,黄,黄,金色,金,金
11,29,7,zh,深绿色,深绿,深绿,深绿色,深绿,深绿
150,196,135,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
105,33,231,zh,紫色,紫,紫,紫色,紫,紫
242,61,112,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
155,202,11,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
29,23,179,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
244,202,73,zh,黄色,黄,黄,黄色,黄,黄
147,36,104,zh,紫红色,紫红,紫红,紫红色,紫红,紫红
228,146,98,zh,橙色,橙,橙,蜜桃色,蜜桃,蜜桃
155,247,132,zh,浅绿色,浅绿,浅绿,嫩绿色,嫩绿,嫩绿
64,28,6,zh,棕色,棕,棕,深棕色,深棕,深棕
140,77,205,zh,紫色,紫,紫,紫色,紫,紫
176,184,37,zh,黄绿色,黄绿,黄绿,橄榄绿,橄榄绿,橄榄绿
228,182,133,zh,橙色,橙,橙,驼色,驼,驼
35,64,9,zh,深绿色,深绿,深绿,墨绿,墨绿,墨绿
13,13,218,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
94,63,125,zh,紫色,紫,紫,紫色,紫,紫
109,31,130,zh,紫色,紫,紫,紫色,紫,紫
65,112,19,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
152,174,127,zh,浅绿色,浅绿,浅绿,灰绿色,灰绿,灰绿
195,218,145,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
235,5,137,zh,洋红色,洋红,洋红,玫红色,玫瑰,玫瑰
64,41,145,zh,紫色,紫,紫,紫色,紫,紫
218,102,13,zh,橙色,橙,橙,橙色,橙,橙
184,63,210,zh,紫色,紫,紫,紫色,紫,紫
223,191,70,zh,黄色,黄,黄,姜黄色,姜黄,姜黄
29,204,216,zh,青色,青,青,青色,青,青
14,255,45,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
38,102,53,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
164,167,16,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
253,19,89,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
168,215,48,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
14,135,92,zh,绿色,绿,绿,绿色,绿,绿
109,217,166,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
56,99,157,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
100,1,92,zh,紫色,紫,紫,深紫色,深紫,深紫
76,254,56,zh,绿色,绿,绿,绿色,绿,绿
109,50,247,zh,紫色,紫,紫,紫色,紫,紫
180,97,5,zh,橙色,橙,橙,橙色,橙,橙
112,203,136,zh,绿色,绿,绿,绿色,绿,绿
213,133,2,zh,橙色,橙,橙,橙色,橙,橙
182,245,200,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
61,130,51,zh,绿色,绿,绿,绿色,绿,绿
80,151,133,zh,绿色,绿,绿,青色,青,青
234,57,128,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
139,242,224,zh,薄荷绿,薄荷绿,薄荷绿,绿松石色,绿松石,绿松石
131,43,199,zh,紫色,紫,紫,紫色,紫,紫
252,25,52,zh,红色,红,红,红色,红,红
131,2,79,zh,紫红色,紫红,紫红,品红色,品红,品红
144,116,116,zh,棕灰色,棕灰,棕灰,豆沙色,豆沙,豆沙
75,31,0,zh,棕色,棕,棕,棕色,棕,棕
233,30,150,zh,粉色,粉,粉,品红色,品红,品红
104,53,240,zh,紫色,紫,紫,紫色,紫,紫
233,135,79,zh,橙色,橙,橙,橘色,橘,橘
185,185,226,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
177,53,237,zh,紫色,紫,紫,紫色,紫,紫
12,7,160,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
27,57,123,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
105,164,169,zh,青绿色,青绿,青绿,青色,青,青
148,248,184,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
135,242,139,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
220,115,60,zh,橙色,橙,橙,橙色,橙,橙
12,109,225,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
31,45,71,zh,深蓝色,深蓝,深蓝,深蓝色,深蓝,深蓝
109,44,148,zh,紫色,紫,紫,紫色,紫,紫
65,180,108,zh,绿色,绿,绿,绿色,绿,绿
135,149,14,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
141,217,178,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
7,48,68,zh,深蓝色,深蓝,深蓝,深蓝色,深蓝,深蓝
234,133,40,zh,橙色,橙,橙,橙色,橙,橙
32,5,154,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
64,123,72,zh,绿色,绿,绿,绿色,绿,绿
40,212,3,zh,绿色,绿,绿,绿色,绿,绿
127,25,62,zh,酒红色,酒红,酒红,酒红色,酒红,酒红
36,101,27,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
211,5,41,zh,红色,红,红,红色,红,红
122,139,78,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
166,94,150,zh,紫色,紫,紫,藕荷色,藕荷,藕荷
127,67,99,zh,紫红色,紫红,紫红,李子色,李子,李子
35,135,8,zh,绿色,绿,绿,绿色,绿,绿
237,230,251,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
160,217,114,zh,浅绿色,浅绿,浅绿,草绿色,草绿,草绿
187,62,48,zh,红色,红,红,砖红色,砖红,砖红
182,178,191,zh,灰色,灰,灰,浅紫色,浅紫,浅紫
166,128,88,zh,棕色,棕,棕,棕色,棕,棕
72,134,184,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
49,11,50,zh,紫色,紫,紫,深紫色,深紫,深紫
14,198,222,zh,青色,青,青,天蓝色,天蓝,天蓝
174,131,0,zh,棕色,棕,棕,金色,金,金
113,109,233,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
142,58,129,zh,紫色,紫,紫,紫红色,紫红,紫红
117,80,117,zh,紫色,紫,紫,紫色,紫,紫
8,150,20,zh,绿色,绿,绿,绿色,绿,绿
97,184,113,zh,绿色,绿,绿,绿色,绿,绿
208,44,13,zh,红色,红,红,红色,红,红
139,95,193,zh,紫色,紫,紫,紫色,紫,紫
131,72,55,zh,棕色,棕,棕,赤褐色,赤褐,赤褐
18,55,210,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
208,218,51,zh,黄色,黄,黄,青柠色,青柠,青柠
102,157,30,zh,绿色,绿,绿,绿色,绿,绿
236,223,62,zh,黄色,黄,黄,黄色,黄,黄
251,36,138,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
193,35,40,zh,红色,红,红,红色,红,红
33,134,234,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
105,246,52,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
36,60,24,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
146,28,11,zh,红色,红,红,深红色,深红,深红
235,115,72,zh,橙色,橙,橙,橙色,橙,橙
211,232,67,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
55,49,180,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
116,73,238,zh,紫色,紫,紫,紫色,紫,紫
116,73,6,zh,棕色,棕,棕,棕色,棕,棕
199,244,46,zh,黄绿色,黄绿,黄绿,柠檬黄,柠檬黄,柠檬黄
141,70,211,zh,紫色,紫,紫,紫色,紫,紫
173,16,115,zh,紫红色,紫红,紫红,玫红,玫瑰,玫瑰
59,48,23,zh,棕色,棕,棕,褐色,褐,褐
15,251,227,zh,青绿色,青绿,青绿,青色,青,青
153,173,14,zh,黄绿色,黄绿,黄绿,橄榄绿,橄榄绿,橄榄绿
197,82,200,zh,紫色,紫,紫,品红色,品红,品红
51,131,127,zh,青绿色,青绿,青绿,青色,青,青
238,155,89,zh,橙色,橙,橙,橙色,橙,橙
83,76,151,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
181,19,93,zh,洋红,洋红,洋红,品红色,品红,品红
114,242,246,zh,青色,青,青,青色,青,青
6,126,19,zh,绿色,绿,绿,绿色,绿,绿
209,137,93,zh,棕色,棕,棕,陶土色,陶土,陶土
7,86,210,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
73,40,124,zh,紫色,紫,紫,紫色,紫,紫
189,57,22,zh,橙色,橙,橙,铁锈色,铁铁铁锈,铁铁铁锈
84,10,203,zh,紫色,紫,紫,紫色,紫,紫
20,194,203,zh,青色,青,青,青色,青,青
18,198,148,zh,绿色,绿,绿,青绿色,青绿,青绿
230,97,22,zh,橙色,橙,橙,橙色,橙,橙
253,154,59,zh,橙色,橙,橙,橙色,橙,橙
98,35,52,zh,棕红色,棕红,棕红,酒红色,酒红,酒红
105,121,132,zh,灰色,灰,灰,蓝灰色,蓝灰,蓝灰
205,101,74,zh,橙色,橙,橙,砖红色,砖红,砖红
199,133,132,zh,粉色,粉,粉,豆沙色,豆沙,豆沙
197,8,101,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
251,18,210,zh,品红,品红,品红,洋红色,洋红,洋红
221,158,132,zh,肉色,肉,肉,蜜桃色,蜜桃,蜜桃
108,19,119,zh,紫色,紫,紫,紫色,紫,紫
88,163,59,zh,绿色,绿,绿,绿色,绿,绿
78,165,181,zh,蓝绿色,蓝绿,蓝绿,青色,青,青
28,119,246,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
181,18,95,zh,洋红,洋红,洋红,紫红色,紫红,紫红
55,131,207,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
201,14,40,zh,红色,红,红,红色,红,红
160,128,70,zh,棕色,棕,棕,卡其色,卡其,卡其
192,244,31,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
11,141,224,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
50,194,95,zh,绿色,绿,绿,绿色,绿,绿
91,71,6,zh,棕色,棕,棕,橄榄绿,橄榄绿,橄榄绿
53,64,199,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
209,147,194,zh,粉色,粉,粉,丁香色,丁香,丁香
96,178,180,zh,青绿色,青绿,青绿,松石绿,松石绿,松石绿
204,30,247,zh,紫色,紫,紫,洋红色,洋红,洋红
19,36,105,zh,蓝色,蓝,蓝,藏青色,藏青,藏青
179,2,47,zh,红色,红,红,深红色,深红,深红
220,53,192,zh,紫红色,紫红,紫红,品红色,品红,品红
187,218,61,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
245,108,87,zh,橙色,橙,橙,橘红色,橘红,橘红
140,137,61,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
3,221,0,zh,绿色,绿,绿,绿色,绿,绿
11,208,174,zh,青绿色,青绿,青绿,松石绿,松石绿,松石绿
47,209,231,zh,青色,青,青,青色,青,青
247,29,102,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
20,120,92,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
217,10,71,zh,红色,红,红,玫红色,玫瑰,玫瑰
85,66,43,zh,棕色,棕,棕,棕色,棕,棕
49,201,157,zh,绿色,绿,绿,青色,青,青
91,159,177,zh,蓝绿色,蓝绿,蓝绿,青色,青,青
188,241,86,zh,浅绿色,浅绿,浅绿,黄绿色,黄绿,黄绿
183,27,148,zh,洋红色,洋红,洋红,品红,品红,品红
18,86,54,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
17,224,121,zh,绿色,绿,绿,绿色,绿,绿
178,160,139,zh,棕色,棕,棕,灰褐色,灰褐,灰褐
243,78,152,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
72,144,82,zh,绿色,绿,绿,绿色,绿,绿
73,52,15,zh,棕色,棕,棕,棕色,棕,棕
188,75,8,zh,橙色,橙,橙,铁锈色,铁铁铁锈,铁铁铁锈
228,141,93,zh,橙色,橙,橙,橘色,橘,橘
158,251,98,zh,浅绿色,浅绿,浅绿,柠檬绿,柠檬绿,柠檬绿
207,28,62,zh,红色,红,红,红色,红,红
240,80,117,zh,粉色,粉,粉,桃红色,桃红,桃红
239,220,151,zh,淡黄色,淡黄,淡黄,奶油色,奶油,奶油
108,61,1,zh,棕色,棕,棕,棕色,棕,棕
110,184,246,zh,浅蓝色,浅蓝,浅蓝,天蓝色,天蓝,天蓝
70,26,202,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
189,162,236,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
240,255,187,zh,浅黄绿色,浅黄绿,浅黄绿,浅绿色,浅绿,浅绿
244,151,252,zh,紫色,紫,紫,粉色,粉,粉
83,106,91,zh,绿色,绿,绿,军绿色,军绿,军绿
23,55,241,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
177,21,246,zh,紫色,紫,紫,紫色,紫,紫
150,6,220,zh,紫色,紫,紫,紫色,紫,紫
37,62,134,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
241,110,139,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
212,66,191,zh,紫色,紫,紫,品红色,品红,品红
239,205,117,zh,黄色,黄,黄,金色,金,金
91,77,73,zh,棕色,棕,棕,深棕色,深棕,深棕
39,84,53,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
2,28,209,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
11,81,139,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
74,28,146,zh,紫色,紫,紫,深紫色,深紫,深紫
208,30,121,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
230,74,195,zh,粉色,粉,粉,枚红色,玫瑰,玫瑰
191,63,188,zh,紫色,紫,紫,紫色,紫,紫
28,47,232,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
24,244,31,zh,绿色,绿,绿,绿色,绿,绿
196,21,177,zh,紫色,紫,紫,玫红色,玫瑰,玫瑰
21,28,178,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
61,221,119,zh,绿色,绿,绿,绿色,绿,绿
43,136,6,zh,绿色,绿,绿,绿色,绿,绿
155,172,16,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
33,24,66,zh,紫色,紫,紫,深紫色,深紫,深紫
208,61,124,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
161,26,207,zh,紫色,紫,紫,紫色,紫,紫
60,7,175,zh,紫色,紫,紫,紫色,紫,紫
195,64,24,zh,橙色,橙,橙,橘红色,橘红,橘红
67,45,140,zh,紫色,紫,紫,紫色,紫,紫
201,167,189,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
42,21,67,zh,紫色,紫,紫,深紫色,深紫,深紫
112,246,25,zh,绿色,绿,绿,绿色,绿,绿
252,85,85,zh,红色,红,红,朱红色,朱红,朱红
207,151,255,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
114,186,125,zh,绿色,绿,绿,绿色,绿,绿
18,144,182,zh,蓝色,蓝,蓝,湖蓝色,湖蓝,湖蓝
14,55,121,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
249,112,20,zh,橙色,橙,橙,橙色,橙,橙
109,173,23,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
189,157,76,zh,土黄色,土黄,土黄,土黄色,土黄,土黄
150,253,190,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
83,218,202,zh,青绿色,青绿,青绿,碧色,碧,碧
221,21,145,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
161,55,17,zh,橙色,橙,橙,砖红色,砖红,砖红
184,212,176,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
74,202,243,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
25,94,156,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
146,131,100,zh,灰色,灰,灰,卡其色,卡其,卡其
157,27,149,zh,紫色,紫,紫,紫色,紫,紫
179,152,94,zh,卡其色,卡其,卡其,土黄色,土黄,土黄
95,21,164,zh,紫色,紫,紫,紫色,紫,紫
214,55,255,zh,紫色,紫,紫,紫色,紫,紫
62,196,169,zh,青绿色,青绿,青绿,松石绿,松石绿,松石绿
132,233,197,zh,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿
105,222,234,zh,青色,青,青,天蓝色,天蓝,天蓝
146,223,52,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
159,24,26,zh,红色,红,红,深红色,深红,深红
189,48,151,zh,紫红色,紫红,紫红,品红色,品红,品红
143,93,174,zh,紫色,紫,紫,紫色,紫,紫
155,196,119,zh,绿色,绿,绿,绿色,绿,绿
58,155,60,zh,绿色,绿,绿,绿色,绿,绿
153,34,15,zh,红色,红,红,砖红色,砖红,砖红
77,3,250,zh,紫色,紫,紫,群青色,群青,群青
207,246,169,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
76,72,60,zh,灰色,灰,灰,灰褐色,灰褐,灰褐
177,84,55,zh,棕色,棕,棕,赤土色,赤土,赤土
13,181,228,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
171,45,36,zh,红色,红,红,砖红色,砖红,砖红
89,86,30,zh,橄榄色,橄榄,橄榄,橄榄绿,橄榄绿,橄榄绿
77,137,178,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
242,168,69,zh,橙色,橙,橙,橙色,橙,橙
40,73,42,zh,绿色,绿,绿,深绿色,深绿,深绿
14,226,171,zh,绿色,绿,绿,青绿色,青绿,青绿
65,201,233,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
162,34,65,zh,红色,红,红,绛红色,绛红,绛红
158,182,225,zh,浅蓝色,浅蓝,浅蓝,浅蓝色,浅蓝,浅蓝
233,221,76,zh,黄色,黄,黄,黄色,黄,黄
128,64,230,zh,紫色,紫,紫,紫色,紫,紫
122,154,93,zh,绿色,绿,绿,军绿色,军绿,军绿
246,143,40,zh,橙色,橙,橙,橙色,橙,橙
63,244,206,zh,青绿色,青绿,青绿,青色,青,青
14,180,163,zh,青绿色,青绿,青绿,青色,青,青
204,74,4,zh,橙色,橙,橙,橘红色,橘红,橘红
206,185,34,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
70,206,62,zh,绿色,绿,绿,绿色,绿,绿
49,108,28,zh,绿色,绿,绿,深绿色,深绿,深绿
102,57,171,zh,紫色,紫,紫,紫色,紫,紫
252,83,195,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
253,144,79,zh,橙色,橙,橙,橙色,橙,橙
181,2,122,zh,紫红色,紫红,紫红,品红,品红,品红
147,254,45,zh,亮绿色,亮绿,亮绿,荧光绿,荧光绿,荧光绿
21,177,214,zh,青色,青,青,蓝色,蓝,蓝
193,250,28,zh,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿,荧光绿
99,53,165,zh,紫色,紫,紫,紫色,紫,紫
255,223,89,zh,黄色,黄,黄,黄色,黄,黄
125,173,73,zh,绿色,绿,绿,草绿色,草绿,草绿
178,209,121,zh,浅绿色,浅绿,浅绿,黄绿色,黄绿,黄绿
183,75,79,zh,红色,红,红,砖红色,砖红,砖红
87,125,234,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
130,32,20,zh,棕色,棕,棕,砖红色,砖红,砖红
184,25,253,zh,紫色,紫,紫,紫色,紫,紫
128,225,185,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
201,175,148,zh,米色,米,米,米色,米,米
180,169,105,zh,卡其色,卡其,卡其,橄榄绿,橄榄绿,橄榄绿
24,14,191,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
178,40,202,zh,紫色,紫,紫,紫色,紫,紫
33,252,185,zh,绿色,绿,绿,青绿色,青绿,青绿
170,219,138,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
28,240,90,zh,绿色,绿,绿,绿色,绿,绿
49,186,186,zh,青绿色,青绿,青绿,青色,青,青
10,134,176,zh,蓝色,蓝,蓝,青色,青,青
31,144,42,zh,绿色,绿,绿,绿色,绿,绿
97,86,185,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
82,169,55,zh,绿色,绿,绿,绿色,绿,绿
147,199,91,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
7,76,140,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
189,51,41,zh,红色,红,红,砖红色,砖红,砖红
180,141,92,zh,棕色,棕,棕,棕色,棕,棕
214,165,252,zh,紫色,紫,紫,紫色,紫,紫
3,191,5,zh,绿色,绿,绿,绿色,绿,绿
169,108,32,zh,棕色,棕,棕,焦糖色,焦糖,焦糖
140,27,244,zh,紫色,紫,紫,紫色,紫,紫
0,238,2,zh,绿色,绿,绿,绿色,绿,绿
135,127,34,zh,橄榄色,橄榄,橄榄,橄榄绿,橄榄绿,橄榄绿
11,246,242,zh,青色,青,青,青色,青,青
132,31,40,zh,红色,红,红,深红色,深红,深红
210,228,201,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
61,173,139,zh,绿色,绿,绿,蓝绿色,蓝绿,蓝绿
234,146,97,zh,橙色,橙,橙,橘色,橘,橘
208,35,109,zh,洋红,洋红,洋红,玫红,玫瑰,玫瑰
187,253,253,zh,青色,青,青,浅蓝色,浅蓝,浅蓝
13,48,218,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
29,121,216,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
206,21,216,zh,紫色,紫,紫,品红色,品红,品红
110,0,129,zh,紫色,紫,紫,紫色,紫,紫
151,127,211,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
133,56,11,zh,棕色,棕,棕,铁锈色,铁铁铁锈,铁铁铁锈
172,103,126,zh,粉色,粉,粉,藕荷色,藕荷,藕荷
201,117,220,zh,紫色,紫,紫,紫色,紫,紫
105,50,78,zh,紫红色,紫红,紫红,梅子色,梅子,梅子
250,233,187,zh,淡黄色,淡黄,淡黄,米色,米,米
159,230,65,zh,浅绿色,浅绿,浅绿,黄绿色,黄绿,黄绿
208,118,25,zh,橙色,橙,橙,古铜色,古铜,古铜
171,179,120,zh,卡其色,卡其,卡其,橄榄绿,橄榄绿,橄榄绿
144,96,224,zh,紫色,紫,紫,紫色,紫,紫
123,155,105,zh,绿色,绿,绿,灰绿色,灰绿,灰绿
160,21,187,zh,紫色,紫,紫,紫色,紫,紫
47,197,0,zh,绿色,绿,绿,绿色,绿,绿
248,197,80,zh,黄色,黄,黄,橘黄色,橘黄,橘黄
139,226,34,zh,绿色,绿,绿,亮绿,亮绿,亮绿
212,60,225,zh,紫色,紫,紫,紫色,紫,紫
86,111,76,zh,绿色,绿,绿,军绿色,军绿,军绿
143,103,47,zh,棕色,棕,棕,棕色,棕,棕
90,108,158,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
76,37,100,zh,紫色,紫,紫,深紫色,深紫,深紫
169,57,201,zh,紫色,紫,紫,紫色,紫,紫
3,250,57,zh,绿色,绿,绿,绿色,绿,绿
52,200,134,zh,绿色,绿,绿,绿色,绿,绿
139,237,6,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
9,226,114,zh,绿色,绿,绿,绿色,绿,绿
248,73,161,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
255,224,237,zh,粉色,粉,粉,粉色,粉,粉
186,189,241,zh,淡紫色,淡紫,淡紫,浅紫色,浅紫,浅紫
131,16,68,zh,深红色,深红,深红,紫红色,紫红,紫红
225,153,3,zh,橙色,橙,橙,橘色,橘,橘
138,125,109,zh,灰色,灰,灰,灰褐色,灰褐,灰褐
212,179,103,zh,金色,金,金,土黄色,土黄,土黄
188,232,110,zh,浅绿色,浅绿,浅绿,黄绿色,黄绿,黄绿
203,75,100,zh,红色,红,红,玫红色,玫瑰,玫瑰
120,25,141,zh,紫色,紫,紫,紫色,紫,紫
158,209,223,zh,浅蓝色,浅蓝,浅蓝,浅蓝色,浅蓝,浅蓝
96,177,124,zh,绿色,绿,绿,绿色,绿,绿
68,75,17,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
234,175,203,zh,粉色,粉,粉,粉色,粉,粉
204,170,41,zh,黄色,黄,黄,金黄色,金黄,金黄
215,172,132,zh,浅棕色,浅棕,浅棕,卡其色,卡其,卡其
250,95,226,zh,粉色,粉,粉,粉色,粉,粉
12,43,253,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
42,8,41,zh,紫色,紫,紫,深紫色,深紫,深紫
22,210,233,zh,青色,青,青,青色,青,青
71,142,15,zh,绿色,绿,绿,绿色,绿,绿
110,230,215,zh,青绿色,青绿,青绿,湖蓝色,湖蓝,湖蓝
197,63,176,zh,紫色,紫,紫,洋红色,洋红,洋红
48,60,22,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
220,24,88,zh,红色,红,红,玫红色,玫瑰,玫瑰
140,4,12,zh,红色,红,红,红色,红,红
175,74,254,zh,紫色,紫,紫,紫色,紫,紫
240,112,119,zh,粉红色,粉红,粉红,西瓜红,西瓜红,西瓜红
1,195,13,zh,绿色,绿,绿,绿色,绿,绿
25,72,201,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
157,132,94,zh,棕色,棕,棕,卡其色,卡其,卡其
110,25,145,zh,紫色,紫,紫,紫色,紫,紫
25,49,105,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
175,130,166,zh,紫色,紫,紫,丁香紫,丁香,丁香
185,126,8,zh,棕色,棕,棕,橙黄色,橙黄,橙黄
245,140,1,zh,橙色,橙,橙,橙色,橙,橙
220,96,208,zh,紫色,紫,紫,紫红色,紫红,紫红
136,200,188,zh,绿色,绿,绿,蒂芙尼蓝,蒂芙尼蓝,蒂芙尼蓝
175,134,187,zh,紫色,紫,紫,紫色,紫,紫
107,205,17,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
