r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
46,224,128,en,green,green,green,Emerald green,emerald green,emeraldgreen
253,34,153,en,pink,pink,pink,Hot pink,hot pink,hotpink
107,199,133,en,green,green,green,Grass Green,grass green,grassgreen
11,11,241,en,blue,blue,blue,Blue,blue,blue
174,26,4,en,red,red,red,Brick red,brick red,brickred
131,7,4,en,red,red,red,Maroon,maroon,maroon
15,5,129,en,blue,blue,blue,Blue,blue,blue
122,168,90,en,green,green,green,Moss green,moss green,mossgreen
133,108,25,en,olive,olive,olive,Olive,olive,olive
56,55,252,en,blue,blue,blue,Electric blue,electric blue,electricblue
192,42,54,en,red,red,red,Red,red,red
179,105,201,en,purple,purple,purple,Purple,purple,purple
116,129,38,en,olive green,olive green,olivegreen,Olive green,olive green,olivegreen
148,184,126,en,light green,light green,lightgreen,Sage green,sage green,sagegreen
209,35,7,en,red,red,red,Red,red,red
53,20,8,en,brown,brown,brown,Dark brown,dark brown,darkbrown
84,104,54,en,olive green,olive green,olivegreen,Olive green,olive green,olivegreen
75,6,166,en,purple,purple,purple,Purple,purple,purple
57,171,102,en,green,green,green,Medium green,medium green,mediumgreen
203,56,166,en,magenta,magenta,magenta,Magenta,magenta,magenta
91,195,100,en,green,green,green,Grass green,grass green,grassgreen
118,232,204,en,turquoise,turquoise,turquoise,Aquamarine,aquamarine,aquamarine
80,184,69,en,green,green,green,Grass green,grass green,grassgreen
241,94,146,en,pink,pink,pink,Hot pink,hot pink,hotpink
241,180,31,en,orange,orange,orange,Amber,amber,amber
170,114,223,en,purple,purple,purple,Purple,purple,purple
18,83,20,en,green,green,green,Dark green,dark green,darkgreen
235,246,143,en,light yellow,light yellow,lightyellow,Pale yellow,pale yellow,paleyellow
208,224,66,en,yellow,yellow,yellow,Lime green,lime green,limegreen
169,151,168,en,mauve,mauve,mauve,Lavender,lavender,lavender
8,231,18,en,green,green,green,Green,green,green
10,43,206,en,blue,blue,blue,Blue,blue,blue
190,237,57,en,lime,lime,lime,Lime green,lime green,limegreen
89,243,137,en,green,green,green,Lime green,lime green,limegreen
233,76,184,en,pink,pink,pink,Hot pink,hot pink,hotpink
1,246,190,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
94,72,213,en,purple,purple,purple,Violet,violet,violet
251,201,26,en,yellow,yellow,yellow,Yellow,yellow,yellow
111,199,69,en,green,green,green,Lime green,lime green,limegreen
109,18,211,en,purple,purple,purple,Purple,purple,purple
23,106,28,en,green,green,green,Green,green,green
243,80,44,en,orange,orange,orange,Orange-red,orange-red,orangered
13,113,247,en,blue,blue,blue,Blue,blue,blue
232,240,178,en,light yellow,light yellow,lightyellow,Pale yellow,pale yellow,paleyellow
160,225,184,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
104,36,30,en,dark red,dark red,darkred,Maroon,maroon,maroon
21,172,13,en,green,green,green,Green,green,green
14,36,207,en,blue,blue,blue,Blue,blue,blue
242,177,202,en,pink,pink,pink,Pink,pink,pink
38,82,165,en,blue,blue,blue,Royal Blue,royal blue,royalblue
199,182,78,en,yellow,yellow,yellow,Mustard,mustard,mustard
246,131,51,en,orange,orange,orange,Orange,orange,orange
159,115,216,en,purple,purple,purple,Medium purple,medium purple,mediumpurple
144,203,125,en,green,green,green,Pistachio,pistachio,pistachio
203,28,98,en,magenta,magenta,magenta,Magenta,magenta,magenta
165,22,91,en,magenta,magenta,magenta,Magenta,magenta,magenta
68,170,31,en,green,green,green,Green,green,green
57,48,42,en,brown,brown,brown,Dark brown,dark brown,darkbrown
45,13,127,en,purple,purple,purple,Dark purple,dark purple,darkpurple
96,231,255,en,cyan,cyan,cyan,Sky blue,sky blue,skyblue
232,157,6,en,orange,orange,orange,Orange,orange,orange
54,31,146,en,purple,purple,purple,Indigo,indigo,indigo
124,163,49,en,green,green,green,Pea green,pea green,peagreen
106,165,164,en,teal,teal,teal,Teal,teal,teal
6,197,223,en,cyan,cyan,cyan,Cyan,cyan,cyan
123,229,199,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
193,219,180,en,light green,light green,lightgreen,Celadon,celadon,celadon
26,205,250,en,cyan,cyan,cyan,Cyan,cyan,cyan
84,76,115,en,purple,purple,purple,Dark purple,dark purple,darkpurple
135,5,189,en,purple,purple,purple,Purple,purple,purple
51,17,1,en,brown,brown,brown,Dark brown,dark brown,darkbrown
46,125,171,en,blue,blue,blue,Steel Blue,steel blue,steelblue
244,124,81,en,orange,orange,orange,Coral,coral,coral
2,59,199,en,blue,blue,blue,Blue,blue,blue
75,232,112,en,green,green,green,Lime green,lime green,limegreen
34,161,108,en,green,green,green,Green,green,green
39,132,172,en,blue,blue,blue,Teal,teal,teal
186,187,250,en,lavender,lavender,lavender,Lavender,lavender,lavender
7,66,23,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
31,123,21,en,green,green,green,Green,green,green
33,10,72,en,purple,purple,purple,Dark Purple,dark purple,darkpurple
248,199,148,en,peach,peach,peach,Peach,peach,peach
137,170,161,en,green,green,green,Verdigris,verdigris,verdigris
142,225,248,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
74,40,247,en,blue,blue,blue,Violet Blue,violet blue,violetblue
233,244,77,en,yellow,yellow,yellow,Lemon yellow,lemon yellow,lemonyellow
228,209,42,en,yellow,yellow,yellow,Goldenrod,goldenrod,goldenrod
176,152,84,en,goldenrod,goldenrod,goldenrod,Khaki,khaki,khaki
99,201,227,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
220,196,127,en,goldenrod,goldenrod,goldenrod,Old Gold,old gold,oldgold
250,249,171,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
177,150,210,en,purple,purple,purple,Lavender,lavender,lavender
217,61,172,en,pink,pink,pink,Hot pink,hot pink,hotpink
12,175,240,en,blue,blue,blue,Deep sky blue,deep sky blue,deepskyblue
240,19,92,en,pink,pink,pink,Pink,pink,pink
89,65,201,en,purple,purple,purple,Violet,violet,violet
157,12,179,en,purple,purple,purple,Purple,purple,purple
123,236,166,en,green,green,green,Mint green,mint green,mintgreen
153,12,177,en,purple,purple,purple,Purple,purple,purple
82,155,4,en,green,green,green,Green,green,green
26,213,69,en,green,green,green,Green,green,green
243,229,12,en,yellow,yellow,yellow,Yellow,yellow,yellow
158,109,167,en,purple,purple,purple,Medium purple,medium purple,mediumpurple
236,58,73,en,red,red,red,Red,red,red
39,3,67,en,purple,purple,purple,Purple,purple,purple
200,187,252,en,lavender,lavender,lavender,Lavender,lavender,lavender
25,124,218,en,blue,blue,blue,Royal Blue,royal blue,royalblue
225,224,190,en,beige,beige,beige,Pistachio,pistachio,pistachio
45,140,248,en,blue,blue,blue,Dodger blue,dodger blue,dodgerblue
190,8,246,en,purple,purple,purple,Magenta,magenta,magenta
105,233,13,en,green,green,green,Lime green,lime green,limegreen
102,139,129,en,green,green,green,Teal,teal,teal
153,218,176,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
9,99,134,en,teal,teal,teal,Teal,teal,teal
6,28,35,en,teal,teal,teal,Dark Teal,dark teal,darkteal
141,51,46,en,red,red,red,Burnt sienna,burnt sienna,burntsienna
105,20,26,en,maroon,maroon,maroon,Maroon,maroon,maroon
17,13,22,en,black,black,black,Dark purple,dark purple,darkpurple
33,170,0,en,green,green,green,Green,green,green
220,161,210,en,pink,pink,pink,Lilac,lilac,lilac
153,148,248,en,lavender,lavender,lavender,Periwinkle,periwinkle,periwinkle
54,61,62,en,gray,gray,gray,Dark Blue Gray,dark blue gray,darkbluegray
13,99,139,en,blue,blue,blue,Teal,teal,teal
120,20,45,en,dark red,dark red,darkred,Burgundy,burgundy,burgundy
134,102,92,en,brown,brown,brown,Rosewood,rosewood,rosewood
72,25,205,en,purple,purple,purple,Violet,violet,violet
75,70,63,en,brown,brown,brown,Dark Taupe,dark taupe,darktaupe
216,13,191,en,magenta,magenta,magenta,Magenta,magenta,magenta
165,194,215,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
99,199,91,en,green,green,green,Lime green,lime green,limegreen
248,85,59,en,orange,orange,orange,Tomato,tomato,tomato
40,162,68,en,green,green,green,Green,green,green
142,228,155,en,light green,light green,lightgreen,Light green,light green,lightgreen
178,163,251,en,lavender,lavender,lavender,Lavender,lavender,lavender
246,252,96,en,yellow,yellow,yellow,Yellow,yellow,yellow
163,206,10,en,yellow-green,yellow-green,yellowgreen,Lime green,lime green,limegreen
19,29,173,en,blue,blue,blue,Blue,blue,blue
243,241,85,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
16,189,192,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
196,112,217,en,purple,purple,purple,Orchid,orchid,orchid
192,86,1,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
75,242,32,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
6,249,196,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
148,132,67,en,olive,olive,olive,Old Gold,old gold,oldgold
153,169,238,en,lavender,lavender,lavender,Periwinkle,periwinkle,periwinkle
23,119,172,en,blue,blue,blue,Blue,blue,blue
212,38,68,en,red,red,red,Crimson,crimson,crimson
42,76,66,en,dark green,dark green,darkgreen,Forest green,forest green,forestgreen
135,237,47,en,green,green,green,Chartreuse,chartreuse,chartreuse
202,223,239,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
106,76,40,en,brown,brown,brown,Brown,brown,brown
163,211,127,en,light green,light green,lightgreen,Lime green,lime green,limegreen
99,246,17,en,green,green,green,Lime green,lime green,limegreen
198,210,44,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
51,141,224,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
198,242,109,en,light green,light green,lightgreen,Lime green,lime green,limegreen
19,232,196,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
224,155,124,en,salmon,salmon,salmon,Peach,peach,peach
148,3,120,en,purple,purple,purple,Purple,purple,purple
208,52,26,en,red,red,red,Red-orange,red-orange,redorange
85,252,81,en,green,green,green,Lime green,lime green,limegreen
49,121,56,en,green,green,green,Forest green,forest green,forestgreen
40,45,19,en,dark green,dark green,darkgreen,Olive Green,olive green,olivegreen
178,13,248,en,purple,purple,purple,Purple,purple,purple
148,162,138,en,sage,sage,sage,Sage green,sage green,sagegreen
143,200,192,en,teal,teal,teal,Aqua,aqua,aqua
109,82,163,en,purple,purple,purple,Purple,purple,purple
188,27,253,en,purple,purple,purple,Purple,purple,purple
227,80,223,en,magenta,magenta,magenta,Magenta,magenta,magenta
12,151,89,en,green,green,green,Kelly green,kelly green,kellygreen
176,171,9,en,yellow,yellow,yellow,Olive green,olive green,olivegreen
53,73,47,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
40,57,200,en,blue,blue,blue,Royal Blue,royal blue,royalblue
6,177,50,en,green,green,green,Green,green,green
205,146,180,en,pink,pink,pink,Orchid,orchid,orchid
164,203,175,en,green,green,green,Mint green,mint green,mintgreen
8,131,222,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
135,250,148,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
159,11,71,en,maroon,maroon,maroon,Ruby,ruby,ruby
50,251,53,en,green,green,green,Lime green,lime green,limegreen
168,122,229,en,purple,purple,purple,Lavender,lavender,lavender
46,1,127,en,purple,purple,purple,Purple,purple,purple
221,51,64,en,red,red,red,Red,red,red
89,188,242,en,blue,blue,blue,Sky Blue,sky blue,skyblue
188,86,24,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
248,180,194,en,pink,pink,pink,Pink,pink,pink
148,13,45,en,burgundy,burgundy,burgundy,Crimson,crimson,crimson
168,88,44,en,orange,orange,orange,Rust,rust,rust
255,125,213,en,pink,pink,pink,Pink,pink,pink
215,182,199,en,pink,pink,pink,Mauve,mauve,mauve
33,200,139,en,green,green,green,Spring green,spring green,springgreen
214,232,217,en,pale green,pale green,palegreen,Pale green,pale green,palegreen
10,61,218,en,blue,blue,blue,Blue,blue,blue
74,89,237,en,blue,blue,blue,Royal Blue,royal blue,royalblue
128,7,79,en,purple,purple,purple,Magenta,magenta,magenta
220,224,4,en,yellow,yellow,yellow,Bright yellow,bright yellow,brightyellow
249,51,83,en,red,red,red,Cerise,cerise,cerise
247,112,169,en,pink,pink,pink,Hot pink,hot pink,hotpink
20,184,156,en,turquoise,turquoise,turquoise,Teal,teal,teal
241,146,88,en,orange,orange,orange,Apricot,apricot,apricot
191,221,32,en,chartreuse,chartreuse,chartreuse,Chartreuse,chartreuse,chartreuse
117,10,4,en,red,red,red,Maroon,maroon,maroon
76,125,29,en,green,green,green,Olive green,olive green,olivegreen
212,7,238,en,magenta,magenta,magenta,Magenta,magenta,magenta
93,211,20,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
205,103,230,en,purple,purple,purple,Orchid,orchid,orchid
91,207,237,en,cyan,cyan,cyan,Sky blue,sky blue,skyblue
117,15,124,en,purple,purple,purple,Purple,purple,purple
88,196,31,en,green,green,green,Lime green,lime green,limegreen
83,53,187,en,purple,purple,purple,Violet,violet,violet
126,131,218,en,purple,purple,purple,Periwinkle,periwinkle,periwinkle
2,85,120,en,teal,teal,teal,Teal,teal,teal
252,61,122,en,pink,pink,pink,Hot pink,hot pink,hotpink
239,220,22,en,yellow,yellow,yellow,Yellow,yellow,yellow
3,97,4,en,green,green,green,Green,green,green
56,85,96,en,dark teal,dark teal,darkteal,Dark Teal,dark teal,darkteal
135,158,42,en,olive green,olive green,olivegreen,Olive green,olive green,olivegreen
98,48,217,en,purple,purple,purple,Purple,purple,purple
248,44,179,en,pink,pink,pink,Hot pink,hot pink,hotpink
164,117,167,en,purple,purple,purple,Purple,purple,purple
110,227,253,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
206,249,183,en,light green,light green,lightgreen,Light green,light green,lightgreen
168,233,7,en,lime,lime,lime,Lime green,lime green,limegreen
87,112,128,en,gray,gray,gray,Slate blue,slate blue,slateblue
197,204,178,en,beige,beige,beige,Sage,sage,sage
170,84,69,en,brown,brown,brown,Terracotta,terracotta,terracotta
42,126,32,en,green,green,green,Green,green,green
220,33,48,en,red,red,red,Red,red,red
229,199,119,en,yellow,yellow,yellow,Goldenrod,goldenrod,goldenrod
202,244,110,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
126,23,124,en,purple,purple,purple,Grape,grape,grape
45,247,89,en,lime green,lime green,limegreen,Bright green,bright green,brightgreen
208,247,250,en,light cyan,light cyan,lightcyan,Light blue,light blue,lightblue
209,72,146,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
67,166,164,en,teal,teal,teal,Teal,teal,teal
137,100,68,en,brown,brown,brown,Brown,brown,brown
100,142,203,en,blue,blue,blue,Cornflower blue,cornflower blue,cornflowerblue
233,29,23,en,red,red,red,Red,red,red
32,212,219,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
98,59,113,en,purple,purple,purple,Dark purple,dark purple,darkpurple
116,220,34,en,green,green,green,Lime green,lime green,limegreen
49,56,173,en,blue,blue,blue,Royal blue,royal blue,royalblue
247,98,79,en,coral,coral,coral,Coral,coral,coral
29,190,175,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
3,113,87,en,green,green,green,Teal,teal,teal
180,141,4,en,goldenrod,goldenrod,goldenrod,Mustard,mustard,mustard
164,237,33,en,chartreuse,chartreuse,chartreuse,Chartreuse,chartreuse,chartreuse
65,124,139,en,teal,teal,teal,Teal,teal,teal
21,31,87,en,blue,blue,blue,Navy blue,navy blue,navyblue
225,99,254,en,purple,purple,purple,Purple,purple,purple
190,207,95,en,yellow-green,yellow-green,yellowgreen,Lime green,lime green,limegreen
202,52,97,en,pink,pink,pink,Raspberry,raspberry,raspberry
202,204,81,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
42,44,145,en,blue,blue,blue,Indigo,indigo,indigo
60,156,66,en,green,green,green,Green,green,green
49,161,53,en,green,green,green,Kelly green,kelly green,kellygreen
171,79,197,en,purple,purple,purple,Purple,purple,purple
135,118,156,en,lavender,lavender,lavender,Mauve,mauve,mauve
251,223,85,en,yellow,yellow,yellow,Yellow,yellow,yellow
249,255,205,en,light yellow,light yellow,lightyellow,Pale yellow,pale yellow,paleyellow
133,246,95,en,green,green,green,Lime green,lime green,limegreen
202,116,3,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
59,223,223,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
24,19,237,en,blue,blue,blue,Blue,blue,blue
3,153,198,en,blue,blue,blue,Cyan,cyan,cyan
249,173,16,en,orange,orange,orange,Orange,orange,orange
216,15,238,en,magenta,magenta,magenta,Magenta,magenta,magenta
168,73,8,en,orange,orange,orange,Rust,rust,rust
161,0,124,en,purple,purple,purple,Magenta,magenta,magenta
169,49,127,en,magenta,magenta,magenta,Magenta,magenta,magenta
181,129,240,en,purple,purple,purple,Lavender,lavender,lavender
30,89,235,en,blue,blue,blue,Royal Blue,royal blue,royalblue
126,165,229,en,light blue,light blue,lightblue,Cornflower blue,cornflower blue,cornflowerblue
72,231,132,en,green,green,green,Spring Green,spring green,springgreen
136,8,65,en,maroon,maroon,maroon,Mulberry,mulberry,mulberry
20,47,68,en,navy,navy,navy,Dark Blue,dark blue,darkblue
25,200,140,en,green,green,green,Emerald,emerald,emerald
87,64,10,en,brown,brown,brown,Dark brown,dark brown,darkbrown
160,13,223,en,purple,purple,purple,Purple,purple,purple
94,194,141,en,green,green,green,Emerald green,emerald green,emeraldgreen
183,181,163,en,beige,beige,beige,Light olive green,light olive green,lightolivegreen
156,66,111,en,purple,purple,purple,Mulberry,mulberry,mulberry
244,225,52,en,yellow,yellow,yellow,Yellow,yellow,yellow
222,199,194,en,beige,beige,beige,Dusty Pink,dusty pink,dustypink
11,148,228,en,blue,blue,blue,Blue,blue,blue
31,195,239,en,cyan,cyan,cyan,Deep sky blue,deep sky blue,deepskyblue
148,248,10,en,lime,lime,lime,Lime green,lime green,limegreen
82,152,119,en,green,green,green,Forest Green,forest green,forestgreen
101,172,226,en,blue,blue,blue,Sky blue,sky blue,skyblue
200,198,146,en,beige,beige,beige,Pale olive,pale olive,paleolive
155,12,93,en,magenta,magenta,magenta,Magenta,magenta,magenta
142,106,245,en,purple,purple,purple,Purple,purple,purple
56,157,250,en,blue,blue,blue,Sky blue,sky blue,skyblue
153,93,253,en,purple,purple,purple,Purple,purple,purple
37,236,233,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
179,169,4,en,yellow,yellow,yellow,Olive,olive,olive
211,177,225,en,purple,purple,purple,Lavender,lavender,lavender
251,18,146,en,pink,pink,pink,Hot Pink,hot pink,hotpink
115,251,246,en,cyan,cyan,cyan,Cyan,cyan,cyan
218,174,247,en,lavender,lavender,lavender,Lavender,lavender,lavender
232,46,101,en,pink,pink,pink,Deep Pink,deep pink,deeppink
240,171,203,en,pink,pink,pink,Pink,pink,pink
9,175,148,en,teal,teal,teal,Teal,teal,teal
78,241,82,en,green,green,green,Lime green,lime green,limegreen
49,150,236,en,blue,blue,blue,Sky blue,sky blue,skyblue
40,54,50,en,dark green,dark green,darkgreen,Dark Teal,dark teal,darkteal
67,148,171,en,teal,teal,teal,Cadet blue,cadet blue,cadetblue
15,229,254,en,cyan,cyan,cyan,Cyan,cyan,cyan
58,223,156,en,green,green,green,Turquoise,turquoise,turquoise
216,86,62,en,orange,orange,orange,Terracotta,terracotta,terracotta
38,141,96,en,green,green,green,Seagreen,sea green,seagreen
16,161,93,en,green,green,green,Kelly green,kelly green,kellygreen
195,100,57,en,orange,orange,orange,Terracotta,terracotta,terracotta
69,172,188,en,teal,teal,teal,Turquoise,turquoise,turquoise
190,201,160,en,light green,light green,lightgreen,Sage green,sage green,sagegreen
7,9,231,en,blue,blue,blue,Blue,blue,blue
196,136,159,en,pink,pink,pink,Dusty Rose,dusty rose,dustyrose
62,128,238,en,blue,blue,blue,Royal blue,royal blue,royalblue
189,117,108,en,salmon,salmon,salmon,Terracotta,terracotta,terracotta
127,205,147,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
45,138,226,en,blue,blue,blue,Blue,blue,blue
121,87,5,en,brown,brown,brown,Bistre,bistre,bistre
37,164,164,en,teal,teal,teal,Teal,teal,teal
253,216,115,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
227,161,202,en,pink,pink,pink,Pink,pink,pink
140,223,55,en,green,green,green,Lime green,lime green,limegreen
242,180,245,en,pink,pink,pink,Lavender,lavender,lavender
247,76,39,en,orange,orange,orange,Red-orange,red-orange,redorange
134,25,220,en,purple,purple,purple,Violet,violet,violet
53,147,88,en,green,green,green,Green,green,green
95,31,181,en,purple,purple,purple,Purple,purple,purple
211,67,93,en,red,red,red,Raspberry,raspberry,raspberry
147,178,34,en,green,green,green,Lime green,lime green,limegreen
30,50,191,en,blue,blue,blue,Royal blue,royal blue,royalblue
43,26,244,en,blue,blue,blue,Blue,blue,blue
61,32,49,en,purple,purple,purple,Plum,plum,plum
1,91,172,en,blue,blue,blue,Blue,blue,blue
84,156,83,en,green,green,green,Moss green,moss green,mossgreen
73,49,63,en,purple,purple,purple,Plum,plum,plum
128,18,202,en,purple,purple,purple,Purple,purple,purple
79,232,184,en,mint green,mint green,mintgreen,Turquoise,turquoise,turquoise
69,142,216,en,blue,blue,blue,Royal Blue,royal blue,royalblue
7,34,52,en,dark blue,dark blue,darkblue,Navy blue,navy blue,navyblue
102,29,212,en,purple,purple,purple,Purple,purple,purple
79,181,4,en,green,green,green,Lime Green,lime green,limegreen
159,35,62,en,red,red,red,Crimson,crimson,crimson
85,10,92,en,purple,purple,purple,Purple,purple,purple
158,72,109,en,purple,purple,purple,Mulberry,mulberry,mulberry
3,53,173,en,blue,blue,blue,Blue,blue,blue
93,203,94,en,green,green,green,Lime green,lime green,limegreen
56,2,119,en,purple,purple,purple,Dark Purple,dark purple,darkpurple
122,54,170,en,purple,purple,purple,Purple,purple,purple
187,240,55,en,lime,lime,lime,Lime green,lime green,limegreen
74,33,182,en,purple,purple,purple,Purple,purple,purple
96,148,238,en,blue,blue,blue,Cornflower blue,cornflower blue,cornflowerblue
101,253,178,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
234,124,249,en,pink,pink,pink,Orchid,orchid,orchid
147,81,223,en,purple,purple,purple,Purple,purple,purple
25,171,225,en,blue,blue,blue,Sky blue,sky blue,skyblue
248,47,234,en,magenta,magenta,magenta,Magenta,magenta,magenta
123,43,177,en,purple,purple,purple,Purple,purple,purple
149,227,13,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
224,72,217,en,magenta,magenta,magenta,Magenta,magenta,magenta
178,239,66,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
216,2,250,en,magenta,magenta,magenta,Magenta,magenta,magenta
23,37,66,en,navy,navy,navy,Dark blue,dark blue,darkblue
124,152,104,en,green,green,green,Sage green,sage green,sagegreen
28,45,116,en,blue,blue,blue,Dark blue,dark blue,darkblue
181,245,184,en,light green,light green,lightgreen,Pale green,pale green,palegreen
120,168,34,en,green,green,green,Lime green,lime green,limegreen
140,69,249,en,purple,purple,purple,Purple,purple,purple
19,235,249,en,cyan,cyan,cyan,Cyan,cyan,cyan
134,126,222,en,purple,purple,purple,Medium purple,medium purple,mediumpurple
38,44,122,en,blue,blue,blue,Indigo,indigo,indigo
146,117,82,en,brown,brown,brown,Dark tan,dark tan,darktan
109,248,1,en,lime,lime,lime,Neon green,neon green,neongreen
144,105,55,en,brown,brown,brown,Tawny,tawny,tawny
31,200,82,en,green,green,green,Green,green,green
81,54,15,en,brown,brown,brown,Chocolate brown,chocolate brown,chocolatebrown
182,251,126,en,light green,light green,lightgreen,Lime green,lime green,limegreen
178,229,25,en,lime,lime,lime,Greenyellow,green yellow,greenyellow
171,61,84,en,red,red,red,Raspberry,raspberry,raspberry
1,103,88,en,teal,teal,teal,Teal,teal,teal
24,52,37,en,dark green,dark green,darkgreen,Forest green,forest green,forestgreen
99,114,162,en,blue,blue,blue,Slate blue,slate blue,slateblue
211,95,223,en,purple,purple,purple,Orchid,orchid,orchid
90,202,192,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
150,132,220,en,purple,purple,purple,Lilac,lilac,lilac
254,200,174,en,peach,peach,peach,Peach,peach,peach
41,154,239,en,blue,blue,blue,Cerulean,cerulean,cerulean
217,56,108,en,pink,pink,pink,Cerise,cerise,cerise
216,122,183,en,pink,pink,pink,Plum,plum,plum
137,149,216,en,blue,blue,blue,Periwinkle,periwinkle,periwinkle
36,14,83,en,purple,purple,purple,Dark purple,dark purple,darkpurple
97,26,21,en,dark red,dark red,darkred,Maroon,maroon,maroon
230,251,3,en,yellow,yellow,yellow,Yellow,yellow,yellow
125,63,130,en,purple,purple,purple,Purple,purple,purple
197,155,107,en,tan,tan,tan,Camel,camel,camel
26,185,154,en,turquoise,turquoise,turquoise,Teal,teal,teal
74,35,131,en,purple,purple,purple,Purple,purple,purple
151,149,125,en,olive,olive,olive,Olive,olive,olive
98,245,96,en,green,green,green,Lime green,lime green,limegreen
245,254,132,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
135,220,250,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
166,161,129,en,olive,olive,olive,Olive green,olive green,olivegreen
21,166,191,en,turquoise,turquoise,turquoise,Teal,teal,teal
117,8,18,en,dark red,dark red,darkred,Maroon,maroon,maroon
250,20,155,en,pink,pink,pink,Hot pink,hot pink,hotpink
26,164,156,en,teal,teal,teal,Teal,teal,teal
102,204,241,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
68,47,229,en,blue,blue,blue,Royal blue,royal blue,royalblue
123,227,100,en,light green,light green,lightgreen,Lime green,lime green,limegreen
163,38,209,en,purple,purple,purple,Purple,purple,purple
171,50,23,en,brown,brown,brown,Rust,rust,rust
63,28,197,en,purple,purple,purple,Violet,violet,violet
138,235,21,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
247,199,15,en,yellow,yellow,yellow,Yellow,yellow,yellow
241,168,102,en,orange,orange,orange,Peach,peach,peach
228,199,64,en,yellow,yellow,yellow,Mustard,mustard,mustard
112,74,240,en,purple,purple,purple,Violet,violet,violet
147,121,212,en,purple,purple,purple,Purple,purple,purple
213,232,1,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
0,255,230,en,cyan,cyan,cyan,Cyan,cyan,cyan
221,49,163,en,pink,pink,pink,Magenta,magenta,magenta
234,225,161,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
79,115,206,en,blue,blue,blue,Royal blue,royal blue,royalblue
121,140,144,en,gray,gray,gray,Blue-gray,blue-gray,bluegray
159,33,56,en,red,red,red,Burgundy,burgundy,burgundy
93,94,25,en,olive,olive,olive,Olive green,olive green,olivegreen
107,249,157,en,green,green,green,Mint green,mint green,mintgreen
187,61,23,en,red,red,red,Burnt orange,burnt orange,burntorange
88,56,102,en,purple,purple,purple,Purple,purple,purple
38,52,100,en,blue,blue,blue,Dark blue,dark blue,darkblue
124,127,42,en,olive,olive,olive,Olive,olive,olive
148,182,148,en,green,green,green,Sage green,sage green,sagegreen
232,165,22,en,orange,orange,orange,Marigold,marigold,marigold
195,114,249,en,purple,purple,purple,Purple,purple,purple
164,232,130,en,light green,light green,lightgreen,Lime green,lime green,limegreen
183,146,64,en,mustard,mustard,mustard,Ochre,ochre,ochre
122,91,239,en,purple,purple,purple,Violet,violet,violet
6,76,141,en,blue,blue,blue,Blue,blue,blue
0,73,253,en,blue,blue,blue,Blue,blue,blue
124,85,249,en,purple,purple,purple,Violet,violet,violet
51,164,71,en,green,green,green,Kelly green,kelly green,kellygreen
