r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
92,2,92,ko,보라색,보라,보라,보라색,보라,보라
20,61,149,ko,파란색,파랑,파랑,군청색,군청,군청
251,68,185,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
26,113,250,ko,파랑,파랑,파랑,파란색,파랑,파랑
77,16,45,ko,자주색,자주,자주,자주색,자주,자주
246,16,164,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
255,178,142,ko,살몬색,살몬,살몬,살구색,살구,살구
50,177,71,ko,초록색,초록,초록,초록색,초록,초록
199,43,93,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
115,128,232,ko,파란색,파랑,파랑,청보라색,청보라,청보라
126,42,49,ko,자주색,자주,자주,버건디,버건디,버건디
99,92,1,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
152,69,82,ko,적갈색,적갈,적갈,팥색,팥,팥
42,255,78,ko,초록색,초록,초록,초록색,초록,초록
129,146,96,ko,올리브그린,올리브그린,올리브그린,올리브색,올리브,올리브
50,100,19,ko,초록색,초록,초록,국방색,국방,국방
151,213,104,ko,연두색,연두,연두,연두색,연두,연두
148,139,171,ko,보라색,보라,보라,라벤더색,라벤더,라벤더
141,117,14,ko,카키,카키,카키,올리브색,올리브,올리브
147,79,157,ko,보라색,보라,보라,보라색,보라,보라
9,89,107,ko,청록색,청록,청록,청록색,청록,청록
118,151,83,ko,연두색,연두,연두,올리브색,올리브,올리브
11,30,80,ko,남색,남,남,남색,남,남
199,56,168,ko,보라색,보라,보라,자홍색,자홍,자홍
51,249,33,ko,초록색,초록,초록,라임색,라임,라임
176,184,5,ko,노란색,노랑,노랑,황록색,황록,황록
206,174,228,ko,연보라,연보라,연보라,연보라색,연보라,연보라
156,131,245,ko,보라색,보라,보라,보라색,보라,보라
181,12,141,ko,자주색,자주,자주,자주색,자주,자주
245,83,63,ko,주황색,주황,주황,주황색,주황,주황
169,204,245,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
185,173,132,ko,베이지,베이지,베이지,카키색,카키,카키
39,241,89,ko,초록색,초록,초록,초록색,초록,초록
72,5,53,ko,보라색,보라,보라,자주색,자주,자주
28,191,207,ko,청록색,청록,청록,하늘색,하늘,하늘
33,183,20,ko,초록색,초록,초록,연두색,연두,연두
205,98,254,ko,보라색,보라,보라,보라색,보라,보라
198,18,221,ko,보라색,보라,보라,자주색,자주,자주
236,133,250,ko,분홍색,분홍,분홍,자주색,자주,자주
172,101,220,ko,보라색,보라,보라,보라색,보라,보라
207,160,118,ko,살구색,살구,살구,황토색,황토,황토
198,12,105,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
160,210,33,ko,연두색,연두,연두,연두색,연두,연두
93,125,232,ko,파랑,파랑,파랑,파란색,파랑,파랑
143,96,61,ko,갈색,갈,갈,밤색,밤,밤
166,44,44,ko,빨강,빨강,빨강,붉은색,붉은,붉은
63,50,14,ko,갈색,갈,갈,짙은 갈색,짙은 갈,짙은갈
119,233,202,ko,민트색,민트,민트,민트색,민트,민트
22,242,89,ko,연두색,연두,연두,초록색,초록,초록
77,77,209,ko,보라색,보라,보라,남색,남,남
120,171,190,ko,하늘색,하늘,하늘,청회색,청회,청회
105,84,54,ko,갈색,갈,갈,갈색,갈,갈
146,40,227,ko,보라색,보라,보라,보라색,보라,보라
86,1,200,ko,보라색,보라,보라,보라색,보라,보라
27,225,207,ko,청록색,청록,청록,청록색,청록,청록
232,31,226,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
186,153,10,ko,겨자색,겨자,겨자,겨자색,겨자,겨자
241,49,123,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
211,164,8,ko,노란색,노랑,노랑,겨자색,겨자,겨자
26,121,44,ko,초록색,초록,초록,초록색,초록,초록
124,219,168,ko,연두색,연두,연두,민트색,민트,민트
25,192,235,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
71,97,134,ko,청회색,청회,청회,청회색,청회,청회
64,149,208,ko,파란색,파랑,파랑,파란색,파랑,파랑
231,153,162,ko,분홍색,분홍,분홍,분홍,분홍,분홍
76,96,215,ko,파란색,파랑,파랑,로얄블루,로얄블루,로얄블루
192,223,243,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
228,252,183,ko,연두색,연두,연두,연두색,연두,연두
204,14,99,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
167,127,27,ko,황금색,황금,황금,머스타드색,머스타드,머스타드
38,38,54,ko,짙은 남색,짙은 남,짙은남,남보라색,남보라,남보라
210,146,90,ko,주황색,주황,주황,황토색,황토,황토
237,1,198,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
94,22,49,ko,자주색,자주,자주,버건디색,버건디,버건디
108,126,223,ko,파란색,파랑,파랑,청보라색,청보라,청보라
46,91,164,ko,파란색,파랑,파랑,파란색,파랑,파랑
111,42,132,ko,보라색,보라,보라,자주색,자주,자주
180,101,148,ko,분홍색,분홍,분홍,자주색,자주,자주
246,231,44,ko,노란색,노랑,노랑,노란색,노랑,노랑
9,73,62,ko,청록색,청록,청록,진초록색,진초록,진초록
44,154,81,ko,초록색,초록,초록,초록색,초록,초록
9,216,13,ko,연두색,연두,연두,초록색,초록,초록
170,132,78,ko,갈색,갈,갈,황토색,황토,황토
34,252,172,ko,청록색,청록,청록,민트색,민트,민트
81,122,120,ko,청록색,청록,청록,청록색,청록,청록
92,234,71,ko,연두색,연두,연두,라임색,라임,라임
32,92,22,ko,초록색,초록,초록,짙은 초록색,짙은 초록,짙은초록
224,19,211,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
63,25,58,ko,보라색,보라,보라,자주색,자주,자주
123,229,244,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
90,30,156,ko,보라색,보라,보라,보라색,보라,보라
163,36,194,ko,보라색,보라,보라,보라색,보라,보라
228,28,96,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
51,157,170,ko,청록색,청록,청록,청록색,청록,청록
169,190,199,ko,연한 하늘색,연 하늘,연하늘,회청색,회청,회청
162,237,212,ko,민트색,민트,민트,민트색,민트,민트
131,148,137,ko,회색,회,회,쑥색,쑥,쑥
28,221,189,ko,민트색,민트,민트,청록색,청록,청록
30,115,142,ko,청록색,청록,청록,청록색,청록,청록
40,164,64,ko,초록색,초록,초록,초록색,초록,초록
218,195,162,ko,베이지,베이지,베이지,베이지색,베이지,베이지
160,44,42,ko,적갈색,적갈,적갈,벽돌색,벽돌,벽돌
95,55,104,ko,보라색,보라,보라,보라색,보라,보라
170,215,49,ko,연두색,연두,연두,연두색,연두,연두
4,29,132,ko,파란색,파랑,파랑,파란색,파랑,파랑
219,33,8,ko,빨강,빨강,빨강,빨간색,빨강,빨강
249,230,76,ko,노란색,노랑,노랑,노란색,노랑,노랑
9,165,82,ko,초록색,초록,초록,초록색,초록,초록
6,102,198,ko,파랑,파랑,파랑,파란색,파랑,파랑
156,29,137,ko,보라색,보라,보라,자주색,자주,자주
55,189,66,ko,초록색,초록,초록,초록색,초록,초록
81,218,111,ko,연두색,연두,연두,풀색,풀,풀
131,5,51,ko,자주색,자주,자주,버건디,버건디,버건디
248,33,162,ko,분홍색,분홍,분홍,자주색,자주,자주
94,119,168,ko,파랑,파랑,파랑,청회색,청회,청회
16,127,142,ko,청록색,청록,청록,청록색,청록,청록
17,190,217,ko,청록색,청록,청록,청록색,청록,청록
34,102,8,ko,초록색,초록,초록,녹색,녹,녹
11,182,171,ko,청록색,청록,청록,청록색,청록,청록
229,137,114,ko,살구색,살구,살구,산호색,산호,산호
66,24,151,ko,보라색,보라,보라,보라색,보라,보라
93,106,96,ko,회색,회,회,녹회색,녹회,녹회
137,172,11,ko,연두색,연두,연두,연두색,연두,연두
205,110,230,ko,보라색,보라,보라,보라색,보라,보라
205,26,225,ko,보라색,보라,보라,마젠타,마젠타,마젠타
83,58,177,ko,보라색,보라,보라,보라색,보라,보라
161,11,189,ko,보라색,보라,보라,보라색,보라,보라
128,17,114,ko,보라색,보라,보라,자주색,자주,자주
18,9,194,ko,파란색,파랑,파랑,파란색,파랑,파랑
181,115,233,ko,보라색,보라,보라,보라색,보라,보라
119,95,148,ko,보라색,보라,보라,보라색,보라,보라
184,238,113,ko,연두색,연두,연두,연두색,연두,연두
36,56,74,ko,남색,남,남,남색,남,남
45,106,34,ko,초록색,초록,초록,짙은 초록색,짙은 초록,짙은초록
225,242,195,ko,연두색,연두,연두,연두색,연두,연두
87,234,29,ko,초록색,초록,초록,라임색,라임,라임
255,214,37,ko,노란색,노랑,노랑,노란색,노랑,노랑
149,169,154,ko,회녹색,회녹,회녹,녹회색,녹회,녹회
33,133,62,ko,초록색,초록,초록,초록색,초록,초록
64,144,144,ko,청록색,청록,청록,청록색,청록,청록
23,22,124,ko,남색,남,남,남색,남,남
113,142,141,ko,청록색,청록,청록,청록색,청록,청록
253,254,94,ko,노란색,노랑,노랑,노란색,노랑,노랑
230,156,186,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
216,220,176,ko,연두색,연두,연두,연두색,연두,연두
73,22,64,ko,자주색,자주,자주,가지색,가지,가지
107,100,195,ko,보라색,보라,보라,보라색,보라,보라
94,16,228,ko,보라색,보라,보라,보라색,보라,보라
7,237,31,ko,초록색,초록,초록,초록색,초록,초록
40,141,121,ko,청록색,청록,청록,청록색,청록,청록
47,151,182,ko,청록색,청록,청록,청록색,청록,청록
30,164,64,ko,초록색,초록,초록,초록색,초록,초록
53,219,223,ko,청록색,청록,청록,청록색,청록,청록
231,70,92,ko,빨강,빨강,빨강,자주색,자주,자주
184,100,78,ko,갈색,갈,갈,테라코타색,테라코타,테라코타
34,116,166,ko,파란색,파랑,파랑,진한 파란색,진 파랑,진파랑
243,179,169,ko,살구색,살구,살구,살구색,살구,살구
42,123,41,ko,초록색,초록,초록,초록색,초록,초록
234,178,42,ko,노란색,노랑,노랑,황금색,황금,황금
87,172,234,ko,하늘색,하늘,하늘,파란색,파랑,파랑
204,2,39,ko,빨강,빨강,빨강,빨강,빨강,빨강
112,194,155,ko,민트색,민트,민트,민트색,민트,민트
71,249,68,ko,초록색,초록,초록,연두색,연두,연두
200,74,191,ko,보라색,보라,보라,자주색,자주,자주
45,163,77,ko,초록색,초록,초록,초록색,초록,초록
202,105,133,ko,분홍색,분홍,분홍,장밋빛,장밋빛,장밋빛
236,26,59,ko,빨강,빨강,빨강,빨강,빨강,빨강
107,18,255,ko,보라색,보라,보라,보라색,보라,보라
236,223,179,ko,베이지,베이지,베이지,크림색,크림,크림
19,147,182,ko,청록색,청록,청록,청록색,청록,청록
24,13,121,ko,남색,남,남,남색,남,남
65,185,187,ko,청록색,청록,청록,청록색,청록,청록
198,12,72,ko,빨강,빨강,빨강,자홍색,자홍,자홍
189,208,131,ko,연두색,연두,연두,연두색,연두,연두
79,197,2,ko,연두색,연두,연두,연두색,연두,연두
255,108,34,ko,주황색,주황,주황,주황색,주황,주황
237,237,34,ko,노란색,노랑,노랑,노란색,노랑,노랑
37,160,107,ko,초록색,초록,초록,풀색,풀,풀
226,124,5,ko,주황색,주황,주황,주황색,주황,주황
195,229,172,ko,연두색,연두,연두,연두색,연두,연두
87,143,46,ko,초록색,초록,초록,초록색,초록,초록
196,10,218,ko,자주색,자주,자주,마젠타,마젠타,마젠타
26,30,133,ko,남색,남,남,진한 파란색,진 파랑,진파랑
18,48,184,ko,파랑,파랑,파랑,파란색,파랑,파랑
188,35,18,ko,빨강,빨강,빨강,빨간색,빨강,빨강
26,136,0,ko,초록색,초록,초록,초록색,초록,초록
55,244,168,ko,민트색,민트,민트,민트색,민트,민트
15,244,180,ko,민트색,민트,민트,청록색,청록,청록
60,69,152,ko,파란색,파랑,파랑,남색,남,남
195,101,57,ko,주황색,주황,주황,테라코타색,테라코타,테라코타
18,193,252,ko,하늘색,하늘,하늘,파란색,파랑,파랑
142,39,170,ko,보라색,보라,보라,보라색,보라,보라
105,161,82,ko,연두색,연두,연두,올리브색,올리브,올리브
102,207,103,ko,연두색,연두,연두,연두색,연두,연두
178,162,120,ko,베이지색,베이지,베이지,카키색,카키,카키
253,143,44,ko,주황색,주황,주황,주황색,주황,주황
170,115,98,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
37,86,87,ko,청록색,청록,청록,짙은 청록색,짙은 청록,짙은청록
112,66,35,ko,갈색,갈,갈,갈색,갈,갈
192,160,3,ko,노랑,노랑,노랑,머스타드색,머스타드,머스타드
185,184,10,ko,올리브색,올리브,올리브,황록색,황록,황록
70,20,147,ko,보라색,보라,보라,보라색,보라,보라
156,83,246,ko,보라색,보라,보라,보라색,보라,보라
106,225,171,ko,민트색,민트,민트,민트색,민트,민트
213,188,242,ko,연보라,연보라,연보라,연보라색,연보라,연보라
4,115,56,ko,초록색,초록,초록,진녹색,진녹,진녹
98,80,43,ko,갈색,갈,갈,올리브색,올리브,올리브
39,169,171,ko,청록색,청록,청록,청록색,청록,청록
106,224,5,ko,연두색,연두,연두,라임색,라임,라임
108,60,75,ko,보라색,보라,보라,버건디색,버건디,버건디
218,130,61,ko,주황색,주황,주황,테라코타,테라코타,테라코타
111,72,97,ko,자주색,자주,자주,회보라색,회보라,회보라
61,231,48,ko,연두색,연두,연두,초록색,초록,초록
44,78,116,ko,남색,남,남,남색,남,남
231,185,42,ko,노란색,노랑,노랑,황금색,황금,황금
138,168,0,ko,연두색,연두,연두,올리브색,올리브,올리브
183,142,190,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
233,192,37,ko,노란색,노랑,노랑,노란색,노랑,노랑
213,159,208,ko,분홍색,분홍,분홍,라벤더색,라벤더,라벤더
210,22,180,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
246,139,201,ko,분홍색,분홍,분홍,분홍,분홍,분홍
28,64,194,ko,파란색,파랑,파랑,파랑,파랑,파랑
119,237,125,ko,연두색,연두,연두,연두색,연두,연두
219,144,250,ko,보라색,보라,보라,연보라색,연보라,연보라
144,132,196,ko,연보라,연보라,연보라,보라색,보라,보라
89,215,121,ko,연두색,연두,연두,연두색,연두,연두
141,212,79,ko,연두색,연두,연두,연두,연두,연두
174,186,115,ko,연두색,연두,연두,올리브색,올리브,올리브
220,45,218,ko,마젠타,마젠타,마젠타,자주색,자주,자주
175,139,117,ko,베이지색,베이지,베이지,테라코타색,테라코타,테라코타
8,197,106,ko,초록색,초록,초록,초록색,초록,초록
31,194,48,ko,초록색,초록,초록,초록색,초록,초록
41,234,59,ko,초록색,초록,초록,연두색,연두,연두
122,72,25,ko,갈색,갈,갈,밤색,밤,밤
199,107,88,ko,주황색,주황,주황,테라코타,테라코타,테라코타
160,101,67,ko,갈색,갈,갈,적갈색,적갈,적갈
170,29,145,ko,보라색,보라,보라,자주색,자주,자주
250,106,50,ko,주황색,주황,주황,주황색,주황,주황
72,248,2,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
221,187,250,ko,연보라,연보라,연보라,연보라색,연보라,연보라
249,173,179,ko,연분홍,연분홍,연분홍,연분홍색,연분홍,연분홍
117,245,234,ko,민트색,민트,민트,청록색,청록,청록
129,142,62,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
26,184,15,ko,초록색,초록,초록,초록색,초록,초록
31,54,245,ko,파란색,파랑,파랑,파란색,파랑,파랑
169,17,250,ko,보라색,보라,보라,보라색,보라,보라
224,239,79,ko,연두색,연두,연두,라임색,라임,라임
53,135,7,ko,초록색,초록,초록,초록색,초록,초록
75,27,219,ko,보라색,보라,보라,보라색,보라,보라
31,203,56,ko,초록색,초록,초록,라임색,라임,라임
56,237,175,ko,민트색,민트,민트,청록색,청록,청록
68,211,154,ko,연두색,연두,연두,민트색,민트,민트
243,153,124,ko,살구색,살구,살구,살구색,살구,살구
17,0,218,ko,파랑,파랑,파랑,파란색,파랑,파랑
164,147,120,ko,베이지색,베이지,베이지,회갈색,회갈,회갈
106,62,157,ko,보라색,보라,보라,보라색,보라,보라
169,89,34,ko,주황색,주황,주황,녹슨 색,녹슨 ,녹슨
221,151,183,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
145,133,57,ko,카키색,카키,카키,올리브색,올리브,올리브
72,71,146,ko,보라색,보라,보라,보라색,보라,보라
2,246,211,ko,청록색,청록,청록,시안색,시안,시안
92,101,152,ko,보라색,보라,보라,청보라색,청보라,청보라
246,216,35,ko,노란색,노랑,노랑,노란색,노랑,노랑
86,126,144,ko,청록색,청록,청록,청회색,청회,청회
13,109,84,ko,청록색,청록,청록,짙은 녹색,짙은 녹,짙은녹
92,237,120,ko,연두색,연두,연두,초록색,초록,초록
56,127,250,ko,파랑,파랑,파랑,파랑,파랑,파랑
80,95,165,ko,파랑,파랑,파랑,청보라색,청보라,청보라
86,29,107,ko,보라색,보라,보라,보라색,보라,보라
182,231,246,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
134,0,4,ko,빨강,빨강,빨강,진홍색,진홍,진홍
152,158,60,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
71,237,203,ko,청록색,청록,청록,청록색,청록,청록
42,148,122,ko,청록색,청록,청록,청록색,청록,청록
101,122,77,ko,카키색,카키,카키,올리브색,올리브,올리브
50,226,169,ko,민트색,민트,민트,민트색,민트,민트
152,249,179,ko,연두색,연두,연두,연두색,연두,연두
79,158,210,ko,하늘색,하늘,하늘,파란색,파랑,파랑
119,80,215,ko,보라색,보라,보라,보라색,보라,보라
182,64,221,ko,보라색,보라,보라,보라색,보라,보라
250,159,56,ko,주황색,주황,주황,주황색,주황,주황
185,86,204,ko,보라색,보라,보라,보라색,보라,보라
147,210,83,ko,연두색,연두,연두,연두색,연두,연두
213,178,235,ko,연보라,연보라,연보라,연보라색,연보라,연보라
225,58,173,ko,분홍색,분홍,분홍,마젠타색,마젠타,마젠타
105,167,78,ko,연두색,연두,연두,초록색,초록,초록
87,41,108,ko,보라색,보라,보라,짙은 보라색,짙은 보라,짙은보라
90,13,46,ko,자주색,자주,자주,버건디,버건디,버건디
15,232,123,ko,초록색,초록,초록,초록색,초록,초록
137,155,222,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
114,136,73,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
246,133,172,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
62,158,151,ko,청록색,청록,청록,청록색,청록,청록
21,151,146,ko,청록색,청록,청록,청록색,청록,청록
134,205,240,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
104,111,4,ko,카키색,카키,카키,국방색,국방,국방
248,104,98,ko,코랄색,코랄,코랄,산호색,산호,산호
184,59,236,ko,보라색,보라,보라,보라색,보라,보라
62,49,201,ko,보라색,보라,보라,보랏빛 파랑,보랏빛 파랑,보랏빛파랑
76,75,189,ko,보라색,보라,보라,남색,남,남
97,191,115,ko,연두색,연두,연두,초록,초록,초록
119,153,130,ko,연두색,연두,연두,쑥색,쑥,쑥
161,116,176,ko,보라색,보라,보라,보라색,보라,보라
113,238,87,ko,연두색,연두,연두,연두색,연두,연두
10,167,6,ko,초록색,초록,초록,초록색,초록,초록
122,240,93,ko,연두색,연두,연두,연두색,연두,연두
182,230,93,ko,연두색,연두,연두,연두색,연두,연두
84,253,217,ko,청록색,청록,청록,민트색,민트,민트
88,12,163,ko,보라색,보라,보라,보라색,보라,보라
52,209,144,ko,민트색,민트,민트,민트색,민트,민트
223,222,226,ko,연회색,연회,연회,연보라색,연보라,연보라
167,90,162,ko,보라색,보라,보라,보라색,보라,보라
176,130,188,ko,보라색,보라,보라,보라색,보라,보라
90,36,111,ko,보라색,보라,보라,보라색,보라,보라
24,92,68,ko,청록색,청록,청록,짙은 녹색,짙은 녹,짙은녹
40,136,66,ko,초록색,초록,초록,초록색,초록,초록
29,102,17,ko,초록색,초록,초록,진녹색,진녹,진녹
241,102,102,ko,코랄색,코랄,코랄,산호색,산호,산호
32,191,102,ko,초록색,초록,초록,초록색,초록,초록
165,1,174,ko,보라색,보라,보라,보라색,보라,보라
232,169,152,ko,살구색,살구,살구,살구색,살구,살구
30,237,209,ko,민트색,민트,민트,청록색,청록,청록
25,93,182,ko,파란색,파랑,파랑,파란색,파랑,파랑
101,81,35,ko,갈색,갈,갈,카키색,카키,카키
98,241,73,ko,연두색,연두,연두,연두색,연두,연두
182,119,183,ko,보라색,보라,보라,보라색,보라,보라
138,172,58,ko,연두색,연두,연두,올리브색,올리브,올리브
206,114,209,ko,보라색,보라,보라,보라색,보라,보라
70,145,115,ko,초록색,초록,초록,청록색,청록,청록
223,0,103,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
229,171,157,ko,분홍색,분홍,분홍,살구색,살구,살구
141,138,196,ko,보라색,보라,보라,라벤더색,라벤더,라벤더
89,68,139,ko,보라색,보라,보라,보라색,보라,보라
83,134,13,ko,초록색,초록,초록,올리브색,올리브,올리브
15,152,197,ko,청록색,청록,청록,파랑,파랑,파랑
255,237,2,ko,노란색,노랑,노랑,노란색,노랑,노랑
30,187,128,ko,초록색,초록,초록,초록색,초록,초록
130,149,85,ko,연두색,연두,연두,올리브색,올리브,올리브
131,248,143,ko,연두색,연두,연두,연두색,연두,연두
34,164,191,ko,청록색,청록,청록,청록색,청록,청록
190,199,79,ko,연두색,연두,연두,연두색,연두,연두
136,38,160,ko,보라색,보라,보라,보라색,보라,보라
166,91,179,ko,보라색,보라,보라,자주색,자주,자주
167,111,55,ko,갈색,갈,갈,황토색,황토,황토
26,231,227,ko,청록색,청록,청록,청록색,청록,청록
159,196,243,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
151,224,192,ko,민트색,민트,민트,민트색,민트,민트
167,114,174,ko,보라색,보라,보라,보라색,보라,보라
168,41,50,ko,빨강,빨강,빨강,적갈색,적갈,적갈
162,33,3,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
233,22,120,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
75,124,67,ko,초록색,초록,초록,초록색,초록,초록
193,36,155,ko,자주색,자주,자주,자홍색,자홍,자홍
180,67,22,ko,주황색,주황,주황,벽돌색,벽돌,벽돌
35,87,217,ko,파란색,파랑,파랑,파란색,파랑,파랑
138,203,58,ko,연두색,연두,연두,연두색,연두,연두
12,120,47,ko,초록색,초록,초록,초록색,초록,초록
218,50,120,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
214,27,251,ko,보라색,보라,보라,자주색,자주,자주
16,180,121,ko,청록색,청록,청록,초록색,초록,초록
94,221,111,ko,연두색,연두,연두,연두색,연두,연두
159,115,194,ko,보라색,보라,보라,보라색,보라,보라
100,246,243,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
81,27,154,ko,보라색,보라,보라,보라색,보라,보라
114,10,128,ko,보라색,보라,보라,보라색,보라,보라
154,25,184,ko,보라색,보라,보라,보라색,보라,보라
1,248,156,ko,청록색,청록,청록,청록색,청록,청록
241,11,28,ko,빨강,빨강,빨강,빨간색,빨강,빨강
190,100,107,ko,분홍색,분홍,분홍,말린 장미색,말린 장미,말린장미
154,71,49,ko,갈색,갈,갈,적갈색,적갈,적갈
76,86,56,ko,올리브색,올리브,올리브,올리브 그린,올리브 그린,올리브그린
96,239,205,ko,민트색,민트,민트,민트색,민트,민트
42,31,126,ko,남색,남,남,남색,남,남
19,82,63,ko,청록색,청록,청록,진녹색,진녹,진녹
8,57,180,ko,파란색,파랑,파랑,로열 블루,로열 블루,로열블루
2,113,113,ko,청록색,청록,청록,청록색,청록,청록
225,171,83,ko,주황색,주황,주황,겨자색,겨자,겨자
145,210,185,ko,민트색,민트,민트,민트색,민트,민트
207,190,72,ko,노란색,노랑,노랑,겨자색,겨자,겨자
50,14,67,ko,보라색,보라,보라,보라색,보라,보라
211,77,251,ko,보라색,보라,보라,자주색,자주,자주
177,16,95,ko,자주색,자주,자주,마젠타색,마젠타,마젠타
207,82,100,ko,분홍색,분홍,분홍,자주색,자주,자주
84,72,28,ko,카키색,카키,카키,올리브색,올리브,올리브
127,146,106,ko,올리브색,올리브,올리브,쑥색,쑥,쑥
234,54,209,ko,자주분홍,자주분홍,자주분홍,자홍색,자홍,자홍
254,244,161,ko,연노랑,연노랑,연노랑,연노랑,연노랑,연노랑
18,112,123,ko,청록색,청록,청록,청록색,청록,청록
112,198,164,ko,민트색,민트,민트,민트색,민트,민트
110,37,34,ko,갈색,갈,갈,밤색,밤,밤
25,234,222,ko,청록색,청록,청록,청록색,청록,청록
75,23,76,ko,보라색,보라,보라,진보라색,진보라,진보라
96,90,145,ko,보라색,보라,보라,보라색,보라,보라
234,132,205,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
95,138,239,ko,파랑,파랑,파랑,코발트블루,코발트블루,코발트블루
233,57,53,ko,빨강,빨강,빨강,빨간색,빨강,빨강
16,3,81,ko,남색,남,남,남색,남,남
115,111,66,ko,올리브색,올리브,올리브,국방색,국방,국방
71,108,156,ko,파란색,파랑,파랑,파란색,파랑,파랑
67,34,115,ko,보라색,보라,보라,진보라색,진보라,진보라
244,143,115,ko,살구색,살구,살구,산호색,산호,산호
48,100,240,ko,파란색,파랑,파랑,파란색,파랑,파랑
149,73,47,ko,갈색,갈,갈,적갈색,적갈,적갈
65,92,238,ko,파랑,파랑,파랑,파랑,파랑,파랑
30,234,42,ko,초록색,초록,초록,초록색,초록,초록
210,60,127,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
109,217,81,ko,연두색,연두,연두,연두색,연두,연두
97,120,74,ko,카키색,카키,카키,카키색,카키,카키
172,162,101,ko,카키색,카키,카키,올리브색,올리브,올리브
86,184,12,ko,연두색,연두,연두,라임색,라임,라임
239,239,93,ko,노란색,노랑,노랑,노란색,노랑,노랑
225,0,83,ko,진홍색,진홍,진홍,핫핑크,핫핑크,핫핑크
69,236,65,ko,연두색,연두,연두,연두색,연두,연두
193,54,139,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
236,255,99,ko,연두색,연두,연두,밝은 노란색,밝은 노랑,밝은노랑
69,30,142,ko,보라색,보라,보라,보라색,보라,보라
63,28,181,ko,보라색,보라,보라,진보라색,진보라,진보라
14,235,13,ko,연두색,연두,연두,초록색,초록,초록
42,41,113,ko,보라색,보라,보라,남색,남,남
162,70,115,ko,자주색,자주,자주,자주색,자주,자주
19,89,81,ko,청록색,청록,청록,청록색,청록,청록
239,235,111,ko,노란색,노랑,노랑,연노란색,연노랑,연노랑
201,54,68,ko,빨강,빨강,빨강,진홍색,진홍,진홍
121,48,197,ko,보라색,보라,보라,보라색,보라,보라
132,214,38,ko,연두색,연두,연두,연두색,연두,연두
174,18,155,ko,보라색,보라,보라,자주색,자주,자주
71,236,85,ko,연두색,연두,연두,연두색,연두,연두
39,23,126,ko,보라색,보라,보라,남색,남,남
180,107,235,ko,보라색,보라,보라,보라색,보라,보라
139,174,207,ko,파란색,파랑,파랑,하늘색,하늘,하늘
75,55,37,ko,갈색,갈,갈,짙은 갈색,짙은 갈,짙은갈
147,93,231,ko,보라색,보라,보라,보라색,보라,보라
99,152,208,ko,파란색,파랑,파랑,파란색,파랑,파랑
187,107,186,ko,보라색,보라,보라,자주색,자주,자주
38,140,207,ko,파랑,파랑,파랑,파란색,파랑,파랑
39,131,35,ko,초록색,초록,초록,녹색,녹,녹
203,236,73,ko,연두색,연두,연두,연두색,연두,연두
175,142,82,ko,갈색,갈,갈,황갈색,황갈,황갈
199,149,95,ko,갈색,갈,갈,황토색,황토,황토
217,246,88,ko,연두색,연두,연두,연두색,연두,연두
159,91,53,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
68,148,10,ko,연두색,연두,연두,초록색,초록,초록
146,192,252,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
57,59,71,ko,회색,회,회,청회색,청회,청회
