r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
0,255,14,ko,연두색,연두,연두,초록색,초록,초록
255,40,0,ko,빨강,빨강,빨강,다홍,다홍,다홍
253,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,85,0,ko,주황색,주황,주황,주황색,주황,주황
130,255,0,ko,연두색,연두,연두,연두색,연두,연두
107,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,158,0,ko,주황색,주황,주황,주황색,주황,주황
48,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
108,0,255,ko,보라색,보라,보라,보라색,보라,보라
177,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,255,2,ko,초록색,초록,초록,초록색,초록,초록
45,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,172,255,ko,하늘색,하늘,하늘,파랑,파랑,파랑
27,0,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
255,0,105,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
161,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,92,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,235,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
0,255,36,ko,형광초록,형광초록,형광초록,초록색,초록,초록
0,197,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
255,0,201,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
86,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,2,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
103,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,183,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
0,108,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,12,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,0,22,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,0,124,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
255,0,233,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
78,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,134,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,212,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
53,0,255,ko,보라색,보라,보라,파란색,파랑,파랑
78,255,0,ko,연두색,연두,연두,라임색,라임,라임
8,255,0,ko,초록색,초록,초록,라임색,라임,라임
255,0,250,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,237,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,169,ko,민트색,민트,민트,청록색,청록,청록
255,31,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,0,143,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
0,255,56,ko,초록색,초록,초록,초록색,초록,초록
0,255,181,ko,민트색,민트,민트,청록색,청록,청록
255,151,0,ko,주황색,주황,주황,주황색,주황,주황
36,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,156,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,147,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
166,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,141,ko,초록색,초록,초록,청록색,청록,청록
197,0,255,ko,보라색,보라,보라,자주색,자주,자주
255,0,12,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,96,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
166,0,255,ko,보라색,보라,보라,보라색,보라,보라
240,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,180,0,ko,주황색,주황,주황,주황색,주황,주황
50,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
104,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,84,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
255,0,238,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
255,186,0,ko,노란색,노랑,노랑,주황색,주황,주황
255,0,133,ko,분홍색,분홍,분홍,핫핑크 진한 분홍색,핫핑크 진 분홍,핫핑크진분홍
212,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
0,255,31,ko,초록색,초록,초록,초록색,초록,초록
194,255,0,ko,형광연두,형광연두,형광연두,라임색,라임,라임
1,255,0,ko,연두색,연두,연두,연두색,연두,연두
240,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
78,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,41,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
0,18,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
243,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,65,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,242,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,241,ko,청록색,청록,청록,청록색,청록,청록
255,2,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,255,69,ko,초록색,초록,초록,라임색,라임,라임
170,0,255,ko,보라색,보라,보라,보라색,보라,보라
212,255,0,ko,형광노랑,형광노랑,형광노랑,형광 연두색,형광 연두,형광연두
255,93,0,ko,주황색,주황,주황,주황색,주황,주황
0,139,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,173,0,ko,주황색,주황,주황,주황색,주황,주황
47,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,171,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
203,255,0,ko,연두색,연두,연두,라임색,라임,라임
151,255,0,ko,라임색,라임,라임,연두색,연두,연두
188,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,129,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,166,0,ko,주황색,주황,주황,주황색,주황,주황
203,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,11,ko,형광초록,형광초록,형광초록,형광 초록색,형광 초록,형광초록
0,65,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
255,0,80,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,162,0,ko,주황색,주황,주황,주황색,주황,주황
0,96,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,120,0,ko,주황색,주황,주황,주황색,주황,주황
0,48,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,206,ko,청록색,청록,청록,청록색,청록,청록
179,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,58,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,11,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
189,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,234,255,ko,청록색,청록,청록,터키색,터키,터키
0,255,131,ko,형광초록,형광초록,형광초록,초록색,초록,초록
255,0,175,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
44,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,12,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
0,255,141,ko,민트색,민트,민트,연두색,연두,연두
245,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
19,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
255,241,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,16,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
228,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,240,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,126,0,ko,주황색,주황,주황,주황색,주황,주황
59,0,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
0,201,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
94,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,220,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,85,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
134,0,255,ko,보라색,보라,보라,보라색,보라,보라
181,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,93,ko,연두색,연두,연두,형광 초록,형광 초록,형광초록
255,213,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
204,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
0,108,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
16,255,0,ko,초록색,초록,초록,초록,초록,초록
40,0,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
0,4,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,201,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,123,ko,초록색,초록,초록,라임색,라임,라임
55,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,135,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,152,ko,초록색,초록,초록,민트색,민트,민트
255,0,241,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
240,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
223,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,150,ko,자홍색,자홍,자홍,핑크,핑크,핑크
0,255,178,ko,민트색,민트,민트,민트색,민트,민트
0,255,99,ko,초록색,초록,초록,초록색,초록,초록
144,0,255,ko,보라색,보라,보라,보라색,보라,보라
135,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,255,214,ko,청록색,청록,청록,청록색,청록,청록
0,33,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,140,ko,민트색,민트,민트,청록색,청록,청록
0,57,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,23,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,125,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,169,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
230,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,93,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,204,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
0,233,255,ko,청록색,청록,청록,청록색,청록,청록
0,43,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,183,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
91,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,116,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
0,176,255,ko,하늘색,하늘,하늘,파랑,파랑,파랑
227,255,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
255,0,47,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,0,233,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
0,255,60,ko,초록색,초록,초록,초록색,초록,초록
152,255,0,ko,라임색,라임,라임,연두색,연두,연두
0,255,246,ko,청록색,청록,청록,시안,시안,시안
0,139,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
22,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,191,0,ko,주황색,주황,주황,귤색,귤,귤
223,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
243,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,145,0,ko,주황색,주황,주황,주황색,주황,주황
127,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,207,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
76,0,255,ko,보라색,보라,보라,청보라,청보라,청보라
255,195,0,ko,노랑,노랑,노랑,노란색,노랑,노랑
0,255,87,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
150,255,0,ko,형광 연두,형광 연두,형광연두,라임색,라임,라임
252,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,97,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,130,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
209,0,255,ko,보라색,보라,보라,자주색,자주,자주
255,11,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,0,242,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,198,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,178,0,ko,주황색,주황,주황,주황색,주황,주황
119,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,27,ko,형광초록,형광초록,형광초록,초록색,초록,초록
164,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,7,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
0,255,76,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
255,65,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,255,215,ko,청록색,청록,청록,청록색,청록,청록
170,0,255,ko,보라색,보라,보라,보라색,보라,보라
243,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
39,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
0,182,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
150,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,255,5,ko,연두색,연두,연두,초록색,초록,초록
187,255,0,ko,형광 연두색,형광 연두,형광연두,라임색,라임,라임
255,18,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,255,73,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
0,255,238,ko,청록색,청록,청록,청록색,청록,청록
0,255,21,ko,형광연두,형광연두,형광연두,초록색,초록,초록
83,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,47,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,255,101,ko,형광초록,형광초록,형광초록,초록색,초록,초록
252,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
153,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,116,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,255,127,ko,초록색,초록,초록,초록색,초록,초록
255,0,34,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,255,0,ko,초록색,초록,초록,라임색,라임,라임
121,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,69,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
39,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,114,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
0,57,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,39,ko,형광초록,형광초록,형광초록,초록색,초록,초록
255,0,213,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
0,229,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
179,255,0,ko,라임색,라임,라임,라임색,라임,라임
184,0,255,ko,보라색,보라,보라,자주색,자주,자주
0,255,144,ko,민트색,민트,민트,초록색,초록,초록
255,0,164,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,0,26,ko,빨간색,빨강,빨강,빨강,빨강,빨강
255,0,166,ko,분홍색,분홍,분홍,핑크색,핑크,핑크
0,255,76,ko,형광초록,형광초록,형광초록,초록색,초록,초록
0,162,255,ko,하늘색,하늘,하늘,파랑,파랑,파랑
145,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,6,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,50,0,ko,주황색,주황,주황,다홍색,다홍,다홍
16,255,0,ko,초록색,초록,초록,초록색,초록,초록
255,249,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,157,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,226,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,237,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,11,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
172,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,92,ko,초록색,초록,초록,초록색,초록,초록
255,0,240,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,71,0,ko,주황색,주황,주황,주황색,주황,주황
224,255,0,ko,연두색,연두,연두,형광 노랑,형광 노랑,형광노랑
206,0,255,ko,보라색,보라,보라,자주색,자주,자주
255,14,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
54,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
0,243,255,ko,시안,시안,시안,청록색,청록,청록
0,255,155,ko,청록색,청록,청록,청록색,청록,청록
0,255,215,ko,청록색,청록,청록,청록색,청록,청록
255,148,0,ko,주황색,주황,주황,주황색,주황,주황
144,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,129,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
0,255,61,ko,초록색,초록,초록,라임색,라임,라임
255,250,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
192,0,255,ko,보라색,보라,보라,보라색,보라,보라
155,0,255,ko,보라색,보라,보라,보라색,보라,보라
21,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,5,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
140,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,125,ko,초록색,초록,초록,연두색,연두,연두
255,85,0,ko,주황색,주황,주황,주황색,주황,주황
0,162,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,35,ko,초록색,초록,초록,연두색,연두,연두
128,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,77,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
170,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
22,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,197,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,62,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,187,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,255,153,ko,민트색,민트,민트,초록색,초록,초록
255,232,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,9,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,36,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
85,0,255,ko,보라색,보라,보라,보라색,보라,보라
48,255,0,ko,초록색,초록,초록,초록색,초록,초록
255,78,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,80,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
107,0,255,ko,보라색,보라,보라,보라색,보라,보라
128,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,183,ko,민트색,민트,민트,청록색,청록,청록
0,255,65,ko,초록색,초록,초록,초록색,초록,초록
237,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,0,177,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
255,0,31,ko,빨간색,빨강,빨강,빨강,빨강,빨강
0,255,1,ko,초록색,초록,초록,초록색,초록,초록
138,255,0,ko,연두색,연두,연두,연두색,연두,연두
130,255,0,ko,연두색,연두,연두,연두색,연두,연두
49,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,155,255,ko,파란색,파랑,파랑,하늘색,하늘,하늘
0,189,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
40,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,199,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,184,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,0,208,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
139,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,105,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,54,ko,초록색,초록,초록,연두색,연두,연두
255,147,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,48,ko,초록색,초록,초록,초록색,초록,초록
111,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,80,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
133,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,165,ko,민트색,민트,민트,민트색,민트,민트
255,0,217,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,168,0,ko,주황색,주황,주황,주황색,주황,주황
0,214,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
116,255,0,ko,연두색,연두,연두,연두색,연두,연두
93,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,170,0,ko,주황색,주황,주황,주황색,주황,주황
255,79,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,20,ko,형광초록,형광초록,형광초록,초록색,초록,초록
187,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
248,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,16,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,0,20,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
0,255,131,ko,형광초록,형광초록,형광초록,연두색,연두,연두
255,0,59,ko,빨강,빨강,빨강,자주색,자주,자주
22,255,0,ko,연두색,연두,연두,초록,초록,초록
0,116,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
135,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,95,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,70,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
109,0,255,ko,보라색,보라,보라,보라색,보라,보라
217,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,51,ko,초록색,초록,초록,초록색,초록,초록
255,0,29,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,57,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,105,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,105,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
150,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,219,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
0,255,83,ko,연두색,연두,연두,초록색,초록,초록
255,0,73,ko,진홍색,진홍,진홍,진홍색,진홍,진홍
0,255,130,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
0,98,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,11,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,237,ko,청록색,청록,청록,시안색,시안,시안
255,235,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,0,248,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
99,0,255,ko,보라색,보라,보라,보라색,보라,보라
46,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,235,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,79,ko,연두색,연두,연두,연두색,연두,연두
0,255,197,ko,청록색,청록,청록,터키색,터키,터키
0,191,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
209,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
51,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,11,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
222,0,255,ko,자주색,자주,자주,마젠타,마젠타,마젠타
0,255,91,ko,연두색,연두,연두,형광 초록,형광 초록,형광초록
157,0,255,ko,보라색,보라,보라,보라색,보라,보라
150,0,255,ko,보라색,보라,보라,보라,보라,보라
59,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,255,56,ko,형광초록,형광초록,형광초록,형광 초록색,형광 초록,형광초록
255,0,9,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,204,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
23,255,0,ko,초록색,초록,초록,초록,초록,초록
255,251,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
0,255,8,ko,연두색,연두,연두,초록색,초록,초록
5,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,79,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,63,0,ko,주황색,주황,주황,주황색,주황,주황
0,28,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
151,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,112,ko,연두색,연두,연두,초록색,초록,초록
140,255,0,ko,라임색,라임,라임,라임색,라임,라임
0,169,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
255,0,243,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,83,0,ko,주황색,주황,주황,주황색,주황,주황
48,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,203,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
182,0,255,ko,보라색,보라,보라,보라색,보라,보라
141,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,27,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,0,202,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,241,ko,청록색,청록,청록,청록색,청록,청록
2,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,245,255,ko,청록색,청록,청록,청록색,청록,청록
201,255,0,ko,연두색,연두,연두,라임색,라임,라임
42,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
238,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
58,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,131,ko,분홍색,분홍,분홍,진분홍,진분홍,진분홍
255,207,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
139,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,123,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,188,ko,마젠타,마젠타,마젠타,핫핑크,핫핑크,핫핑크
147,0,255,ko,보라색,보라,보라,보라색,보라,보라
56,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,206,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
208,255,0,ko,연두색,연두,연두,형광 연두,형광 연두,형광연두
255,1,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
128,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,220,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,132,ko,민트색,민트,민트,연두색,연두,연두
200,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,246,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
183,255,0,ko,연두색,연두,연두,라임색,라임,라임
66,255,0,ko,형광 연두색,형광 연두,형광연두,라임색,라임,라임
0,255,154,ko,청록색,청록,청록,청록색,청록,청록
255,208,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
0,255,39,ko,연두색,연두,연두,라임색,라임,라임
101,255,0,ko,연두색,연두,연두,연두색,연두,연두
21,0,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
252,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
255,82,0,ko,주황색,주황,주황,주황색,주황,주황
16,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
128,255,0,ko,형광초록,형광초록,형광초록,연두색,연두,연두
255,0,32,ko,빨강,빨강,빨강,빨간색,빨강,빨강
246,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,123,ko,초록색,초록,초록,에메랄드 그린,에메랄드 그린,에메랄드그린
0,104,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,32,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,141,0,ko,주황색,주황,주황,주황색,주황,주황
225,0,255,ko,자주색,자주,자주,마젠타,마젠타,마젠타
0,181,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,75,0,ko,주황색,주황,주황,주황색,주황,주황
217,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,212,ko,청록색,청록,청록,청록색,청록,청록
179,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,76,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
5,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
188,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,200,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
66,0,255,ko,보라색,보라,보라,파랑,파랑,파랑
255,100,0,ko,주황색,주황,주황,주황색,주황,주황
0,31,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
240,0,255,ko,자주색,자주,자주,마젠타,마젠타,마젠타
0,255,230,ko,청록색,청록,청록,청록색,청록,청록
135,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,34,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,255,159,ko,민트색,민트,민트,청록색,청록,청록
168,0,255,ko,보라색,보라,보라,보라색,보라,보라
