r,g,b,lang_code,chatgpt,gemini
0,255,86,en,green,Lime green
255,0,42,en,red,Red
164,255,0,en,lime,Lime green
0,255,35,en,green,Green
112,255,0,en,lime,Lime green
255,0,33,en,red,Red
255,38,0,en,orange,Red-orange
255,0,21,en,red,Red
0,255,5,en,green,Green
0,111,255,en,blue,Blue
142,0,255,en,purple,Purple
255,0,124,en,pink,Hot pink
255,0,105,en,pink,Hot Pink
255,0,194,en,magenta,Fuchsia
0,255,12,en,green,Green
255,130,0,en,orange,Orange
255,119,0,en,orange,Orange
255,31,0,en,red,Red
0,252,255,en,cyan,Cyan
255,0,82,en,pink,Hot pink
0,255,133,en,green,Kelly green
255,199,0,en,yellow,Yellow
0,255,0,en,green,Lime green
255,181,0,en,orange,Orange
141,0,255,en,purple,Purple
255,171,0,en,orange,Orange
0,255,9,en,green,Green
255,0,191,en,magenta,Magenta
219,255,0,en,lime,Chartreuse
255,118,0,en,orange,Orange
0,255,45,en,green,Lime green
0,255,137,en,green,Spring green
228,0,255,en,magenta,Magenta
255,198,0,en,yellow,Yellow
0,255,227,en,cyan,Cyan
104,0,255,en,purple,Purple
255,122,0,en,orange,Orange
255,164,0,en,orange,Orange
0,221,255,en,cyan,Cyan
255,0,113,en,pink,Hot Pink
241,255,0,en,yellow,Yellow
228,255,0,en,yellow,Neon yellow
116,255,0,en,green,Lime green
0,209,255,en,cyan,Cyan
255,0,90,en,pink,Hot pink
87,255,0,en,green,Lime green
130,0,255,en,purple,Purple
112,0,255,en,purple,Violet
54,255,0,en,lime green,Lime green
255,19,0,en,red,Red
1,0,255,en,blue,Blue
255,0,238,en,magenta,Magenta
0,255,96,en,green,Green
255,0,26,en,red,Red
255,86,0,en,orange,Orange
224,255,0,en,yellow,Neon yellow
255,105,0,en,orange,Orange
155,255,0,en,lime,Chartreuse
239,0,255,en,magenta,Magenta
255,0,2,en,red,Red
255,0,247,en,magenta,Magenta
0,171,255,en,blue,Bright blue
108,0,255,en,purple,Blue-violet
201,0,255,en,purple,Magenta
107,0,255,en,purple,Purple
0,255,65,en,green,Lime green
255,190,0,en,orange,Gold
0,255,174,en,turquoise,Turquoise
255,35,0,en,red,Red
0,255,7,en,green,Green
255,19,0,en,red,Red
246,0,255,en,magenta,Magenta
0,255,53,en,green,Green
0,237,255,en,cyan,Cyan
0,235,255,en,cyan,Cyan
0,23,255,en,blue,Blue
255,194,0,en,orange,Yellow
31,0,255,en,blue,Blue
0,154,255,en,blue,Blue
0,255,158,en,green,Spring Green
116,0,255,en,purple,Purple
255,1,0,en,red,Red
255,0,230,en,magenta,Fuchsia
255,46,0,en,orange,Scarlet
255,0,148,en,magenta,Hot pink
255,0,35,en,red,Red
19,255,0,en,green,Green
133,255,0,en,lime,Lime green
0,255,42,en,green,Green
0,87,255,en,blue,Blue
0,65,255,en,blue,Blue
255,0,40,en,red,Red
8,0,255,en,blue,Blue
252,0,255,en,magenta,Magenta
68,0,255,en,purple,Violet
255,255,0,en,yellow,Yellow
110,255,0,en,lime,Lime green
250,255,0,en,yellow,Yellow
0,255,15,en,green,Lime green
0,67,255,en,blue,Royal Blue
121,0,255,en,purple,Purple
255,0,110,en,pink,Hot pink
255,0,162,en,magenta,Fuchsia
255,115,0,en,orange,Orange
67,0,255,en,blue,Blue-Violet
0,255,206,en,cyan,Cyan
255,219,0,en,yellow,Yellow
0,225,255,en,cyan,Cyan
0,112,255,en,blue,Blue
0,255,219,en,turquoise,Cyan
0,234,255,en,cyan,Cyan
136,0,255,en,purple,Purple
255,182,0,en,orange,Orange
0,255,79,en,green,Neon green
85,255,0,en,green,Lime green
255,232,0,en,yellow,Yellow
202,0,255,en,purple,Purple
255,133,0,en,orange,Orange
255,125,0,en,orange,Orange
0,159,255,en,blue,Deep sky blue
31,0,255,en,blue,Blue
0,233,255,en,cyan,Cyan
255,0,106,en,pink,Hot pink
0,59,255,en,blue,Blue
0,53,255,en,blue,Blue
24,255,0,en,green,Green
57,0,255,en,blue,Electric blue
175,255,0,en,lime,Lime green
87,0,255,en,purple,Violet
191,0,255,en,purple,Purple
255,0,27,en,red,Red
255,0,81,en,pink,Magenta
53,0,255,en,blue,Blue
82,0,255,en,purple,Violet
255,90,0,en,orange,Orange
255,0,102,en,pink,Hot pink
0,255,3,en,green,Green
0,62,255,en,blue,Blue
48,255,0,en,green,Green
255,0,170,en,magenta,Fuchsia
221,255,0,en,yellow,Chartreuse
255,0,0,en,red,Red
0,255,59,en,green,Electric green
0,40,255,en,blue,Blue
171,0,255,en,purple,Purple
255,0,30,en,red,Red
255,0,128,en,pink,Hot pink
255,140,0,en,orange,Orange
0,255,158,en,green,Spring Green
255,191,0,en,orange,Gold
0,255,203,en,turquoise,Cyan
0,127,255,en,blue,Azure
255,133,0,en,orange,Orange
0,255,237,en,cyan,Cyan
187,255,0,en,lime,Lime green
0,65,255,en,blue,Blue
255,0,229,en,magenta,Hot pink
255,218,0,en,yellow,Yellow
255,150,0,en,orange,Orange
255,0,139,en,pink,Hot pink
0,255,155,en,green,Medium spring green
255,177,0,en,orange,Orange
82,255,0,en,lime,Lime Green
177,0,255,en,purple,Purple
0,155,255,en,blue,Azure
255,0,56,en,red,Red
188,255,0,en,lime,Lime green
255,219,0,en,yellow,Yellow
120,255,0,en,green,Lime green
115,255,0,en,lime,Lime green
255,81,0,en,orange,Orange
5,255,0,en,green,Lime
0,255,151,en,green,Spring Green
132,0,255,en,purple,Purple
0,100,255,en,blue,Blue
255,0,65,en,red,Hot pink
255,0,62,en,red,Cerise
0,208,255,en,cyan,Cyan
0,238,255,en,cyan,Cyan
255,194,0,en,yellow,Amber
255,0,118,en,pink,Hot pink
255,0,168,en,magenta,Pink
141,0,255,en,purple,Purple
137,0,255,en,purple,Purple
255,0,99,en,pink,Hot pink
0,255,141,en,green,Emerald green
30,255,0,en,green,Lime green
120,255,0,en,green,Lime green
255,0,109,en,pink,Fuchsia
44,255,0,en,green,Neon green
0,255,243,en,cyan,Cyan
255,0,155,en,magenta,Hot pink
255,228,0,en,yellow,Yellow
0,255,159,en,green,Aqua
255,0,167,en,magenta,Hot pink
0,255,204,en,turquoise,Cyan
0,255,59,en,green,Lime green
255,0,144,en,pink,Fuchsia
255,0,224,en,magenta,Fuchsia
0,196,255,en,cyan,Cyan
0,213,255,en,cyan,Cyan
255,230,0,en,yellow,Yellow
255,45,0,en,orange,Scarlet
255,0,25,en,red,Red
94,0,255,en,purple,Violet
0,255,198,en,turquoise,Cyan
0,255,223,en,cyan,Cyan
255,0,167,en,magenta,Fuchsia
255,57,0,en,orange,Orange
0,255,186,en,cyan,Cyan
255,18,0,en,red,Red
0,62,255,en,blue,Blue
255,136,0,en,orange,Orange
255,0,136,en,pink,Hot pink
0,225,255,en,cyan,Cyan
0,255,65,en,green,Green
147,255,0,en,lime,Lime green
255,0,148,en,magenta,Hot pink
0,255,214,en,turquoise,Cyan
0,255,139,en,green,Spring green
255,60,0,en,orange,Red-orange
87,255,0,en,green,Lime Green
88,0,255,en,purple,Violet
0,73,255,en,blue,Blue
0,231,255,en,cyan,Cyan
0,25,255,en,blue,Blue
0,255,109,en,green,Spring green
0,38,255,en,blue,Blue
255,0,223,en,magenta,Fuchsia
255,170,0,en,orange,Orange
0,255,175,en,turquoise,Aqua
255,181,0,en,orange,Orange
255,65,0,en,orange,Orange
36,255,0,en,green,Lime green
255,85,0,en,orange,Orange
255,152,0,en,orange,Orange
160,255,0,en,lime,Lime green
0,69,255,en,blue,Blue
0,255,30,en,green,Neon green
226,0,255,en,magenta,Magenta
255,8,0,en,red,Red
255,0,9,en,red,Red
255,26,0,en,red,Red
255,47,0,en,orange,Orangered
0,255,130,en,green,Spring green
212,255,0,en,lime,Chartreuse
255,116,0,en,orange,Orange
255,0,104,en,pink,Hot pink
255,150,0,en,orange,Orange
0,131,255,en,blue,Blue
255,0,28,en,red,Red
255,0,220,en,magenta,Magenta
0,255,148,en,green,Spring green
0,120,255,en,blue,Blue
0,255,164,en,turquoise,Spring green
89,255,0,en,green,Lime green
255,0,148,en,pink,Fuchsia
127,0,255,en,purple,Violet
255,56,0,en,orange,Vermilion
0,93,255,en,blue,Blue
0,28,255,en,blue,Blue
216,0,255,en,magenta,Magenta
255,0,148,en,pink,Hot pink
0,255,194,en,turquoise,Cyan
0,255,156,en,turquoise,Cyan
0,219,255,en,cyan,Cyan
255,39,0,en,orange,Red-orange
167,255,0,en,lime,Lime green
162,255,0,en,lime,Lime green
197,255,0,en,lime,Chartreuse
194,255,0,en,lime,Lime green
255,0,138,en,pink,Hot pink
0,60,255,en,blue,Blue
0,121,255,en,blue,Dodger Blue
0,238,255,en,cyan,Cyan
0,20,255,en,blue,Blue
253,0,255,en,magenta,Magenta
255,0,232,en,magenta,Magenta
255,0,94,en,pink,Hot pink
0,67,255,en,blue,Blue
255,54,0,en,orange,Red-orange
255,0,168,en,magenta,Pink
255,53,0,en,orange,Orangered
255,0,91,en,pink,Hot pink
0,2,255,en,blue,Blue
255,0,254,en,magenta,Fuchsia
0,255,195,en,turquoise,Turquoise
255,0,242,en,magenta,Magenta
255,0,129,en,pink,Hot Pink
0,255,115,en,green,Bright green
255,0,195,en,magenta,Magenta
0,255,57,en,green,Lime green
0,187,255,en,blue,Cyan
255,138,0,en,orange,Orange
14,255,0,en,green,Lime green
0,255,214,en,turquoise,Cyan
255,0,186,en,magenta,Magenta
0,18,255,en,blue,Blue
0,255,241,en,cyan,Cyan
156,255,0,en,lime,Lime green
255,216,0,en,yellow,Yellow
255,88,0,en,orange,Orange
0,255,126,en,green,Spring Green
0,85,255,en,blue,Blue
60,255,0,en,lime,Lime green
0,209,255,en,cyan,Cyan
0,138,255,en,blue,Blue
255,0,116,en,pink,Hot pink
0,215,255,en,cyan,Cyan
255,0,205,en,magenta,Magenta
0,255,18,en,green,Green
255,87,0,en,orange,Orange
255,0,218,en,magenta,Magenta
255,40,0,en,red,Scarlet
255,0,248,en,magenta,Magenta
0,49,255,en,blue,Blue
0,224,255,en,cyan,Cyan
174,255,0,en,lime,Chartreuse
0,255,180,en,green,Turquoise
255,150,0,en,orange,Orange
255,0,54,en,red,Red
255,0,171,en,magenta,Fuchsia
0,255,214,en,turquoise,Cyan
255,253,0,en,yellow,Yellow
0,27,255,en,blue,Blue
0,255,39,en,green,Lime
255,0,47,en,red,Red
167,0,255,en,purple,Purple
109,255,0,en,lime,Lime green
255,0,213,en,magenta,Fuchsia
0,18,255,en,blue,Blue
0,18,255,en,blue,Blue
44,0,255,en,blue,Blue
15,255,0,en,green,Green
0,255,48,en,green,Green
0,255,252,en,cyan,Cyan
6,255,0,en,lime green,Lime green
0,255,165,en,green,Aqua
0,255,90,en,green,Lime green
0,146,255,en,blue,Blue
0,190,255,en,cyan,Deep sky blue
0,210,255,en,cyan,Cyan
0,205,255,en,cyan,Cyan
255,0,63,en,red,Fuchsia
150,255,0,en,lime,Lime green
255,5,0,en,red,Red
86,0,255,en,purple,Blue-violet
199,0,255,en,magenta,Magenta
170,0,255,en,purple,Purple
10,0,255,en,blue,Blue
255,0,66,en,red,Fuchsia
0,255,220,en,cyan,Cyan
255,32,0,en,red,Red
58,0,255,en,blue,Blue
255,0,36,en,red,Red
0,202,255,en,cyan,Deep sky blue
0,203,255,en,cyan,Cyan
133,0,255,en,purple,Violet
0,255,107,en,green,Spring green
255,0,116,en,pink,Hot pink
0,136,255,en,blue,Bright blue
255,0,34,en,red,Red
183,0,255,en,purple,Purple
0,212,255,en,cyan,Cyan
122,255,0,en,lime,Lime green
255,0,237,en,magenta,Magenta
117,255,0,en,lime,Lime green
33,255,0,en,green,Green
255,191,0,en,yellow,Orange
77,0,255,en,purple,Violet
255,103,0,en,orange,Orange
0,255,10,en,green,Green
229,255,0,en,yellow,Yellow
255,0,59,en,red,Red
0,255,152,en,turquoise,Spring green
137,0,255,en,purple,Violet
102,255,0,en,green,Lime green
255,204,0,en,yellow,Yellow
25,0,255,en,blue,Blue
243,255,0,en,yellow,Yellow
175,255,0,en,lime,Lime green
0,255,207,en,turquoise,Cyan
202,0,255,en,purple,Magenta
255,0,113,en,pink,Hot pink
255,222,0,en,yellow,Yellow
0,255,253,en,cyan,Cyan
0,255,4,en,green,Green
255,205,0,en,yellow,Yellow
255,0,153,en,pink,Hot pink
0,255,29,en,green,Lime green
0,255,109,en,green,Bright green
153,255,0,en,lime,Lime green
156,255,0,en,lime,Lime green
192,255,0,en,lime,Lime green
255,232,0,en,yellow,Yellow
255,63,0,en,orange,Vermilion
8,255,0,en,green,Lime green
192,255,0,en,lime,Lime green
187,0,255,en,purple,Purple
255,0,142,en,magenta,Hot Pink
83,255,0,en,green,Lime green
195,255,0,en,lime,Lime green
107,0,255,en,purple,Violet
255,0,42,en,red,Red
0,255,20,en,green,Green
255,0,156,en,pink,Hot pink
87,255,0,en,green,Lime green
255,0,98,en,pink,Hot pink
130,0,255,en,purple,Purple
0,255,85,en,green,Electric green
255,111,0,en,orange,Orange
0,200,255,en,cyan,Cyan
255,0,0,en,red,Red
255,0,248,en,magenta,Fuchsia
255,226,0,en,yellow,Yellow
35,0,255,en,blue,Blue
255,238,0,en,yellow,Yellow
2,0,255,en,blue,Blue
0,191,255,en,cyan,Cyan
255,212,0,en,yellow,Gold
181,0,255,en,purple,Purple
255,0,115,en,pink,Hot pink
225,255,0,en,yellow,Neon yellow
0,107,255,en,blue,Blue
157,0,255,en,purple,Purple
0,255,127,en,green,Spring Green
255,0,252,en,magenta,Magenta
0,255,178,en,turquoise,Aqua
255,96,0,en,orange,Orange
27,0,255,en,blue,Blue
174,255,0,en,lime,Lime green
255,112,0,en,orange,Orange
0,22,255,en,blue,Blue
0,66,255,en,blue,Blue
193,0,255,en,purple,Purple
113,0,255,en,purple,Violet
255,209,0,en,yellow,Yellow
0,34,255,en,blue,Blue
0,255,115,en,green,Spring green
0,17,255,en,blue,Blue
107,255,0,en,lime green,Lime green
255,242,0,en,yellow,Yellow
255,0,30,en,red,Red
0,255,25,en,green,Green
87,0,255,en,purple,Blue-violet
255,0,90,en,pink,Fuchsia
0,129,255,en,blue,Blue
255,0,178,en,magenta,Pink
0,230,255,en,cyan,Cyan
0,255,205,en,turquoise,Aqua
0,23,255,en,blue,Blue
0,219,255,en,cyan,Cyan
0,217,255,en,cyan,Cyan
70,0,255,en,purple,Violet
0,255,163,en,green,Aqua
146,0,255,en,purple,Purple
188,0,255,en,purple,Purple
83,255,0,en,green,Lime green
0,105,255,en,blue,Blue
255,0,109,en,pink,Hot pink
255,121,0,en,orange,Orange
92,0,255,en,purple,Violet
255,0,131,en,magenta,Hot pink
194,255,0,en,lime,Lime green
206,0,255,en,purple,Magenta
135,255,0,en,lime,Lime green
0,255,107,en,green,Kelly Green
232,0,255,en,magenta,Magenta
255,0,5,en,red,Red
136,0,255,en,purple,Purple
0,200,255,en,cyan,Cyan
255,0,11,en,red,Red
194,0,255,en,magenta,Purple
0,255,24,en,green,Green
255,161,0,en,orange,Orange
244,0,255,en,magenta,Magenta
0,255,19,en,green,Lime
255,159,0,en,orange,Orange
255,0,254,en,magenta,Magenta
0,255,25,en,green,Green
0,27,255,en,blue,Blue
155,0,255,en,purple,Purple
156,255,0,en,lime,Lime green
0,116,255,en,blue,Blue
144,0,255,en,purple,Purple
255,0,144,en,pink,Fuchsia
113,0,255,en,purple,Violet
255,172,0,en,orange,Orange
0,255,25,en,green,Green
0,138,255,en,blue,Azure
255,241,0,en,yellow,Yellow
0,255,85,en,green,Bright green
255,139,0,en,orange,Orange
255,0,174,en,magenta,Magenta
255,0,90,en,pink,Fuchsia
0,255,249,en,cyan,Cyan
149,0,255,en,purple,Violet
255,147,0,en,orange,Orange
255,0,6,en,red,Red
59,255,0,en,green,Lime green
255,0,103,en,pink,Hot pink
0,255,105,en,green,Bright green
0,255,155,en,turquoise,Spring green
255,0,198,en,magenta,Magenta
133,255,0,en,lime,Lime green
0,255,244,en,cyan,Cyan
255,119,0,en,orange,Orange
0,255,87,en,green,Bright Green
0,255,87,en,green,Green
0,255,163,en,green,Spring Green
72,0,255,en,purple,Violet
0,255,249,en,cyan,Cyan
45,0,255,en,blue,Blue
0,90,255,en,blue,Blue
211,0,255,en,magenta,Magenta
175,255,0,en,lime,Lime green
0,108,255,en,blue,Blue
0,255,181,en,turquoise,Cyan
255,0,219,en,magenta,Fuchsia
0,255,184,en,turquoise,Cyan
137,0,255,en,purple,Purple
28,255,0,en,green,Green
255,195,0,en,yellow,Gold
47,0,255,en,blue,Blue
255,0,83,en,pink,Hot pink
0,255,23,en,lime,Lime green
144,255,0,en,green,Lime green
0,255,138,en,green,Spring Green
0,164,255,en,blue,Blue
255,218,0,en,yellow,Yellow
184,255,0,en,lime,Lime green
255,162,0,en,orange,Orange
255,0,139,en,pink,Hot pink
0,255,251,en,cyan,Cyan
255,0,217,en,magenta,Magenta
231,255,0,en,yellow,Yellow
0,255,155,en,green,Spring green
255,0,217,en,magenta,Magenta
0,169,255,en,blue,Blue
0,255,66,en,green,Lime green
255,176,0,en,orange,Orange
151,0,255,en,purple,Violet
255,0,116,en,pink,Hot pink
0,219,255,en,cyan,Cyan
255,0,121,en,pink,Hot pink
0,5,255,en,blue,Blue
26,0,255,en,blue,Blue
255,196,0,en,orange,Gold
0,198,255,en,cyan,Cyan
26,0,255,en,blue,Blue
0,174,255,en,blue,Dodger blue
0,255,89,en,green,Lime green
85,0,255,en,purple,Blue-violet
255,0,102,en,pink,Fuchsia
43,0,255,en,blue,Blue
255,166,0,en,orange,Orange
255,199,0,en,yellow,Yellow
0,195,255,en,cyan,Cyan
0,255,37,en,green,Lime green
0,255,205,en,turquoise,Cyan
0,255,164,en,green,Spring green
54,0,255,en,blue,Blue
213,0,255,en,magenta,Magenta
49,0,255,en,blue,Electric Blue
0,255,237,en,cyan,Cyan
255,0,144,en,pink,Fuchsia
90,0,255,en,purple,Violet
0,250,255,en,cyan,Cyan
0,195,255,en,cyan,Deep Sky Blue
0,204,255,en,cyan,Cyan
0,255,149,en,green,Medium Spring Green
0,255,16,en,green,Green
255,0,122,en,pink,Hot pink
73,0,255,en,purple,Electric Blue
191,255,0,en,lime,Lime green
255,249,0,en,yellow,Yellow
255,0,220,en,magenta,Magenta
255,207,0,en,yellow,Yellow
0,255,199,en,turquoise,Cyan
0,255,193,en,cyan,Cyan
255,0,123,en,magenta,Hot pink
255,65,0,en,orange,Orange
255,23,0,en,red,Red
0,80,255,en,blue,Blue
247,255,0,en,yellow,Yellow
255,38,0,en,red,Vermilion
255,0,158,en,pink,Hot pink
0,196,255,en,cyan,Azure
14,255,0,en,green,Green
0,67,255,en,blue,Blue
95,0,255,en,purple,Blue-violet
255,171,0,en,orange,Orange
255,8,0,en,red,Red
255,52,0,en,orange,Orange
61,0,255,en,blue,Royal blue
255,72,0,en,orange,Orange
0,255,228,en,cyan,Cyan
255,105,0,en,orange,Orange
161,255,0,en,lime,Lime
218,255,0,en,yellow,Chartreuse
149,0,255,en,purple,Purple
33,0,255,en,blue,Blue
185,0,255,en,purple,Purple
255,86,0,en,orange,Orange
255,243,0,en,yellow,Yellow
255,0,62,en,red,Fuchsia
0,255,65,en,green,Lime green
0,236,255,en,cyan,Cyan
0,255,57,en,green,Green
255,0,125,en,pink,Hot pink
156,0,255,en,purple,Purple
223,255,0,en,yellow,Neon yellow
124,255,0,en,lime,Lime green
0,51,255,en,blue,Blue
255,0,119,en,pink,Hot pink
255,175,0,en,orange,Orange
255,0,135,en,magenta,Hot pink
205,255,0,en,lime,Chartreuse
5,0,255,en,blue,Blue
255,0,93,en,pink,Hot pink
55,255,0,en,green,Lime green
255,67,0,en,orange,Orange
255,0,229,en,magenta,Magenta
255,0,209,en,magenta,Fuchsia
255,212,0,en,yellow,Yellow
255,117,0,en,orange,Orange
0,255,1,en,green,Green
0,53,255,en,blue,Blue
255,249,0,en,yellow,Yellow
115,0,255,en,purple,Purple
0,255,226,en,cyan,Cyan
255,0,224,en,magenta,Magenta
251,0,255,en,magenta,Magenta
0,65,255,en,blue,Blue
255,29,0,en,red,Red
255,191,0,en,orange,Amber
255,117,0,en,orange,Orange
255,210,0,en,yellow,Yellow
15,255,0,en,green,Lime green
0,255,153,en,green,Medium Spring Green
204,0,255,en,magenta,Magenta
0,255,84,en,green,Bright green
0,255,38,en,green,Lime green
0,156,255,en,blue,Blue
255,22,0,en,red,Red
255,0,109,en,pink,Hot pink
0,255,173,en,turquoise,Aqua
72,0,255,en,purple,Electric Blue
0,138,255,en,blue,Azure
0,15,255,en,blue,Blue
0,255,249,en,cyan,Cyan
255,0,59,en,red,Fuchsia
255,21,0,en,red,Red
0,178,255,en,cyan,Deep Sky Blue
255,0,128,en,magenta,Hot pink
255,204,0,en,yellow,Yellow
0,246,255,en,cyan,Cyan
255,0,16,en,red,Red
228,0,255,en,magenta,Magenta
255,102,0,en,orange,Orange
31,255,0,en,green,Lime green
255,175,0,en,orange,Orange
223,0,255,en,magenta,Magenta
221,0,255,en,magenta,Magenta
0,255,237,en,cyan,Cyan
0,86,255,en,blue,Blue
0,28,255,en,blue,Blue
0,144,255,en,blue,Blue
132,0,255,en,purple,Purple
169,0,255,en,purple,Purple
255,33,0,en,red,Red
255,0,241,en,magenta,Magenta
255,238,0,en,yellow,Yellow
72,0,255,en,purple,Electric blue
255,172,0,en,orange,Orange
255,64,0,en,orange,OrangeRed
2,255,0,en,green,Green
59,255,0,en,lime,Lime green
255,40,0,en,orange,OrangeRed
255,0,141,en,pink,Fuchsia
0,255,76,en,green,Lime green
255,112,0,en,orange,Orange
42,255,0,en,green,Green
255,115,0,en,orange,Orange
0,255,110,en,green,Lime green
235,0,255,en,magenta,Magenta
238,255,0,en,yellow,Yellow
0,255,247,en,cyan,Cyan
0,255,221,en,cyan,Cyan
0,46,255,en,blue,Blue
0,58,255,en,blue,Blue
0,146,255,en,blue,Bright blue
192,255,0,en,lime,Lime green
255,0,65,en,red,Hot pink
14,255,0,en,green,Green
212,0,255,en,magenta,Magenta
0,255,173,en,turquoise,Aqua
77,255,0,en,lime green,Lime green
197,255,0,en,lime,Lime green
0,201,255,en,cyan,Deep Sky Blue
113,0,255,en,purple,Violet
69,255,0,en,green,Lime green
255,73,0,en,orange,Orange
255,0,16,en,red,Red
255,0,244,en,magenta,Magenta
255,0,62,en,red,Bright Red
0,11,255,en,blue,Blue
0,141,255,en,blue,Blue
255,25,0,en,red,Red
217,0,255,en,magenta,Magenta
255,230,0,en,yellow,Yellow
0,191,255,en,cyan,Blue
255,123,0,en,orange,Orange
176,0,255,en,purple,Purple
0,255,62,en,green,Green
255,59,0,en,orange,OrangeRed
255,126,0,en,orange,Orange
0,150,255,en,blue,Azure
0,255,151,en,green,Spring green
228,0,255,en,magenta,Magenta
162,0,255,en,purple,Purple
255,187,0,en,orange,Orange
0,246,255,en,cyan,Cyan
0,255,247,en,cyan,Cyan
148,255,0,en,lime,Lime green
255,0,107,en,pink,Hot pink
255,0,7,en,red,Red
255,0,251,en,magenta,Magenta
53,0,255,en,blue,Electric blue
150,255,0,en,lime,Lime green
206,0,255,en,purple,Magenta
28,0,255,en,blue,Blue
231,0,255,en,magenta,Magenta
255,92,0,en,orange,Orange
0,255,31,en,green,Lime green
203,0,255,en,magenta,Magenta
177,0,255,en,purple,Purple
2,0,255,en,blue,Blue
0,87,255,en,blue,Blue
255,93,0,en,orange,Orange
0,93,255,en,blue,Blue
139,255,0,en,lime,Lime green
147,0,255,en,purple,Violet
255,98,0,en,orange,Orange
9,0,255,en,blue,Blue
0,156,255,en,blue,Sky blue
0,43,255,en,blue,Blue
255,76,0,en,orange,Orange
0,255,1,en,green,Lime green
242,0,255,en,magenta,Magenta
255,0,41,en,red,Red
255,23,0,en,red,Red
255,0,115,en,pink,Hot pink
0,180,255,en,cyan,Deep Sky Blue
255,0,250,en,magenta,Magenta
101,0,255,en,purple,Violet
94,255,0,en,green,Lime green
154,0,255,en,purple,Violet
226,255,0,en,yellow,Fluorescent yellow
255,0,174,en,magenta,Magenta
0,89,255,en,blue,Blue
0,255,175,en,turquoise,Turquoise
12,255,0,en,green,Neon green
0,122,255,en,blue,Electric blue
255,0,208,en,magenta,Fuchsia
235,255,0,en,yellow,Yellow
255,67,0,en,orange,Orange-red
209,0,255,en,magenta,Magenta
0,145,255,en,blue,Deep Sky Blue
0,255,58,en,green,Green
255,82,0,en,orange,Orange
255,0,192,en,magenta,Magenta
0,255,184,en,turquoise,Cyan
50,255,0,en,green,Lime green
255,0,241,en,magenta,Fuchsia
0,219,255,en,cyan,Cyan
170,0,255,en,purple,Purple
0,255,64,en,green,Lime green
0,73,255,en,blue,Blue
255,206,0,en,yellow,Yellow
255,241,0,en,yellow,Yellow
0,255,245,en,cyan,Cyan
255,94,0,en,orange,Orange
161,255,0,en,lime,Lime green
255,0,177,en,magenta,Magenta
255,0,191,en,magenta,Fuchsia
238,255,0,en,yellow,Yellow
255,7,0,en,red,Red
0,90,255,en,blue,Blue
0,255,254,en,cyan,Cyan
255,0,32,en,red,Red
0,196,255,en,cyan,Sky blue
215,255,0,en,lime,Lime green
254,0,255,en,magenta,Magenta
87,0,255,en,purple,Violet
118,255,0,en,green,Lime green
255,75,0,en,orange,Orange
255,144,0,en,orange,Orange
251,255,0,en,yellow,Yellow
0,255,97,en,green,Green
0,215,255,en,cyan,Cyan
255,0,96,en,pink,Fuchsia
255,0,159,en,magenta,Fuchsia
255,0,115,en,pink,Hot Pink
65,255,0,en,green,Lime green
0,231,255,en,cyan,Cyan
82,255,0,en,green,Lime green
58,0,255,en,blue,Blue
0,36,255,en,blue,Blue
53,255,0,en,green,Lime
161,255,0,en,lime,Lime green
0,255,163,en,mint green,Cyan
255,0,47,en,red,Red
0,70,255,en,blue,Blue
0,177,255,en,blue,Deep Sky Blue
255,14,0,en,red,Red
0,116,255,en,blue,Blue
14,255,0,en,green,Lime green
82,0,255,en,purple,Violet
255,0,33,en,red,Red
0,255,251,en,cyan,Cyan
156,0,255,en,purple,Purple
255,0,3,en,red,Red
165,0,255,en,purple,Purple
255,198,0,en,yellow,Gold
255,0,181,en,magenta,Fuchsia
255,0,207,en,magenta,Magenta
255,0,243,en,magenta,Magenta
255,0,100,en,pink,Hot pink
0,255,8,en,green,Electric green
124,0,255,en,purple,Violet
255,0,40,en,red,Red
0,255,7,en,green,Green
0,237,255,en,cyan,Cyan
255,0,223,en,magenta,Fuchsia
0,105,255,en,blue,Blue
181,0,255,en,purple,Purple
255,229,0,en,yellow,Yellow
217,255,0,en,lime,Chartreuse
0,234,255,en,cyan,Cyan
255,193,0,en,yellow,Yellow
255,0,133,en,pink,Hot pink
0,186,255,en,blue,Cyan
255,0,127,en,pink,Hot pink
0,255,221,en,cyan,Cyan
0,12,255,en,blue,Blue
217,255,0,en,yellow,Chartreuse
87,0,255,en,purple,Violet
255,195,0,en,yellow,Yellow
0,205,255,en,cyan,Cyan
0,0,255,en,blue,Blue
255,107,0,en,orange,Orange
255,0,85,en,red,Hot pink
65,0,255,en,purple,Violet
0,255,100,en,green,Green
0,255,2,en,green,Green
133,0,255,en,purple,Violet
0,255,155,en,green,Spring green
0,255,234,en,cyan,Cyan
77,255,0,en,green,Lime Green
0,255,93,en,green,Lime green
255,0,211,en,magenta,Fuchsia
110,255,0,en,lime,Lime green
255,0,243,en,magenta,Magenta
255,0,145,en,pink,Hot pink
146,0,255,en,purple,Purple
255,242,0,en,yellow,Yellow
255,227,0,en,yellow,Yellow
255,0,96,en,pink,Fuchsia
2,255,0,en,green,Green
255,0,152,en,magenta,Fuchsia
0,255,220,en,cyan,Cyan
0,93,255,en,blue,Blue
2,0,255,en,blue,Blue
0,158,255,en,blue,Bright blue
0,255,18,en,green,Lime green
44,0,255,en,blue,Blue
0,255,124,en,green,Spring Green
