r,g,b,lang_code,chatgpt,gemini
248,48,173,en,pink,Hot pink
32,245,59,en,green,Lime green
92,174,159,en,teal,Teal
211,55,207,en,magenta,Magenta
45,240,166,en,green,Turquoise
142,114,81,en,brown,Umber
91,200,112,en,green,Kelly green
52,48,101,en,purple,Indigo
165,80,71,en,brown,Terracotta
169,171,69,en,olive,Olive green
162,230,119,en,light green,Lime green
157,106,118,en,pink,Mauve
253,170,35,en,orange,Orange
234,3,122,en,magenta,Hot Pink
176,245,130,en,light green,Lime green
95,131,90,en,green,Olive green
109,230,216,en,turquoise,Turquoise
168,76,191,en,purple,Purple
174,56,46,en,red,Rust
219,31,200,en,magenta,Magenta
110,176,201,en,light blue,Sky blue
254,226,55,en,yellow,Yellow
189,145,171,en,mauve,Mauve
251,224,74,en,yellow,Yellow
40,211,102,en,green,Emerald green
41,152,238,en,blue,Dodger Blue
20,31,23,en,green,Dark green
73,73,55,en,olive,Olive green
63,170,42,en,green,Green
210,37,209,en,magenta,Magenta
146,4,234,en,purple,Purple
111,48,195,en,purple,Purple
15,250,140,en,green,Spring green
20,166,178,en,teal,Teal
132,9,243,en,purple,Purple
34,139,154,en,teal,Teal
89,196,5,en,green,Lime green
63,184,126,en,green,Green
94,65,237,en,purple,Violet
142,96,202,en,purple,Purple
92,43,23,en,brown,Burnt Sienna
116,138,255,en,blue,Periwinkle
78,205,158,en,green,Mint green
162,198,14,en,yellowgreen,Lime green
58,200,161,en,turquoise,Teal
226,237,103,en,yellow,Chartreuse
112,118,87,en,olive,Olive green
66,9,100,en,purple,Purple
166,127,218,en,purple,Lavender
205,136,83,en,orange,Terracotta
248,107,209,en,pink,Pink
144,28,233,en,purple,Purple
204,108,233,en,purple,Purple
36,105,184,en,blue,Blue
154,6,177,en,purple,Purple
54,201,149,en,green,Spring Green
236,210,41,en,yellow,Yellow
94,14,182,en,purple,Purple
222,198,153,en,beige,Tan
145,188,39,en,green,Lime green
73,167,185,en,turquoise,Turquoise
104,110,108,en,gray,Gray
59,31,237,en,blue,Electric blue
224,28,130,en,magenta,Magenta
169,21,16,en,red,Red
176,206,37,en,lime green,Lime green
209,71,45,en,orange,Terracotta
212,13,142,en,magenta,Fuchsia
104,223,42,en,green,Lime green
243,122,157,en,pink,Hot pink
119,240,18,en,green,Lime green
111,91,98,en,gray,Plum
163,26,178,en,purple,Purple
159,128,238,en,purple,Lilac
100,9,148,en,purple,Purple
225,212,219,en,lavender,Lavender
227,179,176,en,pink,Pink
87,26,255,en,purple,Violet
162,14,177,en,purple,Purple
246,67,122,en,pink,Hot pink
82,82,51,en,olive,Olive green
178,155,232,en,lavender,Lavender
71,57,44,en,brown,Brown
111,85,101,en,purple,Mauve
168,44,239,en,purple,Purple
149,171,159,en,sage,Sage green
173,126,102,en,brown,Terracotta
180,58,109,en,magenta,Magenta
31,209,74,en,green,Lime green
160,247,37,en,lime,Lime green
197,5,216,en,magenta,Magenta
207,66,252,en,purple,Purple
104,118,180,en,blue,Periwinkle
187,157,159,en,mauve,Dusty Rose
3,118,196,en,blue,Blue
117,109,185,en,purple,Slate blue
6,7,129,en,blue,Dark blue
219,70,253,en,purple,Magenta
63,197,23,en,green,Lime green
223,80,152,en,pink,Hot pink
38,192,135,en,green,Sea green
214,21,197,en,magenta,Magenta
128,147,179,en,blue,Steel blue
185,2,128,en,magenta,Magenta
56,65,35,en,olive,Olive green
251,127,145,en,pink,Pink
244,132,208,en,pink,Pink
25,46,22,en,dark green,Dark green
15,219,236,en,cyan,Cyan
67,93,193,en,blue,Royal blue
154,224,31,en,lime,Lime green
218,92,115,en,pink,Cerise
234,242,25,en,yellow,Yellow
19,170,22,en,green,Green
218,56,96,en,pink,Fuchsia
166,207,163,en,light green,Light green
70,178,207,en,cyan,Turquoise
123,204,108,en,green,Lime green
38,34,46,en,dark purple,Dark purple
94,30,254,en,purple,Violet
35,101,137,en,blue,Teal
169,46,10,en,orange,Terracotta
224,178,45,en,yellow,Mustard Yellow
73,142,128,en,teal,Teal
184,87,220,en,purple,Purple
134,29,118,en,purple,Purple
28,245,127,en,green,spring green
49,115,144,en,blue,Steel Blue
59,197,160,en,teal,Teal
232,232,44,en,yellow,Lemon yellow
171,239,78,en,lime green,Lime green
37,185,6,en,green,Green
145,114,247,en,purple,Purple
35,233,196,en,turquoise,Turquoise
200,234,28,en,lime,Lime green
118,237,89,en,green,Lime green
60,178,210,en,blue,Cyan
179,255,169,en,light green,Light green
4,197,37,en,green,Green
228,211,148,en,beige,Buttermilk
240,254,201,en,light yellow,Pale yellow-green
152,141,80,en,olive,Olive
138,148,188,en,lavender,Periwinkle
104,252,103,en,green,Lime green
235,88,93,en,red,Watermelon
202,98,180,en,pink,Orchid
215,186,103,en,goldenrod,Ochre
192,196,207,en,gray,Lavender
227,130,125,en,salmon,Coral
8,55,216,en,blue,Blue
212,244,106,en,light green,Lime green
245,102,210,en,pink,Pink
40,186,175,en,turquoise,Teal
180,50,77,en,red,Raspberry
154,219,88,en,light green,Lime green
163,5,50,en,dark red,Crimson
231,76,34,en,orange,Vermilion
86,140,126,en,green,Teal
159,75,144,en,purple,Orchid
98,132,231,en,blue,Cornflower blue
169,5,110,en,magenta,Magenta
5,154,129,en,turquoise,Teal
90,194,99,en,green,Grass green
244,238,71,en,yellow,Bright yellow
132,221,102,en,light green,Lime green
58,6,148,en,purple,Violet
18,44,209,en,blue,Royal Blue
71,217,202,en,turquoise,Turquoise
190,9,37,en,red,Red
165,73,170,en,purple,Orchid
47,113,215,en,blue,Blue
4,191,60,en,green,Green
113,114,214,en,purple,Violet
108,40,151,en,purple,Purple
159,103,40,en,brown,Bronze
134,219,235,en,light blue,Sky blue
161,22,200,en,purple,Violet
59,197,18,en,green,Lime Green
191,87,131,en,pink,Raspberry
188,151,164,en,mauve,Mauve
141,52,113,en,purple,Purple
120,113,73,en,olive,Olive drab
168,197,4,en,lime,Lime green
61,99,35,en,green,Olive green
192,218,222,en,light blue,Powder blue
57,14,116,en,purple,Dark purple
186,125,96,en,brown,Terracotta
17,142,213,en,blue,Blue
99,92,232,en,purple,Blue-violet
35,56,47,en,dark green,Dark Teal
102,181,202,en,light blue,Sky blue
191,57,67,en,red,Brick red
83,41,48,en,maroon,Maroon
193,210,197,en,green,Sage green
165,172,55,en,yellow-green,Olive green
244,129,95,en,coral,Coral
206,52,3,en,orange,Orange-red
210,122,49,en,orange,Burnt orange
17,62,229,en,blue,Blue
141,191,92,en,green,Apple green
16,191,240,en,cyan,Cyan
102,233,219,en,turquoise,Turquoise
118,55,117,en,purple,Plum
90,214,240,en,cyan,Sky blue
93,140,60,en,green,Olive green
42,166,214,en,blue,Dodger Blue
93,80,206,en,purple,Blue-violet
240,175,94,en,orange,Peach
29,41,58,en,dark blue,Deep Teal
152,154,79,en,olive,Olive green
255,12,172,en,magenta,Hot pink
40,208,14,en,green,Green
207,61,227,en,purple,Magenta
7,215,217,en,cyan,Cyan
183,182,181,en,gray,Gray
237,160,27,en,orange,Marigold
212,135,221,en,purple,Orchid
23,69,223,en,blue,Blue
227,76,90,en,red,Cerise
85,132,77,en,green,Army green
131,13,209,en,purple,Purple
31,191,140,en,green,Emerald
170,21,110,en,magenta,Magenta
226,68,113,en,pink,Cerise
47,117,193,en,blue,Blue
197,55,143,en,magenta,Magenta
154,33,66,en,maroon,Burgundy
29,211,10,en,green,Green
215,10,154,en,magenta,Magenta
251,66,108,en,pink,Pink
27,252,94,en,green,Green
19,54,218,en,blue,Blue
132,52,82,en,maroon,Mulberry
140,170,68,en,green,Olive green
169,82,141,en,purple,Mulberry
239,106,137,en,pink,Pink
156,119,243,en,purple,Lavender
251,234,74,en,yellow,Bright yellow
140,166,65,en,olive green,Olive green
3,125,46,en,green,Green
179,188,87,en,green,Avocado green
95,127,151,en,blue,Slate blue
205,168,37,en,yellow,Goldenrod
172,11,134,en,magenta,Magenta
200,184,220,en,lavender,Lavender
217,202,202,en,pink,Dusty pink
110,252,120,en,green,Lime green
79,221,254,en,cyan,Cyan
252,153,1,en,orange,Orange
38,168,81,en,green,Green
221,110,8,en,orange,Orange
104,9,210,en,purple,Purple
1,209,132,en,green,Spring green
229,107,216,en,pink,Orchid
63,186,80,en,green,Green
139,71,119,en,purple,Plum
195,125,249,en,purple,Purple
240,93,214,en,pink,Hot Pink
175,219,54,en,lime green,Lime green
35,180,157,en,turquoise,Teal
141,183,18,en,green,Lime green
194,166,109,en,beige,Camel
203,166,93,en,golden yellow,Camel
228,238,42,en,yellow,Fluorescent yellow
6,127,179,en,blue,Cerulean
226,32,97,en,pink,Fuchsia
153,121,226,en,purple,Lilac
14,130,76,en,green,Emerald green
84,126,5,en,green,Olive
173,2,39,en,red,Red
190,218,119,en,light green,Lime green
159,53,92,en,maroon,Fuchsia
245,10,173,en,magenta,Magenta
195,79,233,en,purple,Violet
239,73,44,en,orange,Red-orange
152,46,3,en,orange,Rust
4,25,230,en,blue,Blue
222,42,153,en,magenta,Hot pink
246,206,203,en,pink,Pink
214,26,18,en,red,Red
128,202,173,en,green,Mint green
70,140,33,en,green,Green
151,33,125,en,purple,Magenta
39,59,17,en,dark green,Forest green
98,235,200,en,turquoise,Turquoise
80,100,89,en,dark green,Evergreen
108,21,42,en,maroon,Burgundy
229,205,110,en,yellow,Mustard
250,203,200,en,pink,Pink
157,178,4,en,green,Olive green
153,231,236,en,light cyan,Sky blue
241,249,137,en,yellow,Pale yellow
153,105,238,en,purple,Purple
162,197,245,en,light blue,Light blue
69,66,15,en,olive,Olive
170,226,247,en,light blue,Light blue
203,217,24,en,yellow,Chartreuse
78,219,178,en,turquoise,Turquoise
253,71,229,en,pink,Magenta
83,45,77,en,purple,Dark purple
21,140,101,en,green,Deep Green
137,129,185,en,lavender,Lavender
227,219,232,en,lavender,Lavender
162,67,109,en,magenta,Plum
131,187,11,en,green,Lime green
181,78,146,en,magenta,Magenta
112,248,6,en,lime green,Lime green
206,34,54,en,red,Red
224,87,191,en,pink,Magenta
56,21,21,en,dark red,Maroon
55,24,10,en,brown,Dark brown
225,245,216,en,light green,Pale green
31,81,200,en,blue,Blue
100,211,243,en,cyan,Sky blue
55,184,51,en,green,Lime Green
149,19,215,en,purple,Purple
158,181,22,en,yellow-green,Chartreuse
209,139,4,en,orange,Goldenrod
33,109,128,en,teal,Teal
122,45,44,en,maroon,Maroon
33,143,204,en,blue,Cerulean
17,54,134,en,blue,Blue
86,65,77,en,purple,Plum
237,155,159,en,pink,Pink
135,82,165,en,purple,Purple
163,255,130,en,light green,Lime green
131,188,207,en,light blue,Sky blue
72,231,133,en,green,Spring green
205,31,150,en,magenta,Magenta
195,29,92,en,magenta,Fuchsia
26,97,68,en,green,Forest green
70,38,146,en,purple,Purple
158,21,76,en,red,Raspberry
11,164,135,en,teal,Teal
230,202,50,en,yellow,Mustard
133,227,62,en,lime green,Lime green
223,184,85,en,gold,Mustard
35,112,142,en,teal,Teal
131,224,44,en,green,Lime green
143,179,235,en,light blue,Baby blue
1,53,91,en,blue,Navy blue
148,186,182,en,teal,Celadon
3,24,188,en,blue,Blue
39,81,77,en,dark green,Dark Teal
247,80,108,en,pink,Cerise
234,205,236,en,lavender,Lavender
203,232,226,en,light blue,Pale turquoise
37,240,147,en,green,Mint green
128,67,116,en,purple,Plum
7,120,143,en,teal,Teal
114,93,214,en,purple,Purple
190,43,21,en,red,Terracotta
252,187,53,en,orange,Golden yellow
181,146,149,en,mauve,Mauve
229,109,254,en,magenta,Orchid
29,52,49,en,dark green,Dark Teal
100,118,205,en,blue,Periwinkle
113,93,78,en,brown,Umber
134,219,249,en,light blue,Sky blue
22,243,229,en,turquoise,Cyan
25,240,197,en,turquoise,Turquoise
110,154,90,en,green,Olive green
76,165,109,en,green,Medium Sea Green
36,212,39,en,green,Green
99,58,184,en,purple,Purple
1,140,207,en,blue,Blue
48,216,162,en,teal,Turquoise
145,124,92,en,beige,Pecan
68,192,44,en,green,Lime green
13,176,16,en,green,Green
3,40,13,en,dark green,Dark green
211,198,241,en,lavender,Lavender
10,51,190,en,blue,Royal blue
0,135,249,en,blue,Blue
136,135,95,en,olive,Olive Green
100,89,215,en,purple,Violet
80,170,222,en,blue,Royal Blue
246,136,58,en,orange,Orange
24,56,68,en,teal,Petrol blue
55,34,133,en,purple,Indigo
89,199,87,en,green,Green
98,84,123,en,purple,Grape
147,219,131,en,light green,Apple green
161,92,74,en,brown,Terracotta
254,128,175,en,pink,Hot pink
139,94,114,en,purple,Mauve
52,46,98,en,purple,Indigo
125,221,148,en,light green,Light green
14,157,99,en,green,Emerald green
231,250,23,en,yellow,Yellow
251,128,78,en,orange,Coral
135,5,130,en,purple,Purple
74,4,164,en,purple,Purple
27,180,218,en,cyan,Cyan
31,58,60,en,dark teal,Dark Teal
37,17,93,en,purple,Purple
149,253,10,en,lime,Lime green
247,95,44,en,orange,Tangerine
122,173,206,en,light blue,Sky blue
19,57,127,en,blue,Dark blue
41,17,0,en,brown,Dark brown
90,125,146,en,blue,Slate blue
65,57,80,en,dark gray,Dark purple
36,102,218,en,blue,Blue
241,135,204,en,pink,Hot pink
53,26,228,en,blue,Violet-blue
144,54,102,en,purple,Mulberry
189,195,16,en,yellow,Olive
226,22,175,en,magenta,Magenta
81,8,28,en,maroon,Maroon
99,212,49,en,green,Lime green
228,234,97,en,yellow,Chartreuse
253,67,87,en,red,Scarlet
187,125,202,en,purple,Wisteria
123,42,75,en,maroon,Wine
147,124,207,en,purple,Lavender
102,17,218,en,purple,Purple
47,105,38,en,green,Green
16,19,186,en,blue,Blue
24,155,2,en,green,Green
176,26,154,en,magenta,Magenta
137,61,32,en,brown,Rust
52,122,35,en,green,Forest green
129,56,246,en,purple,Violet
184,143,67,en,mustard,Ochre
110,1,152,en,purple,Purple
255,14,174,en,magenta,Pink
11,84,0,en,green,Green
170,118,199,en,purple,Medium Purple
250,228,91,en,yellow,Pale yellow
143,15,247,en,purple,Purple
26,4,127,en,purple,Navy blue
9,87,42,en,green,Dark green
222,164,239,en,purple,Lilac
155,103,179,en,purple,Purple
213,81,68,en,red,Terra cotta
234,86,21,en,orange,orange
104,110,16,en,olive,Olive green
144,134,114,en,gray,Taupe
171,231,151,en,light green,Pale green
73,136,32,en,green,Olive green
111,145,124,en,green,Sage green
213,224,16,en,yellow,Lime Green
233,239,123,en,yellow,Pale yellow
1,239,92,en,green,Green
150,10,197,en,purple,Purple
78,245,25,en,green,Lime green
234,35,123,en,pink,Fuchsia
229,87,73,en,red,Coral
240,202,37,en,yellow,Yellow
240,54,197,en,magenta,Magenta
15,75,244,en,blue,Blue
86,233,126,en,green,Spring green
179,37,146,en,magenta,Magenta
26,38,233,en,blue,Blue
104,22,44,en,dark red,Burgundy
35,80,223,en,blue,Royal Blue
83,7,231,en,purple,Violet
121,181,173,en,teal,Teal
150,202,250,en,light blue,Light blue
183,40,14,en,red,Rust
253,13,32,en,red,Red
206,143,204,en,purple,Lilac
191,238,249,en,light blue,Light blue
103,79,187,en,purple,Purple
90,28,128,en,purple,Purple
72,67,142,en,purple,Indigo
96,19,73,en,purple,Purple
134,117,2,en,olive,Olive green
8,113,171,en,blue,Blue
104,98,120,en,gray,Slate purple
29,220,114,en,green,Kelly green
208,195,96,en,yellow,Mustard
100,243,110,en,green,Lime green
54,79,127,en,blue,Dark blue
201,13,38,en,red,Red
126,112,112,en,gray,Dusky purple
254,44,0,en,orange,Scarlet
116,39,99,en,purple,Plum
104,137,237,en,blue,Cornflower blue
175,101,28,en,orange,Copper
103,21,175,en,purple,Purple
166,12,219,en,purple,Purple
11,14,230,en,blue,Blue
52,93,206,en,blue,Royal blue
195,43,67,en,red,Crimson
106,157,110,en,green,Sage green
43,160,188,en,teal,Cyan
144,75,237,en,purple,Purple
132,22,39,en,red,Maroon
14,183,168,en,teal,Teal
212,208,87,en,yellow,Chartreuse
87,70,27,en,olive,Olive Drab
20,63,8,en,dark green,Dark green
174,97,186,en,purple,Purple
138,89,191,en,purple,Purple
235,217,161,en,beige,Cream
23,225,133,en,green,Spring Green
81,128,62,en,green,Olive green
246,32,108,en,pink,Hot pink
103,247,79,en,green,Lime green
255,77,230,en,pink,Hot pink
237,252,140,en,light yellow,Pale yellow
208,42,21,en,red,Vermilion
37,220,220,en,turquoise,Cyan
72,246,228,en,turquoise,Turquoise
122,60,87,en,maroon,Mulberry
120,225,16,en,lime,Lime green
146,21,9,en,red,Maroon
199,18,37,en,red,Red
220,194,161,en,beige,Tan
2,157,176,en,turquoise,Teal
168,48,221,en,purple,Purple
179,233,158,en,light green,Light green
221,127,230,en,pink,Orchid
97,240,216,en,turquoise,Turquoise
116,69,98,en,purple,Plum
187,182,173,en,gray,Greige
239,154,71,en,orange,Orange
98,84,97,en,gray,Plum
114,106,187,en,purple,Purple
12,148,201,en,blue,Cerulean
170,80,224,en,purple,Purple
148,180,165,en,sage green,Seafoam green
220,43,84,en,red,Fuchsia
41,94,63,en,green,Dark green
164,246,150,en,light green,Light green
220,4,57,en,red,Cerise
18,237,35,en,green,Green
109,114,140,en,gray,Slate blue
204,82,114,en,pink,Cerise
5,189,224,en,cyan,Cyan
6,219,119,en,green,Spring Green
12,234,95,en,green,Bright green
68,52,218,en,blue,Royal Blue
82,103,169,en,blue,Periwinkle
3,27,216,en,blue,Blue
88,211,179,en,mint green,Aquamarine
29,84,246,en,blue,Blue
232,19,57,en,red,Magenta
89,71,5,en,olive,Olive drab
159,2,121,en,purple,Magenta
181,6,19,en,red,Red
80,48,99,en,purple,Dark purple
208,45,235,en,purple,Magenta
75,243,208,en,turquoise,Turquoise
141,43,131,en,purple,Purple
135,179,114,en,green,Sage green
77,17,193,en,purple,Purple
191,38,230,en,purple,Purple
207,68,5,en,orange,Burnt orange
249,255,16,en,yellow,Yellow
36,225,101,en,green,Green
109,216,136,en,green,Mint Green
83,96,178,en,blue,Violet
47,244,193,en,turquoise,Turquoise
5,168,5,en,green,Green
176,152,191,en,purple,Lilac
6,121,136,en,teal,Teal
34,90,14,en,green,Dark green
199,14,240,en,magenta,Purple
92,38,127,en,purple,Purple
235,2,24,en,red,Red
105,34,33,en,maroon,Maroon
158,82,21,en,orange,Burnt orange
83,140,214,en,blue,Royal Blue
14,41,63,en,dark blue,Navy blue
135,186,60,en,green,Lime green
38,5,88,en,purple,Dark purple
61,58,65,en,dark gray,Charcoal purple
121,179,185,en,teal,Cadet Blue
233,124,185,en,pink,Pink
237,143,82,en,orange,Apricot
0,80,170,en,blue,Blue
135,214,229,en,light blue,Sky blue
96,255,194,en,turquoise,Aquamarine
192,179,68,en,mustard,Mustard
48,133,240,en,blue,Blue
234,36,23,en,red,Red
49,214,148,en,green,Emerald
35,224,21,en,green,Green
70,248,79,en,green,Lime green
194,152,144,en,pink,Dusty rose
99,26,201,en,purple,Purple
210,155,225,en,purple,Lilac
153,218,132,en,light green,Light green
253,2,5,en,red,Red
2,52,25,en,dark green,Dark green
39,110,6,en,green,Green
4,255,199,en,turquoise,Cyan
235,42,69,en,red,Red
70,3,12,en,dark red,Maroon
223,171,128,en,peach,Tan
94,152,39,en,green,Olive green
125,250,204,en,mint green,Mint green
49,93,154,en,blue,Blue
79,48,81,en,purple,Plum
104,1,201,en,purple,Purple
157,246,135,en,light green,Lime green
161,88,91,en,maroon,Rose Taupe
231,126,177,en,pink,Pink
159,213,152,en,light green,Light green
54,177,240,en,blue,Sky blue
187,213,13,en,yellow-green,Chartreuse
236,0,249,en,magenta,Magenta
68,226,200,en,turquoise,Turquoise
72,164,213,en,blue,Sky blue
210,37,112,en,magenta,Magenta
34,144,98,en,green,Emerald green
46,197,109,en,green,Green
93,67,153,en,purple,Purple
80,6,85,en,purple,Purple
216,186,207,en,lavender,Mauve
149,169,249,en,light blue,Periwinkle
54,87,174,en,blue,Royal Blue
236,114,90,en,coral,Coral
150,36,99,en,magenta,Fuchsia
18,121,0,en,green,Green
115,191,79,en,green,Lime green
202,82,5,en,orange,Burnt orange
112,243,164,en,green,Mint green
93,30,90,en,purple,Purple
228,98,0,en,orange,Orange
64,108,95,en,green,Dark Teal
83,190,33,en,green,Lime green
225,251,60,en,lime,Lime green
40,217,95,en,green,Bright Green
7,126,233,en,blue,Dodger Blue
214,4,63,en,red,Fuchsia
157,71,21,en,brown,Rust
128,101,252,en,purple,Violet
120,184,119,en,green,Fern green
189,41,8,en,red,Rust
39,236,29,en,green,Lime green
202,67,131,en,pink,Magenta
199,136,80,en,orange,Caramel
153,69,51,en,brown,Terracotta
49,208,185,en,turquoise,Turquoise
155,74,178,en,purple,Purple
238,69,76,en,red,Scarlet
79,203,27,en,green,Lime green
251,199,100,en,yellow,Peach
114,135,214,en,blue,Periwinkle
62,34,18,en,brown,Brown
83,143,195,en,blue,Steel Blue
222,86,173,en,pink,Fuchsia
25,228,163,en,green,Turquoise
27,126,185,en,blue,Royal blue
79,236,15,en,green,Lime green
138,49,15,en,brown,Rust
238,79,200,en,pink,Hot pink
252,83,47,en,orange,Orange-red
227,48,20,en,red,Vermilion
86,10,112,en,purple,Deep purple
62,128,103,en,green,Teal
176,196,174,en,sage green,Celadon
231,163,213,en,pink,Lilac
28,89,203,en,blue,Blue
215,14,247,en,magenta,Magenta
237,145,179,en,pink,Pink
44,208,171,en,turquoise,Teal
214,122,107,en,salmon,Terracotta
18,15,212,en,blue,Blue
90,148,79,en,green,Moss Green
7,219,13,en,green,Green
116,207,222,en,light blue,Sky blue
63,244,241,en,cyan,Cyan
19,189,13,en,green,Green
7,69,79,en,teal,Teal
5,91,146,en,blue,Royal blue
20,161,15,en,green,Green
164,25,59,en,red,Crimson
243,224,0,en,yellow,Yellow
186,28,102,en,magenta,Fuchsia
179,177,7,en,yellow,Chartreuse
112,132,36,en,olive green,Olive green
15,156,95,en,green,Emerald green
78,138,112,en,green,Teal
11,120,235,en,blue,Blue
214,166,178,en,pink,Rose pink
167,54,141,en,purple,Magenta
201,22,162,en,magenta,Magenta
88,157,197,en,blue,Sky blue
147,251,157,en,light green,Mint green
213,218,101,en,yellow,Chartreuse
51,200,62,en,green,Lime green
124,164,90,en,green,Olive green
114,54,242,en,purple,Purple
176,222,119,en,light green,Lime green
244,47,102,en,pink,Fuchsia
9,27,26,en,dark green,Dark Teal
151,93,166,en,purple,Purple
18,145,87,en,green,Green
211,27,224,en,magenta,Magenta
119,111,145,en,purple,Muted purple
14,124,139,en,teal,Teal
189,84,52,en,orange,Terracotta
40,196,103,en,green,Kelly green
152,140,109,en,khaki,Olive drab
167,247,91,en,light green,Lime green
156,184,79,en,green,Avocado green
173,109,134,en,pink,Mauve
210,92,175,en,pink,Fuchsia
130,25,200,en,purple,Purple
32,24,180,en,blue,Royal blue
5,181,91,en,green,Green
125,216,155,en,green,Mint green
12,148,244,en,blue,Azure
125,4,39,en,maroon,Maroon
195,193,129,en,khaki,Olive green
52,119,158,en,blue,Steel blue
192,169,164,en,beige,Dusty rose
235,16,3,en,red,Red
76,113,27,en,green,Olive green
197,68,209,en,purple,Magenta
197,90,137,en,pink,Rose
184,75,164,en,purple,Magenta
25,127,204,en,blue,Blue
213,9,12,en,red,Red
123,17,161,en,purple,Purple
146,33,218,en,purple,Purple
101,59,46,en,brown,Chocolate brown
189,135,195,en,purple,Lavender
230,234,106,en,yellow,Pale yellow
113,129,169,en,blue,Slate blue
212,48,224,en,magenta,Magenta
42,168,230,en,blue,Sky blue
255,64,245,en,magenta,Magenta
250,216,144,en,light orange,Apricot
69,240,157,en,green,Spring Green
108,118,137,en,gray,Slate blue
117,110,78,en,olive,Olive drab
78,195,194,en,turquoise,Turquoise
18,131,223,en,blue,Blue
186,230,246,en,light blue,Light blue
218,41,25,en,red,Red
5,196,238,en,cyan,Cyan
2,138,13,en,green,Green
123,111,21,en,olive,Olive green
91,210,172,en,mint green,Aquamarine
232,142,72,en,orange,Orange
167,84,230,en,purple,Purple
218,17,133,en,magenta,Pink
67,249,78,en,green,Lime green
186,188,193,en,gray,Light grey
150,209,222,en,light blue,Sky blue
233,164,68,en,orange,Ochre
150,19,89,en,purple,Magenta
163,240,153,en,light green,Pale green
191,212,130,en,light green,Pistachio
254,110,236,en,pink,Magenta
33,229,235,en,turquoise,Cyan
43,129,42,en,green,Forest green
40,209,130,en,green,Spring Green
139,172,83,en,green,Olive green
149,216,248,en,light blue,Sky blue
233,69,69,en,red,Scarlet
135,71,244,en,purple,Purple
247,180,65,en,orange,Tangerine
122,44,162,en,purple,Purple
107,156,33,en,green,Green
188,176,49,en,yellow,Mustard
68,33,125,en,purple,Dark violet
170,21,35,en,red,Dark red
55,65,37,en,dark green,Olive green
252,135,13,en,orange,Orange
194,223,49,en,yellow-green,Lime green
46,54,166,en,blue,Royal Blue
136,77,231,en,purple,Purple
105,218,160,en,green,Mint green
72,190,106,en,green,Medium Sea Green
219,86,148,en,pink,Pink
10,153,133,en,teal,Teal
162,224,51,en,lime,Lime green
57,247,85,en,green,Lime green
248,173,81,en,orange,Apricot
73,90,19,en,olive green,Olive green
204,133,117,en,salmon,Rust
217,59,165,en,pink,Fuchsia
19,115,102,en,teal,Teal
198,248,233,en,mint green,Mint green
92,85,251,en,blue,Violet blue
251,238,86,en,yellow,yellow
170,114,194,en,purple,Lavender
81,199,214,en,cyan,Turquoise
250,150,176,en,pink,Pink
20,70,78,en,teal,Dark Teal
145,118,167,en,purple,Purple
108,203,1,en,green,Lime green
113,90,109,en,mauve,Dusky purple
221,172,4,en,yellow,Gold
11,242,19,en,lime,Green
136,170,118,en,green,Sage green
64,53,175,en,purple,Indigo
143,97,145,en,purple,Mauve
200,64,247,en,purple,Purple
27,187,205,en,cyan,Turquoise
72,116,45,en,green,Olive green
143,192,226,en,light blue,Light blue
40,167,231,en,blue,Dodger Blue
187,225,129,en,light green,Pistachio
119,185,55,en,green,Lime green
251,4,192,en,magenta,Magenta
84,183,214,en,cyan,Cerulean
56,83,185,en,blue,Royal blue
125,243,131,en,light green,Spring green
252,116,49,en,orange,Orange
71,236,254,en,cyan,Cyan
41,123,217,en,blue,Blue
64,252,38,en,green,Lime green
134,93,210,en,purple,Purple
28,146,108,en,green,Teal
102,153,63,en,green,Olive green
171,65,65,en,red,Indian red
241,184,229,en,pink,Lavender
181,21,136,en,magenta,Magenta
27,30,215,en,blue,Blue
167,61,14,en,brown,Rust
12,232,234,en,cyan,Cyan
252,115,165,en,pink,Hot pink
7,230,16,en,green,Green
250,222,130,en,yellow,Light yellow
116,40,51,en,maroon,Maroon
204,70,237,en,purple,Purple
105,50,123,en,purple,Purple
189,69,250,en,purple,Purple
209,106,4,en,orange,Orange
252,34,95,en,pink,Fuchsia
251,5,210,en,magenta,Magenta
192,155,19,en,gold,Mustard
204,221,55,en,yellow,Chartreuse
109,18,1,en,dark red,Maroon
135,96,251,en,purple,Violet
144,85,159,en,purple,Purple
1,208,58,en,green,Green
255,124,242,en,pink,Pink
172,52,144,en,purple,Magenta
112,24,236,en,purple,Purple
135,52,164,en,purple,Purple
40,75,105,en,blue,Deep blue
157,34,70,en,red,Raspberry
101,49,172,en,purple,Purple
20,141,178,en,teal,Teal
136,129,107,en,gray,Olive green
188,100,176,en,purple,Magenta
104,54,136,en,purple,Purple
150,210,95,en,green,Lime green
11,213,193,en,turquoise,Turquoise
192,209,95,en,light green,Chartreuse
231,166,14,en,orange,Gold
228,92,67,en,orange,Red-orange
226,228,219,en,light gray,Greige
105,52,15,en,brown,Chocolate
82,123,218,en,blue,Cornflower blue
82,74,228,en,blue,Royal blue
117,241,64,en,green,Chartreuse
204,25,43,en,red,Red
107,70,154,en,purple,Purple
235,243,64,en,yellow,Lemon yellow
88,111,167,en,blue,Slate blue
183,9,139,en,purple,Magenta
130,123,240,en,purple,Lavender
206,6,237,en,purple,Magenta
212,116,63,en,orange,Burnt orange
48,130,140,en,teal,Teal
