r,g,b,lang_code,chatgpt,gemini
248,25,126,en,pink,Hot pink
207,157,98,en,tan,Tan
204,166,163,en,pink,Dusty rose
21,216,133,en,green,Spring Green
98,19,127,en,purple,Purple
93,33,202,en,purple,Violet
156,2,63,en,red,Raspberry
248,210,71,en,yellow,Golden Yellow
186,170,25,en,yellow,Mustard
71,41,120,en,purple,Deep purple
214,144,204,en,pink,Orchid
172,174,76,en,olive,Avocado Green
234,156,171,en,pink,Pink
54,196,69,en,green,Green
131,93,142,en,purple,Purple
46,119,99,en,green,Forest green
150,14,54,en,red,Crimson
95,41,46,en,maroon,Burgundy
98,46,25,en,brown,Chocolate
195,173,192,en,lavender,Lavender
14,154,210,en,blue,Bright blue
204,15,232,en,magenta,Magenta
155,93,137,en,purple,Mauve
220,109,157,en,pink,Pink
28,205,192,en,cyan,Turquoise
215,1,188,en,magenta,Magenta
84,20,253,en,purple,Violet
19,143,177,en,teal,Teal
163,21,194,en,purple,Purple
240,115,163,en,pink,Pink
23,93,117,en,teal,Teal
144,24,62,en,maroon,Raspberry
126,173,160,en,sage,Teal
172,135,217,en,purple,Lavender
182,142,145,en,pink,Dusty rose
94,225,160,en,green,Mint green
210,5,129,en,magenta,Magenta
180,152,152,en,pink,Mauve
113,163,181,en,light blue,Cadet Blue
64,151,118,en,green,Teal
254,253,120,en,yellow,Pale yellow
240,4,13,en,red,Red
37,135,174,en,teal,Teal
163,71,108,en,purple,Mulberry
210,242,220,en,mint green,Pale green
80,150,79,en,green,Green
157,55,10,en,orange,Rust
249,34,205,en,magenta,Magenta
175,230,57,en,lime,Lime green
46,224,128,en,green,Emerald green
253,34,153,en,pink,Hot pink
107,199,133,en,green,Grass Green
11,11,241,en,blue,Blue
174,26,4,en,red,Brick red
131,7,4,en,red,Maroon
15,5,129,en,blue,Blue
122,168,90,en,green,Moss green
133,108,25,en,olive,Olive
56,55,252,en,blue,Electric blue
192,42,54,en,red,Red
179,105,201,en,purple,Purple
116,129,38,en,olive green,Olive green
148,184,126,en,light green,Sage green
209,35,7,en,red,Red
53,20,8,en,brown,Dark brown
84,104,54,en,olive green,Olive green
75,6,166,en,purple,Purple
57,171,102,en,green,Medium green
203,56,166,en,magenta,Magenta
91,195,100,en,green,Grass green
118,232,204,en,turquoise,Aquamarine
80,184,69,en,green,Grass green
241,94,146,en,pink,Hot pink
241,180,31,en,orange,Amber
170,114,223,en,purple,Purple
18,83,20,en,green,Dark green
235,246,143,en,light yellow,Pale yellow
208,224,66,en,yellow,Lime green
169,151,168,en,mauve,Lavender
8,231,18,en,green,Green
10,43,206,en,blue,Blue
190,237,57,en,lime,Lime green
89,243,137,en,green,Lime green
233,76,184,en,pink,Hot pink
1,246,190,en,turquoise,Turquoise
94,72,213,en,purple,Violet
251,201,26,en,yellow,Yellow
111,199,69,en,green,Lime green
109,18,211,en,purple,Purple
23,106,28,en,green,Green
243,80,44,en,orange,Orange-red
13,113,247,en,blue,Blue
232,240,178,en,light yellow,Pale yellow
160,225,184,en,light green,Mint green
104,36,30,en,dark red,Maroon
21,172,13,en,green,Green
14,36,207,en,blue,Blue
242,177,202,en,pink,Pink
38,82,165,en,blue,Royal Blue
199,182,78,en,yellow,Mustard
246,131,51,en,orange,Orange
159,115,216,en,purple,Medium purple
144,203,125,en,green,Pistachio
203,28,98,en,magenta,Magenta
165,22,91,en,magenta,Magenta
68,170,31,en,green,Green
57,48,42,en,brown,Dark brown
45,13,127,en,purple,Dark purple
96,231,255,en,cyan,Sky blue
232,157,6,en,orange,Orange
54,31,146,en,purple,Indigo
124,163,49,en,green,Pea green
106,165,164,en,teal,Teal
6,197,223,en,cyan,Cyan
123,229,199,en,mint green,Mint green
193,219,180,en,light green,Celadon
26,205,250,en,cyan,Cyan
84,76,115,en,purple,Dark purple
135,5,189,en,purple,Purple
51,17,1,en,brown,Dark brown
46,125,171,en,blue,Steel Blue
244,124,81,en,orange,Coral
2,59,199,en,blue,Blue
75,232,112,en,green,Lime green
34,161,108,en,green,Green
39,132,172,en,blue,Teal
186,187,250,en,lavender,Lavender
7,66,23,en,dark green,Dark green
31,123,21,en,green,Green
33,10,72,en,purple,Dark Purple
248,199,148,en,peach,Peach
137,170,161,en,green,Verdigris
142,225,248,en,light blue,Sky blue
74,40,247,en,blue,Violet Blue
233,244,77,en,yellow,Lemon yellow
228,209,42,en,yellow,Goldenrod
176,152,84,en,goldenrod,Khaki
99,201,227,en,light blue,Sky blue
220,196,127,en,goldenrod,Old Gold
250,249,171,en,yellow,Pale yellow
177,150,210,en,purple,Lavender
217,61,172,en,pink,Hot pink
12,175,240,en,blue,Deep sky blue
240,19,92,en,pink,Pink
89,65,201,en,purple,Violet
157,12,179,en,purple,Purple
123,236,166,en,green,Mint green
153,12,177,en,purple,Purple
82,155,4,en,green,Green
26,213,69,en,green,Green
243,229,12,en,yellow,Yellow
158,109,167,en,purple,Medium purple
236,58,73,en,red,Red
39,3,67,en,purple,Purple
200,187,252,en,lavender,Lavender
25,124,218,en,blue,Royal Blue
225,224,190,en,beige,Pistachio
45,140,248,en,blue,Dodger blue
190,8,246,en,purple,Magenta
105,233,13,en,green,Lime green
102,139,129,en,green,Teal
153,218,176,en,light green,Mint green
9,99,134,en,teal,Teal
6,28,35,en,teal,Dark Teal
141,51,46,en,red,Burnt sienna
105,20,26,en,maroon,Maroon
17,13,22,en,black,Dark purple
33,170,0,en,green,Green
220,161,210,en,pink,Lilac
153,148,248,en,lavender,Periwinkle
54,61,62,en,gray,Dark Blue Gray
13,99,139,en,blue,Teal
120,20,45,en,dark red,Burgundy
134,102,92,en,brown,Rosewood
72,25,205,en,purple,Violet
75,70,63,en,brown,Dark Taupe
216,13,191,en,magenta,Magenta
165,194,215,en,light blue,Light blue
99,199,91,en,green,Lime green
248,85,59,en,orange,Tomato
40,162,68,en,green,Green
142,228,155,en,light green,Light green
178,163,251,en,lavender,Lavender
246,252,96,en,yellow,Yellow
163,206,10,en,yellow-green,Lime green
19,29,173,en,blue,Blue
243,241,85,en,yellow,Pale yellow
16,189,192,en,turquoise,Turquoise
196,112,217,en,purple,Orchid
192,86,1,en,orange,Burnt orange
75,242,32,en,lime green,Lime green
6,249,196,en,turquoise,Aqua
148,132,67,en,olive,Old Gold
153,169,238,en,lavender,Periwinkle
23,119,172,en,blue,Blue
212,38,68,en,red,Crimson
42,76,66,en,dark green,Forest green
135,237,47,en,green,Chartreuse
202,223,239,en,light blue,Light blue
106,76,40,en,brown,Brown
163,211,127,en,light green,Lime green
99,246,17,en,green,Lime green
198,210,44,en,yellow,Chartreuse
51,141,224,en,blue,Dodger Blue
198,242,109,en,light green,Lime green
19,232,196,en,turquoise,Cyan
224,155,124,en,salmon,Peach
148,3,120,en,purple,Purple
208,52,26,en,red,Red-orange
85,252,81,en,green,Lime green
49,121,56,en,green,Forest green
40,45,19,en,dark green,Olive Green
178,13,248,en,purple,Purple
148,162,138,en,sage,Sage green
143,200,192,en,teal,Aqua
109,82,163,en,purple,Purple
188,27,253,en,purple,Purple
227,80,223,en,magenta,Magenta
12,151,89,en,green,Kelly green
176,171,9,en,yellow,Olive green
53,73,47,en,dark green,Dark green
40,57,200,en,blue,Royal Blue
6,177,50,en,green,Green
205,146,180,en,pink,Orchid
164,203,175,en,green,Mint green
8,131,222,en,blue,Dodger Blue
135,250,148,en,light green,Mint green
159,11,71,en,maroon,Ruby
50,251,53,en,green,Lime green
168,122,229,en,purple,Lavender
46,1,127,en,purple,Purple
221,51,64,en,red,Red
89,188,242,en,blue,Sky Blue
188,86,24,en,orange,Burnt orange
248,180,194,en,pink,Pink
148,13,45,en,burgundy,Crimson
168,88,44,en,orange,Rust
255,125,213,en,pink,Pink
215,182,199,en,pink,Mauve
33,200,139,en,green,Spring green
214,232,217,en,pale green,Pale green
10,61,218,en,blue,Blue
74,89,237,en,blue,Royal Blue
128,7,79,en,purple,Magenta
220,224,4,en,yellow,Bright yellow
249,51,83,en,red,Cerise
247,112,169,en,pink,Hot pink
20,184,156,en,turquoise,Teal
241,146,88,en,orange,Apricot
191,221,32,en,chartreuse,Chartreuse
117,10,4,en,red,Maroon
76,125,29,en,green,Olive green
212,7,238,en,magenta,Magenta
93,211,20,en,lime green,Lime green
205,103,230,en,purple,Orchid
91,207,237,en,cyan,Sky blue
117,15,124,en,purple,Purple
88,196,31,en,green,Lime green
83,53,187,en,purple,Violet
126,131,218,en,purple,Periwinkle
2,85,120,en,teal,Teal
252,61,122,en,pink,Hot pink
239,220,22,en,yellow,Yellow
3,97,4,en,green,Green
56,85,96,en,dark teal,Dark Teal
135,158,42,en,olive green,Olive green
98,48,217,en,purple,Purple
248,44,179,en,pink,Hot pink
164,117,167,en,purple,Purple
110,227,253,en,light blue,Sky blue
206,249,183,en,light green,Light green
168,233,7,en,lime,Lime green
87,112,128,en,gray,Slate blue
197,204,178,en,beige,Sage
170,84,69,en,brown,Terracotta
42,126,32,en,green,Green
220,33,48,en,red,Red
229,199,119,en,yellow,Goldenrod
202,244,110,en,lime green,Lime green
126,23,124,en,purple,Grape
45,247,89,en,lime green,Bright green
208,247,250,en,light cyan,Light blue
209,72,146,en,pink,Fuchsia
67,166,164,en,teal,Teal
137,100,68,en,brown,Brown
100,142,203,en,blue,Cornflower blue
233,29,23,en,red,Red
32,212,219,en,turquoise,Cyan
98,59,113,en,purple,Dark purple
116,220,34,en,green,Lime green
49,56,173,en,blue,Royal blue
247,98,79,en,coral,Coral
29,190,175,en,turquoise,Turquoise
3,113,87,en,green,Teal
180,141,4,en,goldenrod,Mustard
164,237,33,en,chartreuse,Chartreuse
65,124,139,en,teal,Teal
21,31,87,en,blue,Navy blue
225,99,254,en,purple,Purple
190,207,95,en,yellow-green,Lime green
202,52,97,en,pink,Raspberry
202,204,81,en,yellow,Chartreuse
42,44,145,en,blue,Indigo
60,156,66,en,green,Green
49,161,53,en,green,Kelly green
171,79,197,en,purple,Purple
135,118,156,en,lavender,Mauve
251,223,85,en,yellow,Yellow
249,255,205,en,light yellow,Pale yellow
133,246,95,en,green,Lime green
202,116,3,en,orange,Burnt orange
59,223,223,en,turquoise,Cyan
24,19,237,en,blue,Blue
3,153,198,en,blue,Cyan
249,173,16,en,orange,Orange
216,15,238,en,magenta,Magenta
168,73,8,en,orange,Rust
161,0,124,en,purple,Magenta
169,49,127,en,magenta,Magenta
181,129,240,en,purple,Lavender
30,89,235,en,blue,Royal Blue
126,165,229,en,light blue,Cornflower blue
72,231,132,en,green,Spring Green
136,8,65,en,maroon,Mulberry
20,47,68,en,navy,Dark Blue
25,200,140,en,green,Emerald
87,64,10,en,brown,Dark brown
160,13,223,en,purple,Purple
94,194,141,en,green,Emerald green
183,181,163,en,beige,Light olive green
156,66,111,en,purple,Mulberry
244,225,52,en,yellow,Yellow
222,199,194,en,beige,Dusty Pink
11,148,228,en,blue,Blue
31,195,239,en,cyan,Deep sky blue
148,248,10,en,lime,Lime green
82,152,119,en,green,Forest Green
101,172,226,en,blue,Sky blue
200,198,146,en,beige,Pale olive
155,12,93,en,magenta,Magenta
142,106,245,en,purple,Purple
56,157,250,en,blue,Sky blue
153,93,253,en,purple,Purple
37,236,233,en,turquoise,Cyan
179,169,4,en,yellow,Olive
211,177,225,en,purple,Lavender
251,18,146,en,pink,Hot Pink
115,251,246,en,cyan,Cyan
218,174,247,en,lavender,Lavender
232,46,101,en,pink,Deep Pink
240,171,203,en,pink,Pink
9,175,148,en,teal,Teal
78,241,82,en,green,Lime green
49,150,236,en,blue,Sky blue
40,54,50,en,dark green,Dark Teal
67,148,171,en,teal,Cadet blue
15,229,254,en,cyan,Cyan
58,223,156,en,green,Turquoise
216,86,62,en,orange,Terracotta
38,141,96,en,green,Seagreen
16,161,93,en,green,Kelly green
195,100,57,en,orange,Terracotta
69,172,188,en,teal,Turquoise
190,201,160,en,light green,Sage green
7,9,231,en,blue,Blue
196,136,159,en,pink,Dusty Rose
62,128,238,en,blue,Royal blue
189,117,108,en,salmon,Terracotta
127,205,147,en,light green,Mint green
45,138,226,en,blue,Blue
121,87,5,en,brown,Bistre
37,164,164,en,teal,Teal
253,216,115,en,yellow,Pale yellow
227,161,202,en,pink,Pink
140,223,55,en,green,Lime green
242,180,245,en,pink,Lavender
247,76,39,en,orange,Red-orange
134,25,220,en,purple,Violet
53,147,88,en,green,Green
95,31,181,en,purple,Purple
211,67,93,en,red,Raspberry
147,178,34,en,green,Lime green
30,50,191,en,blue,Royal blue
43,26,244,en,blue,Blue
61,32,49,en,purple,Plum
1,91,172,en,blue,Blue
84,156,83,en,green,Moss green
73,49,63,en,purple,Plum
128,18,202,en,purple,Purple
79,232,184,en,mint green,Turquoise
69,142,216,en,blue,Royal Blue
7,34,52,en,dark blue,Navy blue
102,29,212,en,purple,Purple
79,181,4,en,green,Lime Green
159,35,62,en,red,Crimson
85,10,92,en,purple,Purple
158,72,109,en,purple,Mulberry
3,53,173,en,blue,Blue
93,203,94,en,green,Lime green
56,2,119,en,purple,Dark Purple
122,54,170,en,purple,Purple
187,240,55,en,lime,Lime green
74,33,182,en,purple,Purple
96,148,238,en,blue,Cornflower blue
101,253,178,en,mint green,Mint green
234,124,249,en,pink,Orchid
147,81,223,en,purple,Purple
25,171,225,en,blue,Sky blue
248,47,234,en,magenta,Magenta
123,43,177,en,purple,Purple
149,227,13,en,lime,Chartreuse
224,72,217,en,magenta,Magenta
178,239,66,en,lime green,Lime green
216,2,250,en,magenta,Magenta
23,37,66,en,navy,Dark blue
124,152,104,en,green,Sage green
28,45,116,en,blue,Dark blue
181,245,184,en,light green,Pale green
120,168,34,en,green,Lime green
140,69,249,en,purple,Purple
19,235,249,en,cyan,Cyan
134,126,222,en,purple,Medium purple
38,44,122,en,blue,Indigo
146,117,82,en,brown,Dark tan
109,248,1,en,lime,Neon green
144,105,55,en,brown,Tawny
31,200,82,en,green,Green
81,54,15,en,brown,Chocolate brown
182,251,126,en,light green,Lime green
178,229,25,en,lime,Greenyellow
171,61,84,en,red,Raspberry
1,103,88,en,teal,Teal
24,52,37,en,dark green,Forest green
99,114,162,en,blue,Slate blue
211,95,223,en,purple,Orchid
90,202,192,en,turquoise,Turquoise
150,132,220,en,purple,Lilac
254,200,174,en,peach,Peach
41,154,239,en,blue,Cerulean
217,56,108,en,pink,Cerise
216,122,183,en,pink,Plum
137,149,216,en,blue,Periwinkle
36,14,83,en,purple,Dark purple
97,26,21,en,dark red,Maroon
230,251,3,en,yellow,Yellow
125,63,130,en,purple,Purple
197,155,107,en,tan,Camel
26,185,154,en,turquoise,Teal
74,35,131,en,purple,Purple
151,149,125,en,olive,Olive
98,245,96,en,green,Lime green
245,254,132,en,yellow,Pale yellow
135,220,250,en,light blue,Light blue
166,161,129,en,olive,Olive green
21,166,191,en,turquoise,Teal
117,8,18,en,dark red,Maroon
250,20,155,en,pink,Hot pink
26,164,156,en,teal,Teal
102,204,241,en,light blue,Light blue
68,47,229,en,blue,Royal blue
123,227,100,en,light green,Lime green
163,38,209,en,purple,Purple
171,50,23,en,brown,Rust
63,28,197,en,purple,Violet
138,235,21,en,lime green,Lime green
247,199,15,en,yellow,Yellow
241,168,102,en,orange,Peach
228,199,64,en,yellow,Mustard
112,74,240,en,purple,Violet
147,121,212,en,purple,Purple
213,232,1,en,yellow,Chartreuse
0,255,230,en,cyan,Cyan
221,49,163,en,pink,Magenta
234,225,161,en,yellow,Pale yellow
79,115,206,en,blue,Royal blue
121,140,144,en,gray,Blue-gray
159,33,56,en,red,Burgundy
93,94,25,en,olive,Olive green
107,249,157,en,green,Mint green
187,61,23,en,red,Burnt orange
88,56,102,en,purple,Purple
38,52,100,en,blue,Dark blue
124,127,42,en,olive,Olive
148,182,148,en,green,Sage green
232,165,22,en,orange,Marigold
195,114,249,en,purple,Purple
164,232,130,en,light green,Lime green
183,146,64,en,mustard,Ochre
122,91,239,en,purple,Violet
6,76,141,en,blue,Blue
0,73,253,en,blue,Blue
124,85,249,en,purple,Violet
51,164,71,en,green,Kelly green
88,149,162,en,teal,Cadet Blue
89,41,89,en,purple,Eggplant
88,22,26,en,dark red,Maroon
79,114,68,en,green,Olive green
219,202,215,en,pink,Lavender
111,226,161,en,green,Mint green
99,121,223,en,blue,Periwinkle
63,243,138,en,green,Spring green
233,196,6,en,yellow,Yellow
4,135,35,en,green,Green
210,134,131,en,pink,Rose
53,232,108,en,green,Green
12,130,71,en,green,Green
52,17,69,en,purple,Deep purple
234,14,6,en,red,Red
70,148,166,en,teal,Teal
163,32,129,en,purple,Magenta
225,116,172,en,pink,Hot pink
128,191,114,en,green,Leaf green
141,60,114,en,purple,Plum
125,220,187,en,mint green,Mint green
121,146,11,en,green,Olive green
107,223,170,en,mint green,Mint green
6,238,45,en,green,Lime green
98,135,39,en,green,Olive green
94,67,37,en,brown,Brown
109,142,50,en,green,Olive green
169,146,247,en,purple,Purple
47,248,244,en,cyan,Cyan
165,130,255,en,lavender,Lavender
235,35,27,en,red,Red
56,243,57,en,green,Lime green
42,2,107,en,purple,Dark Purple
29,0,228,en,blue,Blue
18,20,184,en,blue,Blue
223,197,245,en,lavender,Lavender
32,250,191,en,turquoise,Turquoise
175,32,184,en,purple,Dark Orchid
115,93,247,en,purple,Violet
170,230,118,en,light green,Lime green
94,214,85,en,green,Lime green
222,154,219,en,pink,Orchid
155,105,113,en,mauve,Rosewood
60,49,238,en,blue,Royal blue
213,154,155,en,pink,Dusty Rose
17,3,113,en,blue,Navy blue
54,39,64,en,purple,Dark purple
74,128,205,en,blue,Royal Blue
183,29,36,en,red,Red
176,160,83,en,goldenrod,Khaki
245,66,139,en,pink,Hot pink
89,3,145,en,purple,Purple
124,208,168,en,green,Mint green
29,131,182,en,blue,Cerulean
218,130,40,en,orange,Burnt orange
104,229,52,en,green,Lime green
102,96,66,en,olive,Olive Green
105,6,24,en,maroon,Burgundy
114,164,130,en,green,Sage green
0,187,66,en,green,green
202,35,172,en,magenta,Magenta
189,171,82,en,mustard,Olive
50,140,152,en,teal,Teal
180,176,251,en,lavender,Lavender
223,53,124,en,pink,Pink
132,87,108,en,mauve,Mauve
114,130,12,en,green,Olive green
97,28,125,en,purple,Purple
237,84,122,en,pink,Hot pink
153,89,220,en,purple,Purple
15,126,43,en,green,Green
95,148,18,en,green,Olive green
25,125,33,en,green,Forest Green
64,47,240,en,blue,Royal Blue
240,242,193,en,pale yellow,Pale yellow
204,121,150,en,pink,Pink
0,16,240,en,blue,Blue
95,197,154,en,green,Seafoam green
35,152,83,en,green,Green
29,202,184,en,turquoise,Teal
76,248,237,en,cyan,Cyan
212,20,70,en,red,Crimson
11,22,161,en,blue,Blue
228,211,33,en,yellow,Yellow
56,186,200,en,turquoise,Turquoise
29,0,82,en,purple,Dark purple
12,224,116,en,green,Kelly green
147,188,128,en,green,Sage green
58,250,179,en,turquoise,Aqua
137,129,12,en,olive,Olive
174,208,139,en,light green,Pistachio green
175,165,36,en,olive,Olive green
100,167,66,en,green,Avocado green
17,241,12,en,green,Green
90,122,137,en,blue-gray,Blue-gray
220,160,73,en,orange,Caramel
64,21,139,en,purple,Indigo
145,236,130,en,light green,Pale green
124,194,59,en,green,Lime green
226,176,226,en,pink,Lilac
210,197,188,en,beige,Taupe
142,49,95,en,purple,Magenta
136,98,192,en,purple,Purple
0,206,232,en,cyan,Cyan
141,142,180,en,gray,Lavender
18,87,16,en,green,Dark Green
218,117,206,en,pink,Orchid
73,246,3,en,green,Lime green
180,5,254,en,purple,Purple
28,249,209,en,turquoise,Cyan
221,99,152,en,pink,Hot pink
76,10,165,en,purple,Purple
165,36,191,en,purple,Purple
228,72,60,en,red,Tomato
198,223,153,en,light green,Pale green
230,212,60,en,yellow,Mustard yellow
146,156,157,en,gray,Blue-gray
142,95,21,en,brown,Saddle brown
38,26,1,en,brown,Dark Brown
76,147,101,en,green,Forest green
248,9,194,en,magenta,Magenta
223,238,209,en,light green,Pale green
44,19,135,en,purple,Indigo
165,218,4,en,green,Lime green
211,211,128,en,yellow,Olive
107,242,114,en,green,Lime green
137,219,180,en,mint green,Mint green
47,65,76,en,dark gray,Dark blue-grey
182,56,117,en,magenta,Magenta
12,124,68,en,green,Green
171,164,130,en,beige,Khaki
119,116,52,en,olive,Olive green
60,74,134,en,blue,Slate blue
192,186,82,en,yellow,Olive green
157,246,123,en,light green,Lime green
133,3,119,en,purple,Purple
160,64,9,en,orange,Rust
135,241,104,en,green,Lime green
219,171,4,en,yellow,Goldenrod
26,65,46,en,dark green,Dark green
139,148,7,en,olive,Olive green
245,151,134,en,salmon,Coral
30,64,168,en,blue,Royal blue
52,52,40,en,dark olive green,Olive drab
132,203,212,en,teal,Turquoise
219,95,149,en,pink,Fuchsia
125,234,7,en,lime,Lime green
253,17,108,en,pink,Hot pink
241,53,23,en,red,Red-orange
13,183,227,en,cyan,Azure
42,183,81,en,green,Green
85,15,150,en,purple,Purple
70,135,106,en,green,Pine green
197,165,111,en,tan,Tan
87,188,19,en,green,Lime green
13,254,155,en,green,Turquoise
51,43,58,en,purple,Charcoal purple
248,84,252,en,magenta,Magenta
149,155,129,en,olive,Sage green
135,231,153,en,green,Mint green
38,102,90,en,teal,Teal
17,158,66,en,green,Green
172,185,175,en,sage,Sage green
128,125,184,en,purple,Wisteria
3,34,78,en,blue,Navy blue
124,73,18,en,brown,Chocolate brown
208,10,21,en,red,Red
153,119,99,en,taupe,Mocha
196,84,18,en,orange,Rust
200,243,131,en,light green,Lime green
239,236,245,en,lavender,Pale purple
251,57,201,en,pink,Fuchsia
120,119,190,en,purple,Violet
90,55,174,en,purple,Purple
155,227,183,en,light green,Mint green
159,67,211,en,purple,Purple
150,126,145,en,mauve,Mauve
212,119,27,en,orange,Burnt orange
10,190,161,en,turquoise,Teal
79,167,123,en,green,Sea Green
90,88,99,en,gray,Dark grey-purple
192,11,105,en,magenta,Magenta
102,219,172,en,mint green,Mint green
74,5,68,en,purple,Dark purple
230,191,96,en,yellow,Mustard
158,222,160,en,light green,Mint green
167,168,234,en,lavender,Lavender
117,119,52,en,olive,Olive green
77,60,126,en,purple,Purple
145,41,252,en,purple,Violet
23,128,236,en,blue,Blue
207,237,201,en,light green,Pale green
212,176,120,en,beige,Tan
122,222,38,en,green,Lime green
58,146,38,en,green,Green
56,150,27,en,green,Green
119,112,240,en,purple,Violet
185,79,179,en,purple,Magenta
15,170,132,en,green,Teal
211,122,214,en,purple,Orchid
251,234,28,en,yellow,Yellow
106,82,6,en,brown,Olive
50,69,233,en,blue,Royal Blue
8,205,182,en,turquoise,Teal
45,226,209,en,turquoise,Turquoise
134,232,104,en,light green,Lime green
221,16,1,en,red,Red
92,61,26,en,brown,Brown
21,54,39,en,green,Dark green
149,59,168,en,purple,Purple
245,42,15,en,red,Red
207,58,226,en,purple,Purple
111,187,236,en,light blue,Sky blue
254,220,236,en,pink,Pink
236,212,7,en,yellow,Yellow
224,17,218,en,magenta,Magenta
122,244,192,en,mint green,Mint green
35,154,60,en,green,Green
26,184,37,en,green,Green
173,95,207,en,purple,Purple
162,88,83,en,reddish brown,Terracotta
70,4,117,en,purple,Purple
85,222,24,en,green,Lime green
144,192,133,en,green,Sage green
94,63,131,en,purple,Purple
11,160,153,en,teal,Teal
90,149,167,en,teal,Cadet blue
23,72,149,en,blue,Royal blue
151,57,28,en,brown,Rust
95,89,242,en,blue,Violet
126,236,252,en,cyan,Sky blue
179,133,54,en,mustard,Ochre
23,154,69,en,green,Green
217,108,112,en,salmon,Indian Red
60,18,86,en,purple,Dark purple
24,248,165,en,green,Turquoise
143,175,195,en,blue,Powder blue
170,126,232,en,purple,Purple
51,64,238,en,blue,Royal blue
239,160,151,en,salmon,Coral
15,41,169,en,blue,Blue
66,119,145,en,blue,Cadet blue
70,71,128,en,purple,Indigo
133,188,2,en,green,Lime green
74,210,189,en,turquoise,Turquoise
123,193,196,en,turquoise,Turquoise
98,47,224,en,purple,Purple
4,199,96,en,green,Green
176,115,31,en,orange,Ochre
133,111,59,en,brown,Olive brown
243,9,161,en,magenta,Fuchsia
0,21,118,en,blue,Dark Blue
120,15,207,en,purple,Purple
32,24,12,en,brown,Dark brown
0,168,129,en,teal,Teal
10,99,209,en,blue,Blue
79,232,237,en,cyan,Aqua
128,73,254,en,purple,Violet
216,108,95,en,salmon,Salmon
116,15,47,en,maroon,Burgundy
188,175,12,en,yellow,Mustard
86,98,24,en,olive,Olive green
49,141,178,en,blue,Teal
121,92,137,en,purple,Muted purple
173,161,187,en,lavender,Lavender
199,9,17,en,red,Red
92,73,197,en,purple,Purple
13,197,223,en,cyan,Cyan
112,219,47,en,green,Lime green
137,167,55,en,olive green,Olive green
132,52,171,en,purple,Purple
50,127,119,en,teal,Teal
201,219,207,en,green,Mint green
171,198,213,en,blue,Light blue
206,180,234,en,light purple,Lavender
115,67,70,en,maroon,Burgundy
251,193,186,en,pink,Pink
229,75,183,en,pink,Magenta
209,171,187,en,pink,Mauve
210,156,198,en,pink,Lavender
141,10,17,en,red,Maroon
4,0,170,en,blue,blue
129,110,63,en,olive,Olive drab
35,143,106,en,green,Sea Green
93,61,199,en,purple,Violet
162,185,126,en,light green,Sage green
181,50,134,en,magenta,Fuchsia
232,38,7,en,red,Scarlet
85,248,149,en,green,Mint green
145,200,26,en,green,Lime green
108,35,255,en,purple,Violet
128,153,52,en,olive green,Olive green
180,59,161,en,purple,Magenta
249,202,254,en,pink,Lavender
194,149,217,en,purple,Lavender
25,30,47,en,dark blue,Midnight blue
26,104,11,en,green,Forest green
118,234,46,en,lime green,Lime green
25,6,115,en,purple,Indigo
243,24,89,en,pink,Fuchsia
255,173,206,en,pink,Pink
65,222,155,en,green,Mint green
76,96,156,en,blue,Denim blue
208,193,128,en,khaki,Khaki
172,50,61,en,red,Brick red
118,104,94,en,gray,Taupe
138,148,33,en,olive,Olive green
230,107,186,en,pink,Shocking Pink
128,240,77,en,green,Chartreuse
204,221,105,en,yellow-green,Lime green
90,154,234,en,blue,Cornflower blue
142,179,184,en,gray,Slate blue
54,128,182,en,blue,Steel blue
44,36,113,en,purple,Indigo
136,4,134,en,purple,Purple
98,135,77,en,green,Olive green
243,106,251,en,pink,Violet
100,48,106,en,purple,Dark purple
126,235,128,en,green,Lime green
198,28,160,en,magenta,Magenta
240,71,125,en,pink,Cerise
228,55,4,en,orange,Orange
12,103,63,en,green,Dark green
37,5,51,en,purple,Dark purple
125,213,158,en,green,Mint green
83,15,196,en,purple,Purple
123,11,84,en,purple,Plum
54,67,234,en,blue,Royal Blue
121,202,80,en,green,Lime green
133,15,141,en,purple,Purple
77,129,145,en,teal,Teal
227,206,156,en,beige,Beige
112,147,19,en,green,Olive green
4,66,239,en,blue,Blue
78,45,156,en,purple,Purple
47,67,114,en,blue,Deep blue
57,146,162,en,teal,Teal
153,126,250,en,purple,Lavender
131,141,152,en,gray,Blue-gray
168,160,129,en,beige,Olive green
110,111,253,en,blue,Violet
119,2,36,en,maroon,Maroon
101,186,110,en,green,Green
46,107,5,en,green,Green
242,181,7,en,yellow,Amber
203,232,105,en,light green,Lime green
172,115,30,en,orange,Bronze
200,148,184,en,pink,Lilac
59,28,198,en,purple,Blue-purple
245,230,15,en,yellow,Yellow
13,135,240,en,blue,Dodger blue
131,164,149,en,green,Sage green
163,132,117,en,beige,Dusty rose
108,101,97,en,gray,Taupe
253,173,52,en,orange,Orange
126,192,226,en,light blue,Sky blue
25,1,40,en,purple,Dark purple
104,71,158,en,purple,Purple
176,250,148,en,light green,Lime green
251,53,133,en,pink,Pink
76,253,232,en,turquoise,Cyan
36,13,115,en,purple,Purple
174,98,0,en,brown,Burnt orange
33,181,35,en,green,Green
242,91,3,en,orange,Orange
185,108,172,en,purple,Orchid
110,37,3,en,brown,Burnt Umber
115,169,91,en,green,Olive green
162,4,85,en,magenta,Fuchsia
