r,g,b,lang_code,chatgpt,gemini
194,97,133,ko,분홍색,장미색
32,143,100,ko,초록색,초록색
227,130,57,ko,주황색,주황색
55,206,175,ko,청록색,청록색
54,41,36,ko,갈색,고동색
236,175,98,ko,주황색,살구색
155,67,115,ko,자주색,자주색
125,11,143,ko,보라색,보라색
168,3,1,ko,빨간색,빨강
32,101,184,ko,파랑,파란색
104,71,70,ko,갈색,적갈색
10,47,222,ko,파란색,파란색
14,249,3,ko,초록색,초록색
137,36,72,ko,자주색,버건디
48,159,133,ko,청록색,청록색
254,217,189,ko,살구색,살구색
218,100,35,ko,주황색,주황색
115,220,164,ko,연두색,민트색
53,127,246,ko,파란색,파란색
103,160,19,ko,연두색,풀색
122,54,14,ko,갈색,적갈색
202,62,139,ko,분홍색,자홍색
20,124,78,ko,초록색,녹색
217,254,242,ko,연두색,민트색
87,77,206,ko,보라색,청보라색
48,129,38,ko,초록색,초록
31,96,140,ko,파란색,파란색
3,174,98,ko,초록색,초록
7,131,238,ko,파랑,파란색
43,162,237,ko,파랑,파란색
50,133,246,ko,파랑,파란색
119,190,165,ko,민트그린,청록색
140,85,238,ko,보라색,보라색
225,131,197,ko,분홍색,분홍색
89,0,117,ko,보라색,보라색
245,48,156,ko,분홍색,핫핑크
51,20,245,ko,파란색,파란색
11,218,58,ko,초록색,초록색
85,20,89,ko,보라색,보라색
5,174,64,ko,초록색,초록색
98,253,174,ko,민트색,민트색
192,116,53,ko,주황색,황토색
35,135,233,ko,파랑,파란색
242,188,94,ko,주황색,살구색
238,114,178,ko,분홍색,핫핑크
61,114,244,ko,파랑,파란색
77,90,223,ko,파란색,코발트 블루
27,67,156,ko,파란색,파랑
191,86,21,ko,주황색,적갈색
72,69,119,ko,보라색,남보라색
103,96,170,ko,보라색,보라색
14,11,51,ko,남색,남색
212,170,182,ko,분홍색,말린 장미색
227,64,128,ko,분홍색,핫핑크
81,11,20,ko,자주색,버건디
65,50,38,ko,갈색,고동색
170,21,121,ko,자주색,마젠타색
168,74,177,ko,보라색,자주색
98,139,220,ko,파란색,파란색
108,98,182,ko,보라색,보라색
198,230,25,ko,연두색,연두색
245,167,40,ko,주황색,주황색
146,83,42,ko,갈색,갈색
118,239,251,ko,하늘색,하늘색
221,167,85,ko,황토색,황토색
58,62,71,ko,회색,청회색
25,168,41,ko,초록색,초록
167,246,7,ko,연두색,라임색
233,43,244,ko,자주색,마젠타
4,202,110,ko,초록색,초록색
211,121,229,ko,보라색,보라색
131,151,130,ko,카키색,세이지 그린
0,202,115,ko,초록색,초록색
140,134,4,ko,올리브색,올리브색
38,20,152,ko,파란색,남색
22,190,59,ko,초록색,초록색
48,246,167,ko,민트색,에메랄드색
68,19,226,ko,보라색,파란색
150,206,94,ko,연두색,연두색
172,75,255,ko,보라색,보라색
40,56,190,ko,파란색,로얄블루
219,45,17,ko,빨간색,빨강
185,29,44,ko,빨강,빨간색
58,163,213,ko,하늘색,파란색
222,52,244,ko,보라색,마젠타색
224,160,65,ko,주황색,황토색
131,142,34,ko,올리브색,올리브색
200,95,117,ko,분홍색,장미색
11,120,72,ko,초록색,초록색
20,51,83,ko,남색,남색
87,19,125,ko,보라색,자주색
237,159,110,ko,살구색,복숭아색
170,134,30,ko,금색,겨자색
219,91,147,ko,분홍색,분홍색
116,29,98,ko,보라색,자주색
31,5,57,ko,보라색,보라색
108,168,138,ko,초록색,옥색
148,136,211,ko,연보라색,보라색
162,121,217,ko,보라색,보라색
93,149,171,ko,청록색,청회색
103,104,119,ko,회색,청회색
224,71,29,ko,주황색,주황색
38,240,202,ko,청록색,청록색
29,233,219,ko,청록색,청록색
249,226,146,ko,연노랑,연노란색
251,156,8,ko,주황색,주황색
180,61,84,ko,적갈색,와인색
177,123,64,ko,갈색,카라멜색
84,62,49,ko,갈색,고동색
195,76,216,ko,보라색,보라색
48,66,99,ko,남색,남색
68,212,154,ko,민트색,민트색
150,88,153,ko,보라색,보라색
208,45,250,ko,보라색,자주색
237,123,159,ko,분홍색,분홍색
207,165,20,ko,금색,황금색
177,107,89,ko,갈색,벽돌색
254,56,228,ko,분홍색,마젠타
62,55,33,ko,카키색,올리브색
233,124,154,ko,분홍색,분홍색
51,171,233,ko,하늘색,하늘색
156,83,63,ko,갈색,테라코타색
243,101,188,ko,분홍색,분홍색
27,210,238,ko,하늘색,하늘색
57,114,28,ko,초록색,짙은 초록색
0,50,216,ko,파란색,파란색
168,5,127,ko,자주색,자주색
153,90,25,ko,갈색,벽돌색
154,246,146,ko,연두색,연두색
219,48,19,ko,주황색,빨간색
203,139,172,ko,분홍색,진달래색
234,102,226,ko,분홍색,자홍색
50,79,216,ko,파란색,파란색
250,113,6,ko,주황색,주황색
22,131,75,ko,초록색,초록색
7,39,95,ko,남색,남색
31,139,135,ko,청록색,청록색
178,208,48,ko,연두색,연두색
91,190,0,ko,연두색,연두색
56,48,118,ko,보라색,자주색
28,150,155,ko,청록색,청록색
157,116,19,ko,황토색,황토색
17,202,234,ko,하늘색,하늘색
100,195,252,ko,하늘색,하늘색
238,129,27,ko,주황색,주황색
8,227,85,ko,초록색,초록색
51,206,20,ko,초록색,초록
141,107,28,ko,갈색,황갈색
216,167,62,ko,황금색,겨자색
226,147,199,ko,분홍색,분홍
249,53,202,ko,분홍색,마젠타
33,239,3,ko,연두색,형광 초록
211,246,110,ko,연두색,연두색
27,57,180,ko,파란색,파란색
30,65,18,ko,초록색,진초록색
53,157,171,ko,청록색,청록색
131,142,36,ko,올리브색,국방색
167,91,206,ko,보라색,보라색
40,143,27,ko,초록색,초록색
104,78,142,ko,보라색,보라색
168,129,136,ko,분홍색,말린 장미색
105,248,141,ko,연두색,연두색
95,68,59,ko,갈색,갈색
220,167,211,ko,연분홍,연보라색
135,236,46,ko,연두색,연두색
187,49,125,ko,자홍색,자홍색
187,211,153,ko,연두색,연두색
111,27,3,ko,갈색,적갈색
169,165,161,ko,회색,회갈색
66,246,230,ko,청록색,청록색
76,75,250,ko,파랑,파란색
196,206,214,ko,회색,청회색
229,19,1,ko,빨간색,빨강
236,39,222,ko,자홍색,핫핑크
166,200,249,ko,하늘색,하늘색
21,8,28,ko,보라색,검은색
87,91,253,ko,파란색,청보라색
161,195,107,ko,연두색,연두색
169,73,180,ko,보라색,보라색
239,146,162,ko,분홍색,핑크
18,188,24,ko,초록색,초록색
139,67,140,ko,보라색,보라색
117,169,207,ko,하늘색,하늘색
60,125,133,ko,청록색,청록색
77,80,71,ko,회색,먹색
238,93,129,ko,분홍색,분홍색
139,163,235,ko,연하늘색,하늘색
91,89,3,ko,올리브색,올리브색
164,212,51,ko,연두색,연두색
220,29,26,ko,빨강,빨강
28,191,192,ko,청록색,터키색
32,207,140,ko,청록색,청록색
7,216,40,ko,초록색,라임색
196,52,61,ko,빨간색,빨간색
234,189,221,ko,연분홍,연보라색
115,72,104,ko,자주색,자주색
65,163,98,ko,초록색,초록색
104,39,48,ko,자주색,와인색
144,80,252,ko,보라색,보라색
187,194,155,ko,카키색,회녹색
111,159,33,ko,연두색,올리브색
48,226,95,ko,초록색,라임색
104,218,101,ko,연두색,연두색
89,91,166,ko,보라색,보라색
207,43,204,ko,자주색,자홍색
55,92,231,ko,파란색,파란색
95,37,24,ko,갈색,고동색
182,239,147,ko,연두색,연두색
132,94,91,ko,갈색,밤색
232,104,188,ko,분홍색,핑크색
74,11,7,ko,짙은 적갈색,버건디
115,168,154,ko,청록색,청록색
113,21,112,ko,보라색,보라색
251,165,188,ko,분홍색,분홍색
242,64,0,ko,주황색,주황색
47,203,80,ko,초록색,초록색
25,78,220,ko,파란색,파란색
248,163,22,ko,주황색,주황색
120,132,111,ko,회녹색,올리브색
182,227,127,ko,연두색,연두색
139,171,137,ko,초록색,연두색
55,209,38,ko,초록색,연두색
121,141,107,ko,카키색,올리브색
23,168,175,ko,청록색,청록색
228,76,151,ko,분홍색,핫핑크
88,189,171,ko,청록색,청록색
135,227,51,ko,연두색,연두색
24,75,206,ko,파란색,파란색
20,145,251,ko,파란색,파란색
115,58,113,ko,보라색,가지색
49,176,26,ko,초록색,연두색
213,202,5,ko,노란색,노란색
8,52,155,ko,파란색,파란색
173,200,35,ko,연두색,연두색
239,156,178,ko,분홍색,분홍색
80,51,16,ko,갈색,갈색
196,85,130,ko,분홍색,자홍색
238,17,76,ko,분홍색,마젠타
88,60,194,ko,보라색,보라색
235,182,102,ko,연노랑,황토색
9,121,51,ko,초록색,초록
132,23,88,ko,자주색,자주색
239,49,42,ko,빨강,빨강
16,77,168,ko,파랑,파란색
14,24,235,ko,파란색,파란색
125,227,160,ko,연두색,연두색
32,39,182,ko,파란색,파란색
150,110,64,ko,갈색,갈색
230,54,203,ko,자홍색,자홍색
31,36,193,ko,파란색,파란색
54,27,250,ko,보라색,파란색
219,198,92,ko,노랑,겨자색
40,194,252,ko,하늘색,하늘색
143,144,96,ko,카키색,올리브색
234,80,192,ko,분홍색,자주색
85,23,155,ko,보라색,보라색
46,143,255,ko,파란색,파란색
46,19,181,ko,파랑,남색
178,76,247,ko,보라색,보라색
6,27,66,ko,남색,남색
211,176,34,ko,노란색,황금색
98,8,189,ko,보라색,보라색
67,118,12,ko,초록색,올리브색
221,149,169,ko,분홍색,분홍색
66,28,70,ko,보라색,진보라색
238,212,212,ko,연분홍,연분홍색
80,58,46,ko,갈색,갈색
225,247,95,ko,연두색,연두색
152,187,2,ko,연두색,연두색
140,85,7,ko,갈색,갈색
185,220,83,ko,연두색,연두색
61,94,213,ko,파란색,코발트블루
243,212,30,ko,노란색,노란색
227,39,230,ko,자홍색,마젠타
95,171,56,ko,초록색,연두색
183,128,111,ko,분홍빛 갈색,벽돌색
148,23,100,ko,자주색,자주색
253,249,214,ko,연노랑,미색
36,164,4,ko,초록색,초록색
213,231,40,ko,연두색,연두색
72,106,113,ko,청록색,짙은 청록색
182,165,91,ko,카키색,겨자색
142,49,147,ko,보라색,보라색
3,7,85,ko,남색,네이비색
70,112,167,ko,파란색,파란색
249,194,82,ko,주황색,주황색
201,88,219,ko,보라색,보라색
3,236,127,ko,청록색,초록색
172,120,24,ko,갈색,황토색
126,158,252,ko,파란색,청보라색
41,230,58,ko,초록색,연두색
152,243,232,ko,민트색,민트색
62,109,79,ko,초록색,짙은 초록
56,210,0,ko,초록색,초록색
105,193,57,ko,초록색,연두색
193,242,106,ko,연두색,연두색
176,112,8,ko,주황색,브론즈색
64,48,230,ko,보라색,청보라색
164,235,253,ko,하늘색,하늘색
43,142,245,ko,파란색,파란색
182,48,82,ko,자주색,자홍색
66,195,27,ko,초록색,연두색
160,67,143,ko,보라색,자주색
110,201,156,ko,연두색,민트색
93,82,251,ko,보라색,청보라색
40,188,167,ko,청록색,청록색
2,176,114,ko,초록색,초록색
244,33,110,ko,분홍색,핫핑크
114,18,44,ko,자주색,버건디색
158,34,222,ko,보라색,보라색
167,163,144,ko,카키색,카키색
88,130,125,ko,청록색,청록색
169,112,253,ko,보라색,보라색
225,148,178,ko,분홍색,분홍색
196,11,167,ko,마젠타,마젠타
211,147,236,ko,연보라색,연보라색
123,43,93,ko,자주색,자주색
6,170,161,ko,청록색,청록색
15,97,200,ko,파랑,파란색
179,120,87,ko,갈색,황토색
179,42,252,ko,보라색,보라색
98,221,200,ko,민트색,청록색
58,86,8,ko,올리브색,국방색
160,105,254,ko,보라색,보라색
74,254,60,ko,초록색,라임색
35,13,150,ko,보라색,군청색
27,106,252,ko,파란색,파랑
191,111,81,ko,주황색,테라코타
82,26,194,ko,보라색,보라색
70,193,230,ko,하늘색,파란색
34,196,36,ko,초록색,초록색
228,202,135,ko,베이지,황토색
115,229,133,ko,연두색,연두색
95,175,1,ko,연두색,연두색
201,47,169,ko,자주색,자홍색
195,229,87,ko,연두색,연두색
252,165,82,ko,주황색,주황색
97,101,166,ko,보라색,보라색
82,44,116,ko,보라색,보라색
113,45,140,ko,보라색,보라색
148,157,164,ko,회색,회청색
111,160,136,ko,연두색,청록색
183,214,86,ko,연두색,연두색
161,87,253,ko,보라색,보라색
94,207,126,ko,연두색,초록색
85,15,103,ko,보라색,보라색
204,86,9,ko,주황색,테라코타색
170,216,235,ko,하늘색,하늘색
152,255,167,ko,연두색,연두색
158,165,86,ko,올리브색,올리브색
126,71,21,ko,갈색,밤색
130,31,160,ko,보라색,보라색
71,96,99,ko,회색,청록색
33,131,117,ko,청록색,청록색
231,239,30,ko,노란색,레몬색
117,86,141,ko,보라색,보라색
195,35,197,ko,자주색,자홍색
99,32,65,ko,자주색,자주색
206,201,226,ko,라벤더,연보라색
198,129,238,ko,보라색,연보라색
253,70,138,ko,분홍색,핫핑크
238,210,253,ko,연보라,연보라색
15,201,32,ko,초록색,초록색
202,37,106,ko,분홍색,핫핑크
167,34,184,ko,보라색,보라색
83,203,163,ko,민트색,민트색
219,165,36,ko,노란색,황금색
40,51,201,ko,파란색,군청색
146,25,117,ko,자주색,자주색
174,153,2,ko,올리브색,올리브색
29,151,113,ko,초록색,청록색
19,86,144,ko,파랑,파란색
50,28,169,ko,보라색,남색
80,229,175,ko,민트색,민트색
108,178,45,ko,연두색,연두색
28,104,133,ko,청록색,청록색
202,146,161,ko,분홍색,말린 장미색
97,100,158,ko,보라색,남보라색
83,165,253,ko,파란색,파란색
107,167,169,ko,청록색,청록색
158,229,188,ko,연두색,민트색
166,108,87,ko,갈색,벽돌색
166,165,47,ko,올리브색,올리브색
47,76,254,ko,파란색,파란색
181,232,222,ko,민트색,민트색
8,113,28,ko,초록색,초록색
59,245,26,ko,연두색,라임색
30,249,38,ko,초록색,라임색
29,17,67,ko,보라색,남색
120,168,9,ko,연두색,연두색
50,114,175,ko,파란색,파랑색
248,237,60,ko,노란색,노란색
172,46,214,ko,보라색,보라색
154,240,43,ko,연두색,라임색
114,188,238,ko,하늘색,하늘색
126,47,174,ko,보라색,보라색
73,181,29,ko,초록색,풀색
216,144,110,ko,살구색,테라코타색
47,18,251,ko,파란색,파란색
185,178,170,ko,회색,그레이지
213,37,237,ko,보라색,자홍색
234,176,92,ko,주황색,황토색
254,220,101,ko,노란색,연노란색
60,247,206,ko,청록색,민트색
228,39,217,ko,자홍색,마젠타
107,186,205,ko,하늘색,하늘색
253,234,239,ko,연한 분홍색,연분홍색
149,250,151,ko,연두색,민트색
170,9,230,ko,보라색,보라색
181,129,110,ko,분홍색,말린 장미색
139,182,64,ko,연두색,연두색
231,228,64,ko,노란색,노란색
154,193,51,ko,연두색,연두색
102,27,120,ko,보라색,보라색
119,23,91,ko,자주색,자주색
212,103,236,ko,보라색,자주색
102,214,79,ko,연두색,연두색
154,0,45,ko,진홍색,심홍색
33,255,250,ko,청록색,청록색
132,189,130,ko,연두색,초록색
254,116,42,ko,주황색,주황색
129,106,156,ko,보라색,보라색
143,53,86,ko,자주색,자주색
96,124,223,ko,파란색,파란색
130,128,108,ko,회색,카키색
59,130,57,ko,초록색,숲색
52,36,28,ko,갈색,고동색
45,40,77,ko,남색,자색
75,164,68,ko,초록색,초록색
78,254,13,ko,연두색,연두색
203,216,160,ko,연두색,연두색
186,31,108,ko,자주색,자홍색
206,165,88,ko,황토색,겨자색
213,142,64,ko,주황색,황토색
114,172,9,ko,연두색,연두색
158,220,249,ko,하늘색,하늘색
182,70,219,ko,보라색,보라색
151,252,84,ko,연두색,연두색
87,215,166,ko,민트색,민트색
174,168,222,ko,연보라,연보라색
1,163,220,ko,파랑,파란색
47,0,251,ko,파란색,파란색
110,79,150,ko,보라색,보라색
56,214,223,ko,청록색,터키색
184,168,128,ko,카키색,황갈색
88,119,103,ko,회녹색,회청록색
155,114,146,ko,보라색,자주색
218,143,117,ko,살구색,살구색
91,95,23,ko,올리브색,올리브색
29,252,41,ko,연두색,초록색
77,188,100,ko,초록색,초록
239,185,212,ko,분홍색,분홍색
126,66,156,ko,보라색,보라색
20,251,36,ko,연두색,초록색
108,93,206,ko,보라색,보라색
26,100,53,ko,초록색,짙은 초록
94,238,189,ko,민트색,민트색
88,41,40,ko,갈색,자주색
122,74,23,ko,갈색,밤색
201,124,224,ko,보라색,보라색
228,117,101,ko,주황색,산호색
46,200,225,ko,청록색,하늘색
228,212,93,ko,노란색,겨자색
151,207,25,ko,연두색,라임색
123,5,135,ko,보라색,보라색
136,137,89,ko,카키색,올리브색
254,106,77,ko,코랄색,다홍색
222,189,141,ko,베이지,베이지색
4,99,238,ko,파란색,파란색
145,205,73,ko,연두색,연두색
160,155,125,ko,카키색,쑥색
242,12,114,ko,분홍색,진분홍
195,196,54,ko,노란색,연두색
96,11,138,ko,보라색,보라색
62,41,130,ko,보라색,남보라색
80,0,55,ko,보라색,자주색
111,13,34,ko,자주색,버건디색
168,5,61,ko,자홍색,자주색
7,232,22,ko,연두색,초록색
154,246,224,ko,민트색,민트색
223,151,249,ko,연보라,연보라색
147,14,204,ko,보라색,보라색
82,93,150,ko,남색,청보라색
38,241,156,ko,민트색,민트색
10,86,180,ko,파란색,파란색
255,151,210,ko,분홍색,핑크색
243,237,251,ko,연보라,연보라
30,29,7,ko,검은색,국방색
154,150,240,ko,연보라색,라벤더
211,228,224,ko,민트색,민트색
188,1,2,ko,빨강,빨강
185,165,18,ko,노란색,황록색
214,195,239,ko,연보라,라벤더색
147,97,87,ko,갈색,팥색
184,226,192,ko,연두색,연두색
100,247,148,ko,연두색,민트색
86,186,223,ko,하늘색,하늘색
252,151,255,ko,분홍색,핑크
158,197,59,ko,연두색,연두색
163,168,37,ko,올리브색,올리브색
130,73,107,ko,보라색,자주색
32,68,245,ko,파랑,일렉트릭 블루
133,138,19,ko,올리브색,올리브색
237,64,0,ko,주황색,주황색
122,155,125,ko,초록색,쑥색
230,78,156,ko,분홍색,핫핑크색
195,182,65,ko,노란색,올리브색
237,37,172,ko,분홍색,핫핑크
155,224,183,ko,연두색,연두색
207,163,23,ko,노란색,겨자색
129,114,165,ko,보라색,보라색
180,71,142,ko,자주색,자홍색
178,2,242,ko,보라색,보라색
108,3,18,ko,버건디,버건디
32,224,218,ko,청록색,청록색
176,66,134,ko,보라색,자주색
91,12,4,ko,적갈색,고동색
83,239,54,ko,연두색,라임색
126,7,132,ko,보라색,보라색
43,124,79,ko,초록색,짙은 녹색
98,84,29,ko,올리브색,올리브색
184,102,221,ko,보라색,보라색
0,217,84,ko,초록색,초록색
167,84,44,ko,갈색,황토색
207,232,234,ko,연한 하늘색,연하늘색
221,55,132,ko,분홍색,핫핑크
227,147,43,ko,주황색,주황색
243,81,203,ko,분홍색,분홍색
4,252,227,ko,청록색,청록색
124,196,179,ko,민트색,민트색
17,88,23,ko,초록색,짙은 녹색
89,180,30,ko,초록색,연두색
126,206,91,ko,연두색,연두색
234,124,171,ko,분홍색,분홍색
13,90,104,ko,청록색,청록색
84,144,143,ko,청록색,청록색
65,203,140,ko,민트색,초록색
5,29,39,ko,청록색,짙은 남색
40,251,150,ko,민트색,에메랄드색
208,223,210,ko,연한 회색빛 초록색,민트색
213,37,236,ko,자홍색,자주색
79,24,219,ko,보라색,남보라색
207,78,62,ko,주황색,벽돌색
194,66,124,ko,자홍색,마젠타
116,31,162,ko,보라색,보라색
11,146,118,ko,청록색,청록색
161,241,178,ko,연두색,연두색
80,161,120,ko,연두색,비취색
122,138,109,ko,올리브색,올리브색
210,142,1,ko,주황색,황금색
67,186,154,ko,민트색,청록색
115,154,136,ko,청록색,청록색
171,86,219,ko,보라색,보라색
4,244,214,ko,청록색,청록색
50,229,116,ko,연두색,초록색
147,124,118,ko,회갈색,토프색
109,28,233,ko,보라색,보라색
229,144,197,ko,분홍색,핑크
234,108,181,ko,분홍색,분홍색
6,154,155,ko,청록색,청록색
238,61,111,ko,분홍색,핫핑크
235,141,213,ko,분홍색,핑크
16,197,165,ko,민트색,청록색
47,236,223,ko,청록색,청록색
2,144,44,ko,초록색,초록색
209,51,53,ko,빨강,빨강
82,191,183,ko,청록색,청록색
13,199,210,ko,청록색,청록색
212,208,27,ko,노란색,연두색
13,131,169,ko,청록색,청록색
146,23,168,ko,보라색,보라색
52,142,233,ko,파란색,파란색
85,114,60,ko,올리브색,국방색
184,198,28,ko,황록색,연두색
118,146,101,ko,올리브그린,쑥색
130,114,255,ko,보라색,보라색
173,169,138,ko,카키색,카키
229,164,188,ko,분홍색,핑크
241,44,129,ko,분홍색,핫핑크
157,217,33,ko,연두색,연두색
11,150,11,ko,초록색,초록색
137,103,223,ko,보라색,보라색
93,86,106,ko,회색,회보라색
157,54,121,ko,자주색,자주색
3,147,20,ko,초록색,초록색
242,215,219,ko,연분홍,연한 분홍색
80,232,50,ko,연두색,연두색
226,55,1,ko,주황색,주황색
15,4,194,ko,파랑,파란색
176,107,78,ko,갈색,벽돌색
252,22,116,ko,분홍색,핫핑크
175,189,162,ko,연두색,쑥색
94,105,25,ko,올리브색,올리브색
3,170,237,ko,하늘색,하늘색
101,190,85,ko,연두색,연두색
3,194,221,ko,하늘색,청록색
16,66,6,ko,초록색,짙은 녹색
26,59,149,ko,파란색,짙은 파란색
50,1,233,ko,보라색,파란색
184,18,92,ko,자홍색,자홍색
137,215,175,ko,연두색,민트색
95,75,76,ko,갈색,말린 장미색
136,95,52,ko,갈색,갈색
66,89,157,ko,파랑,로얄블루
185,186,18,ko,노란색,연두색
179,220,139,ko,연두색,연두색
16,215,75,ko,초록색,초록색
1,253,53,ko,연두색,초록색
87,243,190,ko,민트색,민트색
223,16,116,ko,분홍색,마젠타색
184,109,191,ko,보라색,보라색
231,150,161,ko,분홍색,분홍색
218,163,199,ko,연분홍,분홍
9,7,206,ko,파란색,파란색
89,22,40,ko,자주색,버건디색
120,225,3,ko,연두색,연두색
189,45,110,ko,자홍색,자홍색
31,201,231,ko,청록색,파란색
20,95,211,ko,파란색,파란색
58,198,35,ko,초록색,초록색
210,169,34,ko,노란색,겨자색
192,215,41,ko,연두색,연두색
0,204,75,ko,초록색,초록색
157,203,96,ko,연두색,연두색
149,51,52,ko,갈색,와인색
221,174,235,ko,연보라,연보라색
220,231,137,ko,연두색,연두색
146,107,191,ko,보라색,보라색
43,158,18,ko,초록색,초록색
97,185,185,ko,청록색,청록색
147,213,210,ko,민트색,아쿠아색
116,34,126,ko,보라색,포도색
250,227,218,ko,연분홍,살구색
124,17,24,ko,적갈색,와인색
26,212,7,ko,초록색,초록색
30,62,120,ko,파란색,남색
147,98,134,ko,보라색,탁한 보라색
244,146,164,ko,분홍색,분홍색
3,212,255,ko,하늘색,청록색
217,116,187,ko,분홍색,분홍색
73,43,14,ko,갈색,갈색
104,57,3,ko,갈색,고동색
95,17,152,ko,보라색,보라색
79,95,86,ko,회색,국방색
164,67,70,ko,적갈색,벽돌색
43,171,134,ko,청록색,청록색
43,227,212,ko,민트색,청록색
152,155,141,ko,회색,카키색
58,30,150,ko,보라색,보라색
169,124,17,ko,황토색,황금색
20,78,179,ko,파랑,파란색
188,75,192,ko,보라색,보라색
47,231,104,ko,연두색,초록
85,103,105,ko,회청색,짙은 청록색
1,20,118,ko,파란색,남색
192,89,5,ko,주황색,짙은 주황색
203,75,117,ko,분홍색,진분홍
38,205,250,ko,하늘색,하늘색
178,141,197,ko,보라색,보라색
169,28,220,ko,보라색,보라색
119,36,243,ko,보라색,보라색
115,105,127,ko,회색,회보라색
165,107,135,ko,분홍색,모브색
201,198,217,ko,연보라색,연보라
209,114,253,ko,보라색,밝은 보라색
220,152,225,ko,연보라,연보라색
250,189,148,ko,살구색,복숭아색
119,132,203,ko,퍼플,청보라색
118,164,255,ko,파란색,하늘색
121,194,179,ko,청록색,민트색
165,43,195,ko,보라색,보라색
22,66,179,ko,파란색,로얄블루
82,98,178,ko,푸른색,파란색
50,108,141,ko,파란색,청록색
100,255,47,ko,연두색,연두색
86,192,188,ko,청록색,청록색
78,5,35,ko,자주색,버건디
179,208,191,ko,연두색,민트색
90,18,143,ko,보라색,보라색
122,123,36,ko,올리브색,올리브 그린
145,222,46,ko,연두색,연두색
179,175,255,ko,연보라,라벤더색
47,116,147,ko,청록색,어두운 청록색
43,169,135,ko,청록색,청록색
23,7,126,ko,남색,남색
24,68,113,ko,파랑,남색
6,224,35,ko,연두색,초록색
186,226,152,ko,연두색,연두색
188,138,253,ko,보라색,연보라색
79,2,217,ko,보라색,보라색
63,20,202,ko,보라색,보라색
112,214,179,ko,민트색,민트색
23,180,187,ko,청록색,청록색
70,246,153,ko,민트초록,민트색
241,165,33,ko,주황색,주황색
189,98,8,ko,주황색,고동색
228,33,48,ko,빨강,빨간색
121,111,55,ko,카키색,올리브색
76,133,52,ko,초록색,짙은 초록색
73,234,190,ko,민트색,터콰이즈색
224,91,178,ko,분홍색,핫핑크색
120,164,167,ko,청록색,청록색
178,217,188,ko,연두색,민트색
29,40,236,ko,파란색,파란색
194,72,18,ko,주황색,벽돌색
231,144,219,ko,연분홍,분홍색
117,205,61,ko,연두색,연두색
23,149,76,ko,초록색,초록색
193,99,0,ko,주황색,짙은 주황색
182,116,249,ko,보라색,보라색
46,231,31,ko,초록색,라임색
26,226,249,ko,청록색,아쿠아색
122,2,168,ko,보라색,보라색
10,199,74,ko,초록색,초록
63,195,73,ko,초록색,초록색
192,123,28,ko,주황색,호박색
77,251,113,ko,연두색,밝은 초록색
59,181,64,ko,초록색,초록색
145,127,36,ko,올리브색,올리브색
150,118,195,ko,보라색,보라색
210,159,16,ko,황금색,황금색
13,144,251,ko,파란색,파란색
208,193,165,ko,베이지,베이지
220,235,97,ko,연두색,연두색
90,11,114,ko,보라색,보라색
88,212,64,ko,연두색,라임색
229,155,129,ko,살구색,살구색
114,226,181,ko,민트색,민트색
240,213,153,ko,베이지,미색
9,58,53,ko,청록색,청록색
21,177,244,ko,파란색,파란색
95,188,254,ko,하늘색,하늘색
90,79,140,ko,보라색,보라색
29,255,233,ko,청록색,청록색
221,88,11,ko,주황색,주황색
145,169,199,ko,연한 파란색,회청색
88,130,223,ko,파란색,로열블루
162,194,226,ko,하늘색,하늘색
126,111,94,ko,회갈색,회갈색
171,83,141,ko,자주색,자주색
62,220,232,ko,청록색,청록색
162,155,167,ko,회색,라벤더색
141,208,48,ko,연두색,연두색
19,172,164,ko,청록색,청록색
176,167,202,ko,연보라색,라벤더색
198,83,46,ko,주황색,벽돌색
102,168,32,ko,연두색,연두색
68,58,6,ko,갈색,국방색
215,129,126,ko,분홍색,산호색
7,237,152,ko,청록색,에메랄드색
227,188,9,ko,노란색,노란색
249,143,57,ko,주황색,주황색
110,133,180,ko,파란색,회청색
109,64,215,ko,보라색,보라색
217,99,5,ko,주황색,주황색
172,247,50,ko,연두색,형광 연두색
43,196,20,ko,연두색,초록색
224,24,143,ko,분홍색,자홍
237,212,161,ko,베이지,베이지
201,63,146,ko,분홍색,자주색
121,150,6,ko,올리브색,풀색
24,129,250,ko,파란색,로얄블루
102,218,114,ko,연두색,연두색
250,114,104,ko,코랄핑크,산호색
112,138,78,ko,연두색,올리브색
170,112,232,ko,보라색,보라색
119,246,52,ko,연두색,연두색
84,57,138,ko,보라색,보라색
55,103,174,ko,파랑,파란색
147,189,156,ko,연두색,쑥색
245,212,20,ko,노란색,노란색
248,188,221,ko,연분홍,분홍색
243,114,80,ko,주황색,다홍색
124,110,106,ko,회갈색,회갈색
253,198,81,ko,주황색,살구색
120,158,114,ko,연두색,쑥색
85,187,124,ko,연두색,초록색
113,73,180,ko,보라색,보라색
48,78,75,ko,청록색,청록색
240,240,44,ko,노란색,노란색
39,30,111,ko,남색,남색
149,206,189,ko,민트색,민트색
150,229,112,ko,연두색,연두색
197,226,98,ko,연두색,연두색
188,150,58,ko,겨자색,겨자색
232,146,112,ko,살구색,살구색
212,36,189,ko,자주색,마젠타색
191,226,102,ko,연두색,연두색
190,225,35,ko,연두색,라임색
229,145,59,ko,주황색,주황색
18,148,57,ko,초록색,초록색
38,254,37,ko,형광초록,초록색
