r,g,b,lang_code,human_raw,human_norm,human_min
171,230,93,en,lime green,lime green,limegreen
112,105,169,en,dull lavender,dull lavender,dulllavender
87,232,47,en,rgb green,rgb green,rgbgreen
10,147,161,en,turquoise,turquoise,turquoise
124,244,169,en,cyan green,cyan green,cyangreen
100,46,253,en,indigo,indigo,indigo
242,29,22,en,rgb red,rgb red,rgbred
199,201,70,en,olive,olive,olive
203,226,6,en,yellow greenish,yellow greenish,yellowgreenish
96,152,124,en,fern,fern,fern
139,125,32,en,olive,olive,olive
153,232,57,en,lime,lime,lime
49,132,245,en,bright blue,bright blue,brightblue
216,129,118,en,brick,brick,brick
80,246,228,en,turquoise,turquoise,turquoise
143,64,142,en,dark purple,dark purple,darkpurple
77,45,28,en,brown,brown,brown
167,55,238,en,purple,purple,purple
190,147,184,en,shulker,shulker,shulker
4,32,103,en,midnight blue,midnight blue,midnightblue
100,69,214,en,indigo,indigo,indigo
166,212,146,en,dull lime,dull lime,dulllime
81,242,237,en,cyan,cyan,cyan
221,145,177,en,carnation,carnation,carnation
216,12,142,en,rose,rose,rose
79,154,89,en,emerald green,emerald green,emeraldgreen
66,107,57,en,forest green,forest green,forestgreen
117,79,68,en,"vaguely pinkish, dull brown","vaguely pinkish, dull brown",vaguelypinkishdullbrown
42,104,202,en,sea blue,sea blue,seablue
45,11,79,en,deep purple,deep purple,deeppurple
57,118,165,en,light navy,light navy,lightnavy
62,243,124,en,rgb mint green,rgb mint green,rgbmintgreen
34,69,186,en,semi-dark blue,semi dark blue,semidarkblue
25,44,42,en,black,black,black
49,82,238,en,stronger blue,stronger blue,strongerblue
172,86,24,en,bright brown,bright brown,brightbrown
201,107,167,en,magentaish,magentaish,magentaish
72,199,252,en,sky blue,sky blue,skyblue
238,143,28,en,orange,orange,orange
196,6,98,en,crimson,crimson,crimson
157,135,214,en,lavender,lavender,lavender
164,177,138,en,zombie skin,zombie skin,zombieskin
139,201,81,en,darker lime,darker lime,darkerlime
57,168,184,en,warped blue,warped blue,warpedblue
236,114,109,en,salmon,salmon,salmon
12,207,168,en,turquoise green,turquoise green,turquoisegreen
101,51,18,en,chocolate,chocolate,chocolate
135,155,84,en,olive,olive,olive
4,185,90,en,emerald green,emerald green,emeraldgreen
207,199,121,en,zinc,zinc,zinc
158,20,98,en,murry,murry,murry
229,182,27,en,gold,gold,gold
130,108,131,en,lavender grey,lavender grey,lavendergray
213,181,155,en,beige,beige,beige
145,13,29,en,sanguine,sanguine,sanguine
118,77,169,en,violet,violet,violet
106,100,124,en,greyish purple,greyish purple,grayishpurple
153,182,219,en,aged blue,aged blue,agedblue
252,219,132,en,tan,tan,tan
175,121,77,en,lighter brown,lighter brown,lighterbrown
230,62,161,en,hot pink,hot pink,hotpink
237,88,249,en,magenta again,magenta again,magentaagain
165,112,8,en,vibrant brown,vibrant brown,vibrantbrown
41,223,8,en,vibrant green,vibrant green,vibrantgreen
91,162,76,en,the color you would see on minecraft trees,the color you would see on minecraft trees,thecoloryouwouldseeonminecrafttrees
71,208,140,en,turquoise,turquoise,turquoise
24,61,3,en,dark green,dark green,darkgreen
81,101,168,en,vibrant aged blue,vibrant aged blue,vibrantagedblue
236,201,61,en,yellow,yellow,yellow
31,141,166,en,blue,blue,blue
78,251,231,en,blue,blue,blue
134,243,34,en,green,green,green
126,189,175,en,blue,blue,blue
112,139,41,en,green,green,green
53,66,122,en,blue,blue,blue
38,11,171,en,blue,blue,blue
156,70,232,en,purple,purple,purple
121,56,172,en,purple,purple,purple
219,49,59,en,red,red,red
104,43,113,en,purple,purple,purple
38,19,10,en,Red,red,red
154,146,227,en,Black,black,black
121,215,58,en,White,white,white
252,7,195,en,Magenta,magenta,magenta
145,151,130,en,White,white,white
73,74,2,en,Gray,gray,gray
48,186,72,en,Blue,blue,blue
1,155,174,en,Yellow,yellow,yellow
110,180,117,en,Red,red,red
187,176,111,en,Tangerine,tangerine,tangerine
166,180,78,en,Brown,brown,brown
216,46,68,en,Pink,pink,pink
140,85,175,en,Red,red,red
186,153,183,en,Orange,orange,orange
239,117,99,en,Green,green,green
74,252,242,en,Gray,gray,gray
251,128,23,en,Gray,gray,gray
20,84,242,en,Purple,purple,purple
221,251,145,en,Tan,tan,tan
15,126,48,en,White,white,white
28,45,36,en,Beige,beige,beige
169,203,187,en,Purple,purple,purple
193,140,86,en,Blue,blue,blue
15,3,137,en,Pink,pink,pink
4,55,83,en,Yellow,yellow,yellow
36,80,185,en,Yellow-Gold,yellow gold,yellowgold
72,100,164,en,White,white,white
206,67,171,en,White,white,white
56,36,112,en,Purple,purple,purple
230,210,220,en,Green,green,green
19,250,80,en,Gray,gray,gray
152,25,81,en,Gold,gold,gold
35,137,243,en,Orange,orange,orange
145,206,241,en,Beige,beige,beige
103,124,159,en,Black,black,black
122,13,14,en,Green,green,green
219,193,238,en,pink,pink,pink
100,250,185,en,green,green,green
91,80,84,en,grey,grey,gray
18,78,54,en,green,green,green
153,142,99,en,yellow,yellow,yellow
59,97,197,en,blue,blue,blue
243,98,114,en,red,red,red
196,102,161,en,purple,purple,purple
253,172,53,en,yellow,yellow,yellow
246,45,162,en,pink,pink,pink
251,251,32,en,yellow,yellow,yellow
36,139,30,en,green,green,green
236,163,136,en,Blue,blue,blue
191,119,180,en,Blue,blue,blue
15,236,151,en,Blue,blue,blue
109,65,18,en,Blue,blue,blue
248,182,230,en,Blue,blue,blue
191,242,73,en,Blue,blue,blue
181,15,74,en,Blue,blue,blue
198,17,231,en,Blue,blue,blue
47,71,71,en,Blue,blue,blue
106,189,220,en,Blue,blue,blue
77,117,240,en,Blue,blue,blue
190,156,163,en,Blue,blue,blue
184,116,16,en,Dune,dune,dune
211,121,128,en,Pink,pink,pink
135,146,112,en,Old Gray,old gray,oldgray
23,7,211,en,Neon Blue,neon blue,neonblue
171,234,171,en,Light Green,light green,lightgreen
107,56,32,en,Brown,brown,brown
242,230,124,en,Yellow,yellow,yellow
98,171,108,en,Green,green,green
123,121,219,en,Indigo,indigo,indigo
181,123,189,en,Purple,purple,purple
233,177,24,en,Mustard Yellow,mustard yellow,mustardyellow
123,108,118,en,Ashy Purple,ashy purple,ashypurple
11,107,245,en,Ultramarine,ultramarine,ultramarine
252,72,5,en,Carrot Orange,carrot orange,carrotorange
149,195,228,en,Periwinkle blue,periwinkle blue,periwinkleblue
139,33,143,en,Grape Purple,grape purple,grapepurple
23,143,9,en,Cheap Green,cheap green,cheapgreen
243,249,222,en,Onion white,onion white,onionwhite
224,23,189,en,Magenta,magenta,magenta
157,151,204,en,Soft Purple,soft purple,softpurple
207,213,220,en,Gray,gray,gray
11,42,114,en,Navy Blue,navy blue,navyblue
6,251,62,en,Highlight Green,highlight green,highlightgreen
16,214,174,en,Turquoise,turquoise,turquoise
86,106,36,en,Earthy Green,earthy green,earthygreen
28,53,43,en,Ivory Green,ivory green,ivorygreen
161,140,58,en,Gold,gold,gold
235,74,57,en,Orange-ish Red,orange ish red,orangeishred
20,200,118,en,Emerald Green,emerald green,emeraldgreen
135,71,5,en,Basic Brown,basic brown,basicbrown
219,255,49,en,Neon Green,neon green,neongreen
153,166,4,en,Dark Yellow,dark yellow,darkyellow
113,252,110,en,Light Green,light green,lightgreen
76,149,226,en,Common Blue,common blue,commonblue
120,198,89,en,Green,green,green
164,210,183,en,Chipped Green,chipped green,chippedgreen
101,65,158,en,Royal Purple,royal purple,royalpurple
126,32,195,en,Purple,purple,purple
178,139,203,en,Light Purple,light purple,lightpurple
104,46,13,en,Brown,brown,brown
108,226,97,en,Light Green,light green,lightgreen
216,233,194,en,Tan,tan,tan
104,198,155,en,Teal,teal,teal
236,167,75,en,Orange,orange,orange
63,110,50,en,Dark Green,dark green,darkgreen
186,11,224,en,Magneta,magneta,magenta
231,2,180,en,Hot Pink,hot pink,hotpink
36,109,214,en,Blue,blue,blue
100,73,48,en,Brown,brown,brown
173,117,56,en,Light Brown,light brown,lightbrown
151,55,63,en,Burgundy,burgundy,burgundy
250,114,242,en,Hot Pink,hot pink,hotpink
124,87,116,en,Sad Pink,sad pink,sadpink
89,28,227,en,Magneta,magneta,magenta
144,198,119,en,Olive,olive,olive
2,112,108,en,Teal,teal,teal
209,181,112,en,Tan,tan,tan
8,10,125,en,Dark Blue,dark blue,darkblue
1,24,54,en,Prussian Blue,prussian blue,prussianblue
15,107,254,en,Blue,blue,blue
218,95,154,en,Pink,pink,pink
18,233,230,en,Cyan,cyan,cyan
19,117,147,en,Ocean Blue,ocean blue,oceanblue
112,17,76,en,Dark Purple,dark purple,darkpurple
63,128,5,en,Green,green,green
247,237,67,en,Yellow,yellow,yellow
40,22,88,en,Prussian Blue,prussian blue,prussianblue
129,177,197,en,Light Blue,light blue,lightblue
125,153,136,en,Olive,olive,olive
167,16,32,en,Red,red,red
1,151,126,en,Dark Cyan,dark cyan,darkcyan
160,50,144,en,Dark Pink,dark pink,darkpink
36,88,72,en,Forest Green,forest green,forestgreen
141,114,174,en,Purple,purple,purple
140,238,170,en,Mint,mint,mint
254,25,245,en,Pink,pink,pink
197,68,162,en,Purple,purple,purple
37,180,222,en,Cyan,cyan,cyan
120,221,81,en,Green,green,green
121,10,106,en,Indigo,indigo,indigo
9,51,228,en,Royal Blue,royal blue,royalblue
160,207,7,en,Chartreuse Green,chartreuse green,chartreusegreen
74,41,163,en,Violet,violet,violet
88,86,194,en,Blurple,blurple,blurple
134,105,63,en,Brown,brown,brown
11,11,91,en,Dark Blue,dark blue,darkblue
236,97,79,en,Blood Orange,blood orange,bloodorange
139,33,217,en,Purple,purple,purple
198,88,121,en,Pale Pink,pale pink,palepink
8,16,19,en,Black,black,black
118,90,249,en,Blurple,blurple,blurple
109,180,145,en,Pale Green,pale green,palegreen
178,171,103,en,Light Brown,light brown,lightbrown
207,10,177,en,Pink,pink,pink
170,200,213,en,Light Blue,light blue,lightblue
255,237,81,en,Yellow,yellow,yellow
116,17,52,en,Dark Red,dark red,darkred
13,205,161,en,Pale Green,pale green,palegreen
96,253,229,en,Cyan,cyan,cyan
125,47,16,en,Brown,brown,brown
137,19,164,en,Purple,purple,purple
220,99,241,en,Pink,pink,pink
61,104,171,en,Blue,blue,blue
16,182,180,en,Cornstarch Blue,cornstarch blue,cornstarchblue
138,176,233,en,Pale Blue,pale blue,paleblue
195,40,66,en,Crimson,crimson,crimson
47,10,17,en,Dark Brown,dark brown,darkbrown
200,167,5,en,Mustard,mustard,mustard
224,178,142,en,beige,beige,beige
37,94,79,en,Seagreen,seagreen,seagreen
40,111,39,en,Green,green,green
108,8,198,en,Purple,purple,purple
82,129,157,en,Blue Gray,blue gray,bluegray
90,92,218,en,indigo,indigo,indigo
177,203,219,en,gray,gray,gray
125,105,16,en,Brown,brown,brown
248,115,121,en,Rose,rose,rose
132,63,59,en,Maroon,maroon,maroon
226,157,15,en,Orange,orange,orange
162,107,55,en,Brown,brown,brown
107,175,249,en,cyan,cyan,cyan
127,237,26,en,Lime,lime,lime
214,98,240,en,purple,purple,purple
231,48,118,en,magenta,magenta,magenta
218,158,164,en,rose,rose,rose
198,227,48,en,Yellow green,yellow green,yellowgreen
95,213,154,en,Mint,mint,mint
186,89,143,en,orchid,orchid,orchid
149,127,171,en,purple gray,purple gray,purplegray
76,86,252,en,blue,blue,blue
176,209,30,en,Yellowish green,yellowish green,yellowishgreen
25,12,108,en,Dark blue,dark blue,darkblue
51,143,5,en,Green,green,green
144,143,27,en,Olive,olive,olive
138,91,192,en,Purple,purple,purple
68,50,99,en,Dark purple,dark purple,darkpurple
172,157,244,en,Lavender,lavender,lavender
223,173,151,en,Pinkish brown,pinkish brown,pinkishbrown
123,230,19,en,Neon green,neon green,neongreen
245,227,178,en,Cream,cream,cream
58,158,172,en,Dull aqua,dull aqua,dullaqua
191,67,168,en,Vivid light purple,vivid light purple,vividlightpurple
33,102,45,en,Forest green,forest green,forestgreen
125,24,140,en,Purple,purple,purple
4,151,72,en,Dark Lime green,dark lime green,darklimegreen
84,142,242,en,Medium blue,medium blue,mediumblue
16,62,194,en,Royal blue,royal blue,royalblue
233,92,47,en,Red-Orange,red orange,redorange
176,72,241,en,Light purple,light purple,lightpurple
128,119,157,en,Dull lilac purple,dull lilac purple,dulllilacpurple
15,242,88,en,Light neon green,light neon green,lightneongreen
237,64,207,en,Fuscia,fuscia,fuchsia
77,76,43,en,Dark olive green,dark olive green,darkolivegreen
195,49,110,en,Purple-red,purple red,purplered
160,147,110,en,Greenish tan,greenish tan,greenishtan
118,165,118,en,Faded green,faded green,fadedgreen
86,31,49,en,Dark maroon,dark maroon,darkmaroon
38,140,196,en,Medium blue,medium blue,mediumblue
172,10,179,en,Purple,purple,purple
114,232,117,en,Light green,light green,lightgreen
178,98,99,en,Faded brick red,faded brick red,fadedbrickred
18,234,199,en,Light greenish blue,light greenish blue,lightgreenishblue
240,232,134,en,Greenish yellow,greenish yellow,greenishyellow
97,113,51,en,Pea green,pea green,peagreen
23,13,186,en,Cobalt blue,cobalt blue,cobaltblue
230,141,165,en,Pink,pink,pink
84,65,64,en,Dark brown,dark brown,darkbrown
231,97,146,en,Salmon,salmon,salmon
39,251,169,en,Mint,mint,mint
115,209,74,en,Shaggy Rogers,shaggy rogers,shaggyrogers
51,164,173,en,Teal,teal,teal
139,54,209,en,Chowder from hit CN show Chowder,chowder from hit cn show chowder,chowderfromhitcnshowchowder
239,105,69,en,Clementine,clementine,clementine
92,60,91,en,Royal Purple,royal purple,royalpurple
86,143,189,en,Thunderhawk Blue,thunderhawk blue,thunderhawkblue
20,61,240,en,Sonic,sonic,sonic
223,206,54,en,Dehydrated urine,dehydrated urine,dehydratedurine
251,91,239,en,Very pink,very pink,verypink
102,193,157,en,Mint,mint,mint
239,10,100,en,Peppermint Red,peppermint red,peppermintred
30,241,40,en,Nuclear Green,nuclear green,nucleargreen
106,73,167,en,Royal Purple,royal purple,royalpurple
40,97,13,en,Forest Green,forest green,forestgreen
68,169,72,en,Pale Green,pale green,palegreen
204,36,238,en,Violet,violet,violet
164,194,184,en,Gray-blue,gray blue,grayblue
168,125,197,en,Lilac,lilac,lilac
96,8,103,en,Deep Purple,deep purple,deeppurple
44,54,114,en,Prussian Blue,prussian blue,prussianblue
120,139,45,en,Vomit Green,vomit green,vomitgreen
182,239,181,en,Toothpaste Green,toothpaste green,toothpastegreen
66,103,102,en,Blue-Green,blue green,bluegreen
54,1,29,en,Dark red-brown,dark red brown,darkredbrown
226,184,249,en,Cotton Candy Pink,cotton candy pink,cottoncandypink
156,28,57,en,Burgundy,burgundy,burgundy
33,245,120,en,Danny Phantom Green,danny phantom green,dannyphantomgreen
205,34,5,en,Burnt Amber,burnt amber,burntamber
34,239,249,en,Cyan,cyan,cyan
11,22,27,en,Black,black,black
189,33,127,en,Magenta,magenta,magenta
159,74,51,en,Orange-brown,orange brown,orangebrown
97,106,247,en,Lavender,lavender,lavender
158,18,61,en,dark red,dark red,darkred
184,82,12,en,orange,orange,orange
162,98,101,en,red,red,red
25,63,215,en,blue,blue,blue
225,71,172,en,pink,pink,pink
56,3,247,en,blue,blue,blue
230,251,199,en,sand,sand,sand
146,132,57,en,brownish green,brownish green,brownishgreen
147,49,197,en,neon purple,neon purple,neonpurple
58,87,113,en,dark teal,dark teal,darkteal
114,61,163,en,purple,purple,purple
138,160,41,en,green,green,green
60,121,52,en,forest green,forest green,forestgreen
35,138,247,en,blue,blue,blue
236,99,4,en,red,red,red
105,191,67,en,green,green,green
130,160,115,en,blue green,blue green,bluegreen
115,218,219,en,cyan,cyan,cyan
15,4,66,en,midnight blue,midnight blue,midnightblue
8,148,194,en,steel blue,steel blue,steelblue
205,160,54,en,yellow orange,yellow orange,yelloworange
197,242,82,en,yellow,yellow,yellow
206,241,150,en,green yellow,green yellow,greenyellow
13,246,179,en,mint,mint,mint
82,33,94,en,darker purple,darker purple,darkerpurple
125,67,245,en,bright indigo,bright indigo,brightindigo
114,198,123,en,bright green,bright green,brightgreen
143,52,125,en,dark purple,dark purple,darkpurple
134,153,148,en,green grey,green grey,greengray
60,233,203,en,mint,mint,mint
101,55,30,en,brown,brown,brown
128,92,160,en,purple,purple,purple
181,147,168,en,pink grey,pink grey,pinkgray
54,84,56,en,green brown,green brown,greenbrown
233,223,221,en,pink white,pink white,pinkwhite
38,142,169,en,aquamarine,aquamarine,aquamarine
11,199,0,en,green,green,green
110,53,16,en,brown,brown,brown
27,83,84,en,teal,teal,teal
242,101,200,en,pink,pink,pink
12,111,173,en,blue,blue,blue
8,191,179,en,cyan,cyan,cyan
229,155,246,en,purple,purple,purple
185,186,194,en,grey,grey,gray
159,56,104,en,magenta,magenta,magenta
168,158,8,en,gold,gold,gold
23,112,247,en,blue,blue,blue
168,17,180,en,purple,purple,purple
106,244,176,en,green,green,green
124,113,211,en,blue,blue,blue
85,40,206,en,blue,blue,blue
177,73,242,en,purple,purple,purple
98,88,30,en,brown,brown,brown
53,54,43,en,black,black,black
231,129,101,en,orange,orange,orange
182,77,14,en,red,red,red
18,187,90,en,green,green,green
16,5,23,en,black,black,black
151,133,155,en,purple,purple,purple
243,70,149,en,pink,pink,pink
177,124,96,en,brown,brown,brown
110,187,253,en,blue,blue,blue
69,22,109,en,purple,purple,purple
8,55,147,en,blue,blue,blue
6,19,153,en,blue,blue,blue
196,222,144,en,green,green,green
232,57,203,en,pink,pink,pink
246,120,33,en,orange,orange,orange
13,149,95,en,green,green,green
231,243,59,en,yellow,yellow,yellow
167,47,57,en,red,red,red
188,207,186,en,Mint,mint,mint
60,66,122,en,Space Blue,space blue,spaceblue
159,129,46,en,Dark Ocra,dark ocra,darkocra
140,54,56,en,Pinkish Red,pinkish red,pinkishred
253,13,195,en,Neon Purple,neon purple,neonpurple
235,190,4,en,Gold,gold,gold
122,190,29,en,Grass Green,grass green,grassgreen
33,202,180,en,Toothpaste,toothpaste,toothpaste
153,105,202,en,Pale Violet,pale violet,paleviolet
161,21,151,en,Neon Violet,neon violet,neonviolet
73,59,194,en,Violet,violet,violet
134,65,123,en,Purple,purple,purple
148,67,247,en,Neon Purple,neon purple,neonpurple
67,63,29,en,Dirty Gold,dirty gold,dirtygold
108,157,75,en,Lawn Green,lawn green,lawngreen
250,145,156,en,Lip Pink,lip pink,lippink
182,73,54,en,Reddish Orange,reddish orange,reddishorange
46,40,229,en,Deep Sea Blue,deep sea blue,deepseablue
40,142,254,en,Bright Sky Blue,bright sky blue,brightskyblue
187,104,144,en,Dirty Pink,dirty pink,dirtypink
52,244,96,en,Mintish Green,mintish green,mintishgreen
205,46,238,en,Neon Pink,neon pink,neonpink
102,123,196,en,Pale Blue,pale blue,paleblue
245,28,16,en,Neon Red,neon red,neonred
190,220,132,en,Mint Green,mint green,mintgreen
177,55,137,en,Dim Neon Pink,dim neon pink,dimneonpink
23,165,75,en,Neon Dark Green,neon dark green,neondarkgreen
237,219,240,en,Pale Pink,pale pink,palepink
38,143,188,en,Dark Sky Blue,dark sky blue,darkskyblue
33,252,15,en,Neon Green,neon green,neongreen
71,77,79,en,Gray,gray,gray
171,101,19,en,Dark Orange,dark orange,darkorange
47,192,222,en,Light Sky Blue,light sky blue,lightskyblue
180,170,250,en,Pale Pink,pale pink,palepink
12,176,40,en,Green,green,green
183,79,217,en,Light Pink,light pink,lightpink
200,216,130,en,sage green,sage green,sagegreen
153,19,34,en,maroon,maroon,maroon
111,2,211,en,purple,purple,purple
158,129,237,en,light purple,light purple,lightpurple
194,95,93,en,rose gold,rose gold,rosegold
226,199,13,en,mustard,mustard,mustard
5,214,42,en,green,green,green
229,245,13,en,yellow,yellow,yellow
59,105,201,en,blue,blue,blue
28,203,230,en,light blue,light blue,lightblue
171,102,152,en,mauve,mauve,mauve
249,29,56,en,bright pink,bright pink,brightpink
175,224,212,en,pale blue,pale blue,paleblue
183,9,135,en,purple,purple,purple
5,42,87,en,navy blue,navy blue,navyblue
46,188,250,en,baby blue,baby blue,babyblue
66,255,246,en,neon blue,neon blue,neonblue
184,175,193,en,pale purple,pale purple,palepurple
118,91,123,en,mauve,mauve,mauve
81,100,17,en,forest green,forest green,forestgreen
252,211,213,en,pale pink,pale pink,palepink
148,249,150,en,mint,mint,mint
152,247,68,en,green,green,green
114,170,181,en,sky blue,sky blue,skyblue
120,102,58,en,brown,brown,brown
90,66,185,en,purple,purple,purple
70,9,17,en,mahogany,mahogany,mahogany
249,115,158,en,pink,pink,pink
185,144,105,en,sand,sand,sand
175,190,52,en,green,green,green
18,45,198,en,royal blue,royal blue,royalblue
39,254,202,en,blue,blue,blue
222,113,28,en,orange,orange,orange
255,228,167,en,beige,beige,beige
155,67,211,en,purple,purple,purple
84,81,144,en,purple,purple,purple
239,182,180,en,Salmon,salmon,salmon
90,103,92,en,Army green,army green,armygreen
158,19,114,en,Magenta,magenta,magenta
125,252,158,en,Lime sherbet,lime sherbet,limesherbet
180,146,69,en,Dark goldenrod,dark goldenrod,darkgoldenrod
115,10,52,en,Wine,wine,wine
154,169,233,en,Periwinkle,periwinkle,periwinkle
145,183,194,en,Muted grayish blue,muted grayish blue,mutedgrayishblue
146,198,105,en,Apple green,apple green,applegreen
63,220,52,en,Neon green,neon green,neongreen
47,75,253,en,Blue,blue,blue
240,139,45,en,Orange,orange,orange
236,76,216,en,Bright pink,bright pink,brightpink
93,15,161,en,Purple,purple,purple
8,85,73,en,Forest green,forest green,forestgreen
11,120,138,en,Dark turquoise,dark turquoise,darkturquoise
59,160,15,en,Kelly Green,kelly green,kellygreen
247,137,155,en,Carnation pink,carnation pink,carnationpink
186,21,204,en,Magenta,magenta,magenta
171,159,118,en,Taupe,taupe,taupe
72,120,19,en,Olive green,olive green,olivegreen
66,102,180,en,Blue,blue,blue
144,91,149,en,Mauve,mauve,mauve
2,11,69,en,Black,black,black
35,55,151,en,Navy blue,navy blue,navyblue
122,203,171,en,Light spearmint,light spearmint,lightspearmint
214,227,203,en,Light greenish grayish cream,light greenish grayish cream,lightgreenishgrayishcream
14,156,79,en,Green,green,green
233,114,186,en,Pink,pink,pink
193,46,66,en,Red,red,red
19,138,113,en,Turquoisy green,turquoisy green,turquoisygreen
24,171,245,en,Sky blue,sky blue,skyblue
181,129,234,en,Lavender,lavender,lavender
238,18,135,en,Hot pink,hot pink,hotpink
232,176,8,en,Mustard yellow,mustard yellow,mustardyellow
248,103,0,en,Orange,orange,orange
242,198,112,en,Peach,peach,peach
7,176,149,en,Teal,teal,teal
195,156,4,en,Light brown,light brown,lightbrown
195,234,224,en,Cyan,cyan,cyan
3,20,128,en,Dark blue,dark blue,darkblue
13,169,49,en,Green,green,green
150,254,233,en,Light green blue,light green blue,lightgreenblue
183,217,83,en,Yellow green,yellow green,yellowgreen
167,111,239,en,Violet,violet,violet
103,91,73,en,Gray brown,gray brown,graybrown
20,82,210,en,Blue,blue,blue
89,121,192,en,Dusty blue,dusty blue,dustyblue
76,12,240,en,Purple blue,purple blue,purpleblue
241,55,222,en,Magenta,magenta,magenta
44,0,11,en,Slightly brown-ish black,slightly brown ish black,slightlybrownishblack
50,204,15,en,Slightly yellow-ish green,slightly yellow ish green,slightlyyellowishgreen
138,163,188,en,Stormy ocean,stormy ocean,stormyocean
234,50,11,en,Tomato red,tomato red,tomatored
45,137,128,en,Dusty teal,dusty teal,dustyteal
11,196,233,en,Blue with a hint of green,blue with a hint of green,bluewithahintofgreen
101,55,23,en,Brown,brown,brown
58,98,41,en,Forest green,forest green,forestgreen
124,43,218,en,Purple,purple,purple
192,125,218,en,Dark lilac,dark lilac,darklilac
251,226,34,en,Yellow,yellow,yellow
0,57,113,en,Navy,navy,navy
91,235,154,en,Blue green,blue green,bluegreen
218,137,165,en,Dusty rose,dusty rose,dustyrose
164,173,231,en,Bluish lilac,bluish lilac,bluishlilac
8,118,153,en,Bluish teal,bluish teal,bluishteal
218,208,228,en,Lilac,lilac,lilac
131,117,32,en,Green brown,green brown,greenbrown
188,61,108,en,Orangey magenta,orangey magenta,orangeymagenta
92,57,93,en,Plum,plum,plum
26,74,73,en,Dark teal,dark teal,darkteal
196,34,154,en,Magenta,magenta,magenta
137,114,140,en,Pink,pink,pink
242,203,174,en,Sand,sand,sand
154,162,110,en,Dark khaki,dark khaki,darkkhaki
105,21,181,en,Blue,blue,blue
250,20,140,en,Mauve,mauve,mauve
240,157,231,en,Sky blue,sky blue,skyblue
213,247,32,en,Yellow,yellow,yellow
212,241,178,en,Puke yellow,puke yellow,pukeyellow
131,63,146,en,Purple,purple,purple
203,148,55,en,Green,green,green
159,189,27,en,Gold,gold,gold
107,252,196,en,Beige,beige,beige
47,133,117,en,Pink,pink,pink
113,125,109,en,more red but also pink,more red but also pink,moreredbutalsopink
17,178,152,en,Light pink,light pink,lightpink
125,227,62,en,Yellow-green,yellow green,yellowgreen
44,111,223,en,Blue,blue,blue
14,235,124,en,Light green,light green,lightgreen
86,51,14,en,Dark red,dark red,darkred
161,201,194,en,Blue-grey,blue grey,bluegray
224,109,102,en,Light red,light red,lightred
20,122,15,en,Forest green,forest green,forestgreen
5,27,41,en,Midnight blue,midnight blue,midnightblue
226,82,190,en,Fuschia,fuschia,fuchsia
164,47,112,en,Mauve again,mauve again,mauveagain
198,169,180,en,Pink,pink,pink
169,25,52,en,Brown,brown,brown
48,85,229,en,Blue,blue,blue
230,100,25,en,Green,green,green
159,81,26,en,Dark green,dark green,darkgreen
63,54,37,en,Dark brown,dark brown,darkbrown
58,12,1,en,Almost black,almost black,almostblack
75,153,194,en,Light purple,light purple,lightpurple
194,231,113,en,Puke yellow,puke yellow,pukeyellow
118,195,115,en,Puke green,puke green,pukegreen
146,252,199,en,mint green,mint green,mintgreen
98,140,241,en,light blue,light blue,lightblue
45,12,88,en,dark purple,dark purple,darkpurple
116,14,235,en,purple,purple,purple
69,131,105,en,green,green,green
119,106,92,en,brown,brown,brown
194,85,208,en,magenta,magenta,magenta
42,183,162,en,teal,teal,teal
30,160,94,en,green,green,green
125,128,71,en,olive,olive,olive
213,210,86,en,dirt yellow,dirt yellow,dirtyellow
170,17,87,en,claret,claret,claret
68,178,242,en,blue,blue,blue
80,216,228,en,cyan,cyan,cyan
73,95,140,en,dark blue,dark blue,darkblue
184,192,159,en,stone green,stone green,stonegreen
143,214,12,en,lime green,lime green,limegreen
213,252,91,en,lime yellow,lime yellow,limeyellow
215,43,55,en,red,red,red
235,20,114,en,hot pink,hot pink,hotpink
154,149,3,en,olive,olive,olive
241,80,241,en,magenta,magenta,magenta
116,140,145,en,gray,gray,gray
14,48,115,en,dark blue,dark blue,darkblue
196,101,73,en,brown,brown,brown
119,174,43,en,green,green,green
78,30,13,en,maroon,maroon,maroon
241,148,160,en,pink,pink,pink
157,78,97,en,brown,brown,brown
56,233,50,en,green,green,green
165,88,158,en,purple,purple,purple
30,3,186,en,blue,blue,blue
238,229,227,en,grey,grey,gray
98,240,129,en,green,green,green
235,151,203,en,pink,pink,pink
88,201,61,en,green,green,green
82,69,56,en,Chestnut,chestnut,chestnut
11,54,192,en,Ocean Blue,ocean blue,oceanblue
63,145,123,en,Teal,teal,teal
105,62,27,en,Walnut,walnut,walnut
71,153,210,en,Sky Blue,sky blue,skyblue
115,193,125,en,Mint,mint,mint
97,26,78,en,Royal Purple,royal purple,royalpurple
219,212,213,en,Clamshell,clamshell,clamshell
92,99,3,en,Olive,olive,olive
198,145,97,en,Oak Brown,oak brown,oakbrown
225,121,13,en,Ornage,ornage,orange
22,159,76,en,green,green,green
130,62,113,en,magenta,magenta,magenta
187,63,246,en,purple,purple,purple
0,61,126,en,blue,blue,blue
227,172,102,en,peach,peach,peach
114,83,240,en,purple,purple,purple
1,17,242,en,blue,blue,blue
115,124,144,en,grey,grey,gray
169,203,49,en,green,green,green
57,255,246,en,blue,blue,blue
180,45,172,en,pink,pink,pink
70,139,146,en,blue,blue,blue
