r,g,b,lang_code,human_raw,human_norm,human_min
0,120,255,en,Blue,blue,blue
205,0,255,en,Purple,purple,purple
0,136,255,en,Blue,blue,blue
255,0,123,en,Red-pink,red pink,redpink
255,0,210,en,Pink,pink,pink
0,42,255,en,Blue,blue,blue
0,255,152,en,Green,green,green
0,191,255,en,Blue,blue,blue
0,255,60,en,Green,green,green
0,255,255,en,Blue,blue,blue
0,69,255,en,Blue,blue,blue
255,247,0,en,Yellow,yellow,yellow
255,0,112,en,Pink,pink,pink
0,212,255,en,Blue,blue,blue
255,0,12,en,Red,red,red
255,0,49,en,Red,red,red
255,0,103,en,Pink,pink,pink
148,0,255,en,Purple,purple,purple
255,191,0,en,Yellow,yellow,yellow
0,114,255,en,Blue,blue,blue
255,71,0,en,Orange,orange,orange
255,0,172,en,Pink,pink,pink
114,255,0,en,Green,green,green
255,178,0,en,Yellow,yellow,yellow
255,111,0,en,Orange,orange,orange
0,255,199,en,Turqoise,turqoise,turquoise
0,255,107,en,Green,green,green
192,255,0,en,Yellow,yellow,yellow
185,255,0,en,Yellow,yellow,yellow
255,132,0,en,Orange,orange,orange
0,113,255,en,Blue,blue,blue
255,230,0,en,Yellow,yellow,yellow
0,153,255,en,Blue,blue,blue
0,232,255,en,Blue,blue,blue
255,0,247,en,Purple,purple,purple
255,0,211,en,Pink,pink,pink
0,176,255,en,Blue,blue,blue
0,255,176,en,Green,green,green
213,0,255,en,Purple,purple,purple
0,5,255,en,Blue,blue,blue
0,255,153,en,lime green,lime green,limegreen
162,0,255,en,light purple,light purple,lightpurple
255,137,0,en,orange,orange,orange
0,152,255,en,sky blue,sky blue,skyblue
0,191,255,en,blue,blue,blue
0,255,229,en,aqua,aqua,aqua
255,236,0,en,yellow,yellow,yellow
0,160,255,en,sky blue,sky blue,skyblue
0,94,255,en,blue,blue,blue
0,244,255,en,light blue,light blue,lightblue
255,0,249,en,violet,violet,violet
255,202,0,en,mustard,mustard,mustard
255,0,38,en,red,red,red
0,255,185,en,cyan,cyan,cyan
255,0,78,en,hot pink,hot pink,hotpink
255,0,182,en,magenta,magenta,magenta
249,255,0,en,yellow,yellow,yellow
213,255,0,en,mustard,mustard,mustard
0,255,95,en,aqua,aqua,aqua
255,103,0,en,orange,orange,orange
255,0,221,en,magenta,magenta,magenta
255,75,0,en,orange,orange,orange
179,0,255,en,grape,grape,grape
66,0,255,en,blue,blue,blue
0,255,75,en,lime green,lime green,limegreen
159,255,0,en,lime,lime,lime
0,255,223,en,aqua,aqua,aqua
255,157,0,en,orange,orange,orange
255,0,82,en,red,red,red
97,255,0,en,lime green,lime green,limegreen
0,44,255,en,royal blue,royal blue,royalblue
0,122,255,en,blue,blue,blue
255,0,150,en,hot pink,hot pink,hotpink
0,227,255,en,cyan,cyan,cyan
255,0,141,en,hot pink,hot pink,hotpink
0,74,255,en,royal blue,royal blue,royalblue
255,0,80,en,Salmon,salmon,salmon
255,246,0,en,yellow,yellow,yellow
255,97,0,en,orange,orange,orange
255,0,141,en,pink,pink,pink
0,255,21,en,lime green,lime green,limegreen
0,137,255,en,blue,blue,blue
0,255,188,en,teal,teal,teal
255,53,0,en,red orange,red orange,redorange
255,0,254,en,purple,purple,purple
0,181,255,en,aqua blue,aqua blue,aquablue
255,237,0,en,dark yellow,dark yellow,darkyellow
255,192,0,en,orange yellow,orange yellow,orangeyellow
75,0,255,en,purplish blue,purplish blue,purplishblue
0,44,255,en,blue,blue,blue
200,255,0,en,yellow green,yellow green,yellowgreen
255,0,108,en,pink,pink,pink
0,110,255,en,light blue,light blue,lightblue
0,255,128,en,clover,clover,clover
255,0,39,en,pink red,pink red,pinkred
0,255,212,en,teal,teal,teal
128,255,0,en,light green,light green,lightgreen
0,128,255,en,light blue,light blue,lightblue
0,181,255,en,aqua blue,aqua blue,aquablue
0,80,255,en,dark blue,dark blue,darkblue
255,0,157,en,pink,pink,pink
255,127,0,en,orange,orange,orange
0,255,255,en,aqua,aqua,aqua
175,255,0,en,yellow green,yellow green,yellowgreen
255,0,240,en,purple pink,purple pink,purplepink
255,172,0,en,light orange,light orange,lightorange
197,0,255,en,purple,purple,purple
0,255,78,en,light green,light green,lightgreen
0,255,227,en,teal,teal,teal
255,0,203,en,pink purple,pink purple,pinkpurple
0,223,255,en,light blue,light blue,lightblue
255,254,0,en,yellow,yellow,yellow
255,218,0,en,gold,gold,gold
117,0,255,en,lavender,lavender,lavender
255,0,31,en,red,red,red
0,57,255,en,blue,blue,blue
0,255,228,en,light blue,light blue,lightblue
71,255,0,en,light green,light green,lightgreen
255,0,83,en,hot pink,hot pink,hotpink
0,255,170,en,tourquise,tourquise,turquoise
255,0,151,en,pink,pink,pink
0,140,255,en,sky blue,sky blue,skyblue
0,67,255,en,water blue,water blue,waterblue
0,255,207,en,tourquise,tourquise,turquoise
0,96,255,en,sky blue,sky blue,skyblue
0,213,255,en,ocean blue,ocean blue,oceanblue
0,174,255,en,light blue,light blue,lightblue
197,255,0,en,neon yellow,neon yellow,neonyellow
255,122,0,en,orange,orange,orange
138,255,0,en,neon green,neon green,neongreen
0,255,100,en,mint,mint,mint
0,255,73,en,light green,light green,lightgreen
0,236,255,en,sky blue,sky blue,skyblue
0,186,255,en,light blue,light blue,lightblue
255,174,0,en,light orange,light orange,lightorange
255,117,0,en,orange,orange,orange
255,189,0,en,gold,gold,gold
0,118,255,en,sky blue,sky blue,skyblue
255,0,229,en,pink,pink,pink
0,255,153,en,mint,mint,mint
83,0,255,en,blue,blue,blue
229,0,255,en,violet,violet,violet
255,53,0,en,red,red,red
255,0,67,en,hot pink,hot pink,hotpink
255,0,190,en,rose pink,rose pink,rosepink
209,0,255,en,purple,purple,purple
255,0,127,en,rose,rose,rose
0,101,255,en,blue,blue,blue
0,255,177,en,medium spring green,medium spring green,mediumspringgreen
87,255,0,en,lime green,lime green,limegreen
129,0,255,en,purple,purple,purple
255,0,169,en,pink,pink,pink
0,46,255,en,blue,blue,blue
0,255,83,en,sea-foam,sea foam,seafoam
255,0,132,en,indigo,indigo,indigo
0,215,255,en,cyan,cyan,cyan
0,255,140,en,spring green,spring green,springgreen
255,108,0,en,orange,orange,orange
255,0,179,en,pink,pink,pink
247,255,0,en,yellow,yellow,yellow
255,0,51,en,maroon,maroon,maroon
255,0,43,en,red,red,red
0,158,255,en,light blue,light blue,lightblue
255,143,0,en,orange,orange,orange
160,255,0,en,yellow-green,yellow green,yellowgreen
0,79,255,en,blue,blue,blue
255,56,0,en,red-orange,red orange,redorange
211,255,0,en,light yellow,light yellow,lightyellow
255,0,255,en,light pink,light pink,lightpink
0,137,255,en,light blue,light blue,lightblue
0,187,255,en,sky blue,sky blue,skyblue
0,255,222,en,aqua,aqua,aqua
0,255,240,en,cyan,cyan,cyan
0,255,76,en,chartreuse,chartreuse,chartreuse
0,243,255,en,cyan,cyan,cyan
255,0,100,en,indigo,indigo,indigo
200,0,255,en,orchid,orchid,orchid
0,131,255,en,light blue,light blue,lightblue
255,0,212,en,pink,pink,pink
255,184,0,en,light orange,light orange,lightorange
0,16,255,en,blue,blue,blue
255,231,0,en,yellow,yellow,yellow
255,161,0,en,orange,orange,orange
255,0,185,en,pink,pink,pink
255,4,0,en,red,red,red
255,0,111,en,burgundy,burgundy,burgundy
0,122,255,en,blue,blue,blue
0,255,143,en,seafoam green,seafoam green,seafoamgreen
66,0,255,en,royal blye,royal blye,royalblue
255,169,0,en,orange,orange,orange
0,148,255,en,coral blue,coral blue,coralblue
0,255,201,en,turquoises,turquoises,turquoise
0,174,255,en,light blue,light blue,lightblue
160,0,255,en,purple,purple,purple
126,255,0,en,right green,right green,rightgreen
0,69,255,en,royal blue,royal blue,royalblue
255,245,0,en,yellow,yellow,yellow
0,215,255,en,sea blue,sea blue,seablue
0,255,67,en,light green,light green,lightgreen
255,142,0,en,auburn,auburn,auburn
214,255,0,en,mustard,mustard,mustard
0,255,181,en,coral,coral,coral
244,0,255,en,magenta,magenta,magenta
255,204,0,en,musty yellow,musty yellow,mustyyellow
255,0,47,en,red,red,red
255,87,0,en,orange and red mix,orange and red mix,orangeandredmix
0,232,255,en,light blue,light blue,lightblue
0,255,114,en,green,green,green
193,0,255,en,purple,purple,purple
0,182,255,en,blue,blue,blue
0,62,255,en,dark blue,dark blue,darkblue
255,0,231,en,magenta,magenta,magenta
255,0,139,en,deep pink,deep pink,deeppink
0,255,253,en,light blue,light blue,lightblue
255,0,147,en,pink,pink,pink
0,100,255,en,blue,blue,blue
255,214,0,en,mustard,mustard,mustard
157,255,0,en,puke green,puke green,pukegreen
255,0,77,en,red,red,red
108,255,0,en,green,green,green
139,0,255,en,purple,purple,purple
29,0,255,en,blue,blue,blue
0,255,80,en,green,green,green
0,255,174,en,blue,blue,blue
255,0,52,en,pink,pink,pink
0,197,255,en,blue,blue,blue
255,62,0,en,orange,orange,orange
0,64,255,en,blue,blue,blue
0,68,255,en,blue,blue,blue
255,0,82,en,pink,pink,pink
221,0,255,en,purple,purple,purple
240,255,0,en,yellow,yellow,yellow
255,240,0,en,yellow,yellow,yellow
255,0,117,en,pink,pink,pink
0,156,255,en,blue,blue,blue
255,202,0,en,gold,gold,gold
0,215,255,en,blue,blue,blue
255,99,0,en,orange,orange,orange
255,0,151,en,purple,purple,purple
0,233,255,en,blue,blue,blue
0,255,194,en,blue,blue,blue
0,255,122,en,blue,blue,blue
0,93,255,en,blue,blue,blue
0,255,252,en,blue,blue,blue
216,255,0,en,yellow,yellow,yellow
255,152,0,en,orange,orange,orange
255,0,242,en,purple,purple,purple
255,0,203,en,purple,purple,purple
255,0,15,en,red,red,red
0,161,255,en,blue,blue,blue
140,255,0,en,green,green,green
0,127,255,en,blue,blue,blue
181,0,255,en,purple,purple,purple
255,123,0,en,orange,orange,orange
0,255,68,en,green,green,green
182,255,0,en,yellow-green,yellow green,yellowgreen
0,255,122,en,lime green,lime green,limegreen
111,0,255,en,purple,purple,purple
0,255,169,en,sea foam green,sea foam green,seafoamgreen
255,0,166,en,fuschia,fuschia,fuchsia
255,102,0,en,burnt orange,burnt orange,burntorange
212,255,0,en,yellow,yellow,yellow
85,0,255,en,indigo,indigo,indigo
255,0,56,en,red,red,red
255,0,192,en,magenta,magenta,magenta
0,86,255,en,royal blue,royal blue,royalblue
0,60,255,en,royal blue,royal blue,royalblue
0,255,235,en,turquoise,turquoise,turquoise
237,0,255,en,fuschia,fuschia,fuchsia
0,255,192,en,sea foam green,sea foam green,seafoamgreen
244,255,0,en,yellow,yellow,yellow
255,178,0,en,gold,gold,gold
0,141,255,en,cerulean,cerulean,cerulean
0,207,255,en,bright blue,bright blue,brightblue
172,0,255,en,purple,purple,purple
0,195,255,en,sky blue,sky blue,skyblue
255,0,119,en,magenta,magenta,magenta
255,0,21,en,red,red,red
255,0,245,en,fuschia,fuschia,fuchsia
0,105,255,en,blue,blue,blue
255,199,0,en,gold,gold,gold
0,255,56,en,lime green,lime green,limegreen
0,255,108,en,bright green,bright green,brightgreen
0,241,255,en,teal,teal,teal
0,129,255,en,cerulean,cerulean,cerulean
41,255,0,en,green,green,green
0,160,255,en,blue,blue,blue
255,60,0,en,burnt orange,burnt orange,burntorange
255,0,86,en,magenta,magenta,magenta
255,151,0,en,burnt yellow,burnt yellow,burntyellow
255,226,0,en,yellow,yellow,yellow
137,255,0,en,green,green,green
170,0,255,en,purple,purple,purple
0,255,53,en,green,green,green
0,207,255,en,blue,blue,blue
255,73,0,en,red-orange,red orange,redorange
255,140,0,en,orange,orange,orange
255,0,245,en,pink,pink,pink
0,165,255,en,blue,blue,blue
32,0,255,en,blue,blue,blue
255,0,208,en,pink,pink,pink
0,196,255,en,blue,blue,blue
255,199,0,en,yellow-orange,yellow orange,yelloworange
0,230,255,en,blue,blue,blue
98,255,0,en,green,green,green
0,69,255,en,blue,blue,blue
255,0,53,en,red,red,red
255,218,0,en,yellow,yellow,yellow
0,49,255,en,blue,blue,blue
0,255,156,en,green,green,green
255,0,252,en,pink,pink,pink
197,255,0,en,green,green,green
255,0,150,en,pink,pink,pink
255,182,0,en,yellow,yellow,yellow
0,255,144,en,green,green,green
255,245,0,en,yellow,yellow,yellow
255,0,157,en,pink,pink,pink
0,138,255,en,blue,blue,blue
255,107,0,en,orange,orange,orange
0,255,151,en,green,green,green
0,62,255,en,blue,blue,blue
255,71,0,en,red,red,red
255,0,61,en,red,red,red
255,0,226,en,magenta,magenta,magenta
0,136,255,en,blue,blue,blue
255,150,0,en,orange,orange,orange
0,108,255,en,blue,blue,blue
142,0,255,en,purplish,purplish,purplish
255,154,0,en,orange,orange,orange
0,255,218,en,blue,blue,blue
0,182,255,en,blue,blue,blue
143,255,0,en,green,green,green
255,0,251,en,purple,purple,purple
0,255,186,en,blue,blue,blue
0,249,255,en,blue,blue,blue
0,170,255,en,blue,blue,blue
219,255,0,en,yellow,yellow,yellow
0,91,255,en,blue,blue,blue
0,216,255,en,blue,blue,blue
255,0,139,en,red,red,red
255,0,108,en,red,red,red
0,255,76,en,green,green,green
0,255,251,en,blue,blue,blue
255,0,37,en,red,red,red
255,211,0,en,yellow,yellow,yellow
0,255,85,en,green,green,green
255,0,178,en,purple,purple,purple
79,255,0,en,green,green,green
255,232,0,en,yellow,yellow,yellow
64,0,255,en,blue,blue,blue
194,0,255,en,purple,purple,purple
0,152,255,en,blue,blue,blue
0,255,247,en,blue,blue,blue
255,0,129,en,pink,pink,pink
251,255,0,en,yellow,yellow,yellow
255,118,0,en,orange,orange,orange
145,0,255,en,purple,purple,purple
255,0,93,en,red,red,red
0,130,255,en,blue,blue,blue
0,255,220,en,blue,blue,blue
0,108,255,en,blue,blue,blue
255,0,11,en,red,red,red
0,255,108,en,green,green,green
245,255,0,en,yellow,yellow,yellow
255,0,252,en,magenta,magenta,magenta
0,251,255,en,cyan,cyan,cyan
0,255,118,en,kelly green,kelly green,kellygreen
255,228,0,en,mustard,mustard,mustard
255,82,0,en,salmon,salmon,salmon
192,255,0,en,green,green,green
0,255,34,en,green,green,green
206,0,255,en,lavender,lavender,lavender
129,255,0,en,green,green,green
0,12,255,en,blue,blue,blue
255,0,38,en,red,red,red
0,192,255,en,light blue,light blue,lightblue
0,255,139,en,green,green,green
255,18,0,en,red,red,red
255,0,181,en,pink,pink,pink
148,0,255,en,lavender,lavender,lavender
0,255,183,en,cyan,cyan,cyan
0,119,255,en,blue,blue,blue
255,0,216,en,magenta,magenta,magenta
0,255,237,en,turquoise,turquoise,turquoise
255,0,139,en,pinkish purple,pinkish purple,pinkishpurple
255,148,0,en,orange,orange,orange
255,0,53,en,red,red,red
0,181,255,en,light blue,light blue,lightblue
255,176,0,en,orange,orange,orange
170,255,0,en,green,green,green
255,183,0,en,orange,orange,orange
0,155,255,en,blue,blue,blue
0,255,218,en,turquoise,turquoise,turquoise
255,0,149,en,pink,pink,pink
0,112,255,en,blue,blue,blue
0,217,255,en,cyan,cyan,cyan
0,39,255,en,blue,blue,blue
0,128,255,en,blue,blue,blue
0,95,255,en,darker blue,darker blue,darkerblue
255,0,75,en,red,red,red
106,0,255,en,even darker blue,even darker blue,evendarkerblue
255,225,0,en,peach,peach,peach
0,255,163,en,light green,light green,lightgreen
76,0,255,en,darkest blue,darkest blue,darkestblue
0,226,255,en,lighter blue,lighter blue,lighterblue
255,0,227,en,purply pink,purply pink,purplypink
0,255,254,en,lightest blue,lightest blue,lightestblue
255,0,172,en,pink,pink,pink
135,255,0,en,pukey green,pukey green,pukeygreen
0,189,255,en,medium blue,medium blue,mediumblue
0,255,49,en,neon green,neon green,neongreen
255,200,0,en,mustard,mustard,mustard
83,255,0,en,lime green,lime green,limegreen
0,232,255,en,light blue,light blue,lightblue
255,0,196,en,pink,pink,pink
255,0,250,en,chartruse,chartruse,chartreuse
0,255,177,en,mint green,mint green,mintgreen
255,133,0,en,orange,orange,orange
0,91,255,en,dark blue,dark blue,darkblue
208,0,255,en,purple,purple,purple
0,123,255,en,blue,blue,blue
0,255,101,en,Light green,light green,lightgreen
0,88,255,en,deep bljue,deep bljue,deepbljue
255,0,100,en,faded red,faded red,fadedred
0,190,255,en,sky blue,sky blue,skyblue
173,0,255,en,Purple,purple,purple
255,0,200,en,pinkish,pinkish,pinkish
0,154,255,en,normal blue,normal blue,normalblue
255,0,39,en,Red,red,red
0,255,133,en,Faded Green,faded green,fadedgreen
109,255,0,en,Puke green,puke green,pukegreen
255,123,0,en,Burnt Orange,burnt orange,burntorange
255,69,0,en,The same red,the same red,thesamered
0,60,255,en,neon blue,neon blue,neonblue
163,255,0,en,yellow green,yellow green,yellowgreen
66,0,255,en,dark blue,dark blue,darkblue
0,255,230,en,turqoise,turqoise,turquoise
255,0,92,en,chartruse,chartruse,chartreuse
255,0,22,en,red,red,red
0,255,194,en,mint green,mint green,mintgreen
0,255,148,en,greener mint green,greener mint green,greenermintgreen
255,102,0,en,orange,orange,orange
255,168,0,en,mustard,mustard,mustard
0,223,255,en,sky blue,sky blue,skyblue
0,167,255,en,light blue,light blue,lightblue
161,0,255,en,purple,purple,purple
255,222,0,en,yellow,yellow,yellow
255,16,0,en,pretty red,pretty red,prettyred
247,255,0,en,bright yellow,bright yellow,brightyellow
255,0,51,en,tomato,tomato,tomato
187,255,0,en,vomit,vomit,vomit
255,0,170,en,pink,pink,pink
255,0,240,en,pink,pink,pink
0,146,255,en,blue,blue,blue
0,255,83,en,green,green,green
255,0,115,en,pink,pink,pink
0,111,255,en,blue,blue,blue
0,234,255,en,Cyan,cyan,cyan
255,172,0,en,Orange,orange,orange
205,255,0,en,Puke Yellow,puke yellow,pukeyellow
0,45,255,en,Blue,blue,blue
0,255,43,en,Field Green Green,field green green,fieldgreengreen
255,110,0,en,Sort of a soft fuzzy armchair type of orange,sort of a soft fuzzy armchair type of orange,sortofasoftfuzzyarmchairtypeoforange
255,189,0,en,vanilla red,vanilla red,vanillared
255,0,142,en,Pink,pink,pink
255,0,250,en,Violet,violet,violet
0,167,255,en,Fake blue,fake blue,fakeblue
0,255,192,en,Sea Green,sea green,seagreen
255,249,0,en,Yellow,yellow,yellow
255,0,189,en,deep pink,deep pink,deeppink
255,92,0,en,deep orange,deep orange,deeporange
156,255,0,en,neon green,neon green,neongreen
255,0,85,en,off red,off red,offred
255,0,229,en,lavender pink,lavender pink,lavenderpink
255,224,0,en,harvest yellow,harvest yellow,harvestyellow
0,125,255,en,blue,blue,blue
255,0,59,en,red,red,red
255,49,0,en,orange red,orange red,orangered
0,255,159,en,light green,light green,lightgreen
255,144,0,en,pumpkin ornage,pumpkin ornage,pumpkinornage
205,255,0,en,lime green,lime green,limegreen
0,255,44,en,neon green,neon green,neongreen
56,0,255,en,navy blue,navy blue,navyblue
0,221,255,en,powder blue,powder blue,powderblue
255,0,16,en,red,red,red
151,0,255,en,purple,purple,purple
0,181,255,en,baby blue,baby blue,babyblue
0,39,255,en,blue,blue,blue
255,0,152,en,pink,pink,pink
0,255,148,en,light green,light green,lightgreen
110,255,0,en,lime green,lime green,limegreen
255,0,114,en,orange red,orange red,orangered
0,255,238,en,ocean blue,ocean blue,oceanblue
255,0,251,en,neon purple,neon purple,neonpurple
252,255,0,en,yellow,yellow,yellow
0,154,255,en,azul blue,azul blue,azulblue
190,0,255,en,purple,purple,purple
0,97,255,en,blue,blue,blue
0,243,255,en,neon blue,neon blue,neonblue
255,152,0,en,pumpkin orange,pumpkin orange,pumpkinorange
0,255,201,en,neon green,neon green,neongreen
0,74,255,en,navy blue,navy blue,navyblue
255,187,0,en,orange,orange,orange
0,255,107,en,lime green,lime green,limegreen
0,191,255,en,ocean blue,ocean blue,oceanblue
214,255,0,en,charteuse,charteuse,chartreuse
255,0,238,en,light purple,light purple,lightpurple
0,188,255,en,teal blue,teal blue,tealblue
0,255,190,en,seafoam,seafoam,seafoam
0,116,255,en,bright blue,bright blue,brightblue
201,0,255,en,purple,purple,purple
255,0,144,en,pink,pink,pink
0,157,255,en,blue,blue,blue
0,80,255,en,blue,blue,blue
255,0,112,en,hot pink,hot pink,hotpink
255,0,58,en,red- pink,red pink,redpink
0,40,255,en,blue,blue,blue
255,0,107,en,magenta,magenta,magenta
255,144,0,en,orange,orange,orange
255,240,0,en,yellow,yellow,yellow
255,0,198,en,pink purple,pink purple,pinkpurple
240,0,255,en,purple,purple,purple
255,198,0,en,gold,gold,gold
255,90,0,en,red orange,red orange,redorange
95,0,255,en,indigo,indigo,indigo
255,37,0,en,red,red,red
0,216,255,en,light blue,light blue,lightblue
0,171,255,en,blue,blue,blue
0,254,255,en,ice blue,ice blue,iceblue
255,0,42,en,red,red,red
88,0,255,en,royal blue,royal blue,royalblue
170,255,0,en,pea green,pea green,peagreen
0,255,206,en,green blue,green blue,greenblue
249,255,0,en,yellow,yellow,yellow
255,167,0,en,orange,orange,orange
104,255,0,en,lime green,lime green,limegreen
0,100,255,en,blue,blue,blue
0,255,132,en,sea foam green,sea foam green,seafoamgreen
0,255,226,en,blue,blue,blue
0,255,32,en,bright green,bright green,brightgreen
255,0,151,en,violet,violet,violet
0,89,255,en,blue,blue,blue
255,0,51,en,soft red,soft red,softred
0,137,255,en,light blue,light blue,lightblue
255,0,24,en,red,red,red
255,0,87,en,dark pink,dark pink,darkpink
212,0,255,en,violet,violet,violet
255,0,122,en,purple,purple,purple
172,255,0,en,greenish yellow,greenish yellow,greenishyellow
255,207,0,en,cream,cream,cream
0,205,255,en,aqua,aqua,aqua
255,0,224,en,light purple,light purple,lightpurple
0,111,255,en,Blue,blue,blue
158,255,0,en,Green,green,green
224,0,255,en,Ceres,ceres,ceres
0,255,73,en,Green,green,green
255,0,158,en,Pink,pink,pink
243,255,0,en,Yellow,yellow,yellow
255,238,0,en,Yellow,yellow,yellow
0,255,105,en,Green,green,green
255,0,223,en,Purple,purple,purple
255,0,119,en,Pink,pink,pink
0,214,255,en,Blue,blue,blue
255,191,0,en,Yellow,yellow,yellow
215,255,0,en,Lime,lime,lime
0,255,156,en,Green,green,green
0,172,255,en,Blue,blue,blue
255,96,0,en,Orange,orange,orange
255,0,72,en,Red,red,red
255,0,82,en,Pink,pink,pink
0,255,206,en,Mint,mint,mint
142,0,255,en,Purple,purple,purple
0,63,255,en,Blue,blue,blue
0,182,255,en,Blue,blue,blue
60,0,255,en,Purple,purple,purple
0,255,176,en,Mint,mint,mint
0,255,175,en,turquoise,turquoise,turquoise
255,200,0,en,warm orange,warm orange,warmorange
255,240,0,en,warm yellow,warm yellow,warmyellow
51,0,255,en,deep blue,deep blue,deepblue
0,35,255,en,brighter deep blue,brighter deep blue,brighterdeepblue
0,147,255,en,medium blue,medium blue,mediumblue
209,255,0,en,lime,lime,lime
255,0,71,en,red,red,red
255,0,35,en,red,red,red
0,226,255,en,light bright blue,light bright blue,lightbrightblue
168,0,255,en,purple,purple,purple
0,255,38,en,bright green,bright green,brightgreen
255,81,0,en,crimson,crimson,crimson
0,250,255,en,cyan,cyan,cyan
255,225,0,en,yellow,yellow,yellow
0,255,225,en,aqua,aqua,aqua
0,255,219,en,turquoise,turquoise,turquoise
0,89,255,en,blue,blue,blue
0,255,188,en,seafoam green,seafoam green,seafoamgreen
0,48,255,en,electeic blue,electeic blue,electeicblue
0,255,135,en,green,green,green
255,123,0,en,orange,orange,orange
152,255,0,en,lime green,lime green,limegreen
0,255,105,en,bright green,bright green,brightgreen
187,255,0,en,yellower green,yellower green,yellowergreen
76,255,0,en,green,green,green
107,0,255,en,blue/purple,blue/purple,bluepurple
255,0,232,en,magenta,magenta,magenta
0,255,25,en,green,green,green
0,122,255,en,blue,blue,blue
255,0,130,en,hot pink,hot pink,hotpink
255,0,26,en,red,red,red
0,210,255,en,blue,blue,blue
197,0,255,en,purple,purple,purple
255,0,154,en,hot pink,hot pink,hotpink
0,33,255,en,blue,blue,blue
255,0,74,en,red,red,red
255,91,0,en,orange,orange,orange
0,169,255,en,blue,blue,blue
255,185,0,en,yellow,yellow,yellow
0,110,255,en,blue,blue,blue
0,198,255,en,blue,blue,blue
255,0,193,en,pink,pink,pink
234,255,0,en,yellow,yellow,yellow
255,0,92,en,pink,pink,pink
255,159,0,en,orange,orange,orange
255,0,246,en,purple,purple,purple
0,151,255,en,blue,blue,blue
255,0,192,en,PINK,pink,pink
87,0,255,en,DARK BLUE,dark blue,darkblue
231,0,255,en,MAGNETA,magneta,magenta
255,0,86,en,RED,red,red
0,129,255,en,CERULEAN,cerulean,cerulean
0,93,255,en,ROYAL BLUE,royal blue,royalblue
0,255,167,en,TURQUIOSE,turquiose,turquoise
182,0,255,en,VIOLET,violet,violet
0,140,255,en,CERULEAN,cerulean,cerulean
0,209,255,en,LIGHT BLUE,light blue,lightblue
255,176,0,en,ORANGE,orange,orange
0,252,255,en,BRIGHT BLUE,bright blue,brightblue
0,255,108,en,green,green,green
0,125,255,en,light medium blue,light medium blue,lightmediumblue
240,255,0,en,yellow,yellow,yellow
0,94,255,en,medium blue,medium blue,mediumblue
170,0,255,en,purple,purple,purple
0,255,197,en,turquoise,turquoise,turquoise
255,0,82,en,cool red,cool red,coolred
255,0,161,en,magenta,magenta,magenta
255,214,0,en,warm yellow,warm yellow,warmyellow
255,208,0,en,orange,orange,orange
123,0,255,en,purple-blue,purple blue,purpleblue
0,255,131,en,neon green,neon green,neongreen
0,63,255,en,DARK BLUE,dark blue,darkblue
255,0,46,en,RED,red,red
255,209,0,en,YELLOW ORANGE,yellow orange,yelloworange
255,0,170,en,PINK,pink,pink
255,0,216,en,MAGNETA,magneta,magenta
157,255,0,en,LIME GREEN,lime green,limegreen
255,134,0,en,ORANGE,orange,orange
255,248,0,en,YELLOW,yellow,yellow
255,55,0,en,BRIGHT RED,bright red,brightred
0,255,205,en,TURQUOISE,turquoise,turquoise
0,255,105,en,GREEN,green,green
0,255,237,en,BRIGHT BLUE,bright blue,brightblue
0,132,255,en,cobalt,cobalt,cobalt
0,215,255,en,sky blue,sky blue,skyblue
0,255,30,en,green,green,green
255,242,0,en,warm yellow,warm yellow,warmyellow
255,0,144,en,hot pink,hot pink,hotpink
0,249,255,en,aqua,aqua,aqua
0,25,255,en,dark blue,dark blue,darkblue
255,0,226,en,pink,pink,pink
255,248,0,en,lemon yellow,lemon yellow,lemonyellow
178,0,255,en,purple,purple,purple
0,156,255,en,blue,blue,blue
255,0,176,en,pink,pink,pink
0,71,255,en,DARK BLUE,dark blue,darkblue
255,241,0,en,YELLO,yello,yellow
215,255,0,en,YELLOW GREEN,yellow green,yellowgreen
0,181,255,en,SKY BLUE,sky blue,skyblue
0,255,155,en,TURQUOISE,turquoise,turquoise
94,255,0,en,TIME GREEN,time green,timegreen
255,0,78,en,DARK PINK,dark pink,darkpink
255,112,0,en,ORANGE,orange,orange
0,172,255,en,LIGHT BLUE,light blue,lightblue
255,0,119,en,PINK,pink,pink
0,255,25,en,GREEN,green,green
143,0,255,en,PURPLE,purple,purple
214,255,0,en,mustard yellow,mustard yellow,mustardyellow
255,0,246,en,magenta,magenta,magenta
0,196,255,en,light blue,light blue,lightblue
255,83,0,en,red-orange,red orange,redorange
0,255,164,en,green-aquamarine,green aquamarine,greenaquamarine
0,255,254,en,cyan,cyan,cyan
255,0,137,en,rose,rose,rose
255,154,0,en,dusky orange,dusky orange,duskyorange
0,253,255,en,bright blue,bright blue,brightblue
157,255,0,en,pale green,pale green,palegreen
255,0,56,en,red,red,red
114,255,0,en,grass green,grass green,grassgreen
255,0,199,en,rose-pink,rose pink,rosepink
255,77,0,en,vermillion,vermillion,vermillion
255,0,36,en,red,red,red
0,255,46,en,grass green,grass green,grassgreen
0,63,255,en,medium blue,medium blue,mediumblue
0,151,255,en,medium-light blue,medium light blue,mediumlightblue
255,0,223,en,pink,pink,pink
0,71,255,en,medium blue,medium blue,mediumblue
0,228,255,en,bright blue,bright blue,brightblue
