r,g,b,lang_code,human_raw,human_norm,human_min
86,85,109,ko,회식,회식색,회식
183,158,51,ko,겨자색,겨자색,겨자
217,108,97,ko,분홍색,분홍색,분홍
159,144,177,ko,연보라색,연보라색,연보라
96,87,171,ko,보라색,보라색,보라
193,174,109,ko,황토색,황토색,황토
38,28,14,ko,검은색,검은색,검정
212,128,206,ko,분홍색,분홍색,분홍
116,214,14,ko,연두색,연두색,연두
241,206,213,ko,연분홍,연분홍색,연분홍
57,75,57,ko,짙은회색,짙은회색,짙은회
246,217,60,ko,노란색,노란색,노랑
128,30,43,ko,검붉은색,검붉은색,검붉은
77,245,44,ko,연한연두색,연한연두색,연연두
215,134,39,ko,주황색,주황색,주황
241,6,171,ko,짙은분홍,짙은분홍색,짙은분홍
148,239,182,ko,에메랄드색,에메랄드색,에메랄드
211,137,115,ko,탁한분홍,탁한분홍색,탁한분홍
173,125,175,ko,검은연보라,검은연보라색,검정연보라
245,91,151,ko,형광분홍,형광분홍색,형광분홍
119,33,141,ko,보라,보라색,보라
188,187,78,ko,풀색,풀색,풀
97,107,106,ko,회색,회색,회
242,238,255,ko,눈색,눈색,눈
212,63,72,ko,자홍,자홍색,자홍
252,158,128,ko,연주황,연주황색,연주황
29,103,184,ko,바다,바다색,바다
6,45,94,ko,남색,남색,남
236,55,155,ko,진한 핑크,진한 핑크색,진핑크
170,43,215,ko,보라,보라색,보라
89,72,75,ko,검정,검정색,검정
233,219,248,ko,연분홍,연분홍색,연분홍
2,154,98,ko,풀색,풀색,풀
203,117,12,ko,황토색,황토색,황토
88,26,66,ko,고동색,고동색,고동
181,104,59,ko,갈색,갈색,갈
102,45,115,ko,남색,남색,남
165,248,248,ko,하늘,하늘색,하늘
214,150,252,ko,연보라,연보라색,연보라
152,43,169,ko,자주색,자주색,자주
67,221,67,ko,연두,연두색,연두
66,196,202,ko,청록,청록색,청록
209,1,183,ko,플럼,플럼색,플럼
184,198,194,ko,비둘기색,비둘기색,비둘기
151,34,153,ko,자주,자주색,자주
229,228,43,ko,노랑,노랑색,노랑
177,110,123,ko,벽돌,벽돌색,벽돌
225,103,111,ko,진분홍,진분홍색,진분홍
170,105,178,ko,보라,보라색,보라
186,125,254,ko,라벤더,라벤더색,라벤더
221,156,96,ko,황토,황토색,황토
238,133,0,ko,주황,주황색,주황
21,234,208,ko,민트,민트색,민트
100,59,187,ko,보라색,보라색,보라
52,221,79,ko,연두색,연두색,연두
22,91,102,ko,짙은회색,짙은회색,짙은회
22,112,29,ko,국방색,국방색,국방
236,187,76,ko,살구색,살구색,살구
179,193,237,ko,연보라,연보라색,연보라
106,225,247,ko,하늘색,하늘색,하늘
35,12,44,ko,검은색,검은색,검정
172,78,156,ko,짙은자주,짙은자주색,짙은자주
223,24,248,ko,핑크보라,핑크보라색,핑크보라
123,66,96,ko,갈색,갈색,갈
194,186,108,ko,황토색,황토색,황토
58,230,165,ko,초록색,초록색,초록
37,250,124,ko,초록색,초록색,초록
192,1,41,ko,빨간색,빨간색,빨강
9,248,58,ko,초록색,초록색,초록
250,150,0,ko,주황색,주황색,주황
14,133,134,ko,청록색,청록색,청록
26,50,130,ko,파란색,파란색,파랑
52,42,45,ko,검정색,검정색,검정
214,84,140,ko,핑크색,핑크색,핑크
144,74,236,ko,보라색,보라색,보라
24,30,212,ko,진파란색,진파란색,진파랑
146,32,131,ko,자주색,자주색,자주
18,244,174,ko,형광연두,형광연두색,형광연두
96,190,184,ko,연청록,연청록색,연청록
162,134,100,ko,연갈색,연갈색,연갈
62,48,67,ko,진보라,진보라색,진보라
109,170,11,ko,진한 풀색,진한 풀색,진풀
50,45,33,ko,진회색,진회색,진회
25,81,3,ko,진초록,진초록색,진초록
93,135,56,ko,연한 풀색,연한 풀색,연풀
2,138,190,ko,진한 바다색,진한 바다색,진바다
155,1,211,ko,형광 보라,형광 보라색,형광보라
124,217,142,ko,연초록,연초록색,연초록
158,248,222,ko,민트,민트색,민트
95,56,49,ko,밤색,밤색,밤
187,33,248,ko,보라,보라색,보라
106,76,204,ko,파랑,파랑색,파랑
236,67,82,ko,다홍,다홍색,다홍
78,167,131,ko,초록,초록색,초록
77,129,141,ko,청록,청록색,청록
83,4,35,ko,검붉은색,검붉은색,검붉은
59,247,90,ko,연두,연두색,연두
126,96,5,ko,갈색,갈색,갈
118,60,3,ko,고동색,고동색,고동
102,115,158,ko,파란색,파란색,파랑
178,147,69,ko,황토색,황토색,황토
203,178,40,ko,황토색,황토색,황토
40,119,211,ko,파란색,파란색,파랑
22,25,52,ko,군청색,군청색,군청
39,201,236,ko,하늘색,하늘색,하늘
35,67,93,ko,청록색,청록색,청록
75,186,95,ko,초록색,초록색,초록
135,209,183,ko,초록색,초록색,초록
235,156,113,ko,주황색,주황색,주황
202,223,33,ko,연두색,연두색,연두
182,117,230,ko,보라색,보라색,보라
151,222,73,ko,연두색,연두색,연두
109,90,214,ko,보라색,보라색,보라
233,7,226,ko,핑크색,핑크색,핑크
87,30,89,ko,자주색,자주색,자주
5,17,161,ko,군청색,군청색,군청
242,26,184,ko,핑크색,핑크색,핑크
199,90,74,ko,주황색,주황색,주황
128,145,99,ko,녹색,녹색,녹
98,87,77,ko,갈색,갈색,갈
38,202,59,ko,초록색,초록색,초록
186,223,138,ko,연두색,연두색,연두
159,111,174,ko,보라색,보라색,보라
23,178,10,ko,녹색,녹색,녹
235,11,38,ko,빨강,빨강색,빨강
6,59,121,ko,남색,남색,남
77,6,144,ko,곤색,곤색,곤
65,111,201,ko,파랑,파랑색,파랑
213,208,98,ko,황토,황토색,황토
86,164,64,ko,카키,카키색,카키
164,202,244,ko,하늘색,하늘색,하늘
45,52,43,ko,검정,검정색,검정
151,182,9,ko,모루게떠염,모루게떠염색,모루게떠염
185,183,136,ko,베이지,베이지색,베이지
69,252,165,ko,민트색,민트색,민트
59,47,79,ko,남색,남색,남
115,100,17,ko,녹황색,녹황색,녹황
232,129,189,ko,핑크,핑크색,핑크
25,138,195,ko,파란색,파란색,파랑
253,191,19,ko,노란색,노란색,노랑
108,111,171,ko,보라색,보라색,보라
88,227,185,ko,에메랄드,에메랄드색,에메랄드
226,236,31,ko,형광노랑색,형광노랑색,형광노랑
190,160,139,ko,베이지,베이지색,베이지
8,156,74,ko,초록색,초록색,초록
93,193,30,ko,연두색,연두색,연두
208,80,48,ko,벽돌색,벽돌색,벽돌
137,57,134,ko,보라색,보라색,보라
232,115,127,ko,분홍색,분홍색,분홍
55,155,169,ko,파란색,파란색,파랑
66,106,7,ko,녹색,녹색,녹
163,117,75,ko,갈색,갈색,갈
193,154,239,ko,연보라,연보라색,연보라
202,38,245,ko,형광보라,형광보라색,형광보라
161,34,173,ko,보라색,보라색,보라
190,179,66,ko,녹황색,녹황색,녹황
242,61,139,ko,핫필크,핫필크색,핫필크
138,199,133,ko,파스텔넉색,파스텔넉색,파스텔넉
11,94,178,ko,파란색,파란색,파랑
133,244,41,ko,형광녹색,형광녹색,형광녹
148,96,126,ko,적갈색,적갈색,적갈
124,181,165,ko,연녹색,연녹색,연녹
137,164,182,ko,비둘기색,비둘기색,비둘기
14,2,0,ko,검정색,검정색,검정
46,78,225,ko,파란색,파란색,파랑
193,226,189,ko,에메랄드색,에메랄드색,에메랄드
54,51,240,ko,청색,청색,청
58,6,151,ko,보라색,보라색,보라
74,82,53,ko,카키색,카키색,카키
107,12,64,ko,적색,적색,적
250,139,85,ko,주황색,주황색,주황
239,59,130,ko,마젠타,마젠타색,마젠타
194,174,77,ko,금색,금색,금
253,140,171,ko,분홍색,분홍색,분홍
75,100,165,ko,남색,남색,남
143,251,251,ko,하늘색,하늘색,하늘
184,131,198,ko,보라색,보라색,보라
71,190,188,ko,청록색,청록색,청록
20,6,16,ko,검정색,검정색,검정
39,106,114,ko,청록색,청록색,청록
217,154,62,ko,황토색,황토색,황토
153,5,66,ko,적새,적새색,적새
219,18,16,ko,빨간색,빨간색,빨강
53,119,78,ko,초록색,초록색,초록
167,119,76,ko,고동색,고동색,고동
232,249,111,ko,살구색,살구색,살구
226,39,175,ko,핫핑크색,핫핑크색,핫핑크
233,149,25,ko,황토색,황토색,황토
177,94,42,ko,갈색,갈색,갈
201,23,205,ko,핑크색,핑크색,핑크
242,182,132,ko,살색,살색,살
20,57,108,ko,남색,남색,남
246,124,238,ko,핑크색,핑크색,핑크
167,228,24,ko,초록색,초록색,초록
107,189,181,ko,에메랄드색,에메랄드색,에메랄드
66,63,45,ko,카키,카키색,카키
5,130,241,ko,파란색,파란색,파랑
66,6,107,ko,보라색,보라색,보라
0,70,86,ko,남색,남색,남
40,133,152,ko,청록색,청록색,청록
179,38,225,ko,형광 보라,형광 보라색,형광보라
0,128,186,ko,인디고 블루,인디고 블루색,인디고블루
200,79,211,ko,자주색,자주색,자주
203,106,103,ko,옅은 다홍색,옅은 다홍색,옅은다홍
114,209,254,ko,하늘색,하늘색,하늘
238,232,203,ko,아이보리,아이보리색,아이보리
166,121,116,ko,베이지 갈색,베이지 갈색,베이지갈
103,64,97,ko,보라,보라색,보라
10,219,231,ko,하늘,하늘색,하늘
184,159,98,ko,갈색,갈색,갈
120,113,234,ko,청색,청색,청
241,154,63,ko,귤색,귤색,귤
4,153,69,ko,초록,초록색,초록
167,188,90,ko,연두,연두색,연두
238,3,163,ko,핑크,핑크색,핑크
62,6,32,ko,짙은 갈색,짙은 갈색,짙은갈
140,245,79,ko,형광 연두,형광 연두색,형광연두
50,106,10,ko,초록,초록색,초록
205,142,202,ko,연보라,연보라색,연보라
16,195,13,ko,초록,초록색,초록
235,24,32,ko,빨강,빨강색,빨강
126,134,107,ko,회색,회색,회
170,166,237,ko,연보라,연보라색,연보라
13,23,92,ko,남색,남색,남
143,154,181,ko,쥐색,쥐색,쥐
106,240,151,ko,형광연두,형광연두색,형광연두
91,188,153,ko,청록색,청록색,청록
240,43,212,ko,자주,자주색,자주
178,248,132,ko,"형광 연두, 노랑","형광 연두, 노랑색","형광연두,노랑"
169,18,12,ko,진빨갈,진빨갈색,진빨갈
112,126,12,ko,카키,카키색,카키
38,211,182,ko,청록,청록색,청록
139,90,62,ko,갈색,갈색,갈
121,189,129,ko,연두,연두색,연두
236,53,172,ko,분홍,분홍색,분홍
223,85,24,ko,주황,주황색,주황
60,27,81,ko,감색,감색,감
31,165,51,ko,초록,초록색,초록
174,254,37,ko,연두,연두색,연두
195,36,46,ko,빨강,빨강색,빨강
11,7,135,ko,남색,남색,남
14,43,52,ko,검정,검정색,검정
44,235,132,ko,연두,연두색,연두
233,238,59,ko,노랑,노랑색,노랑
138,3,57,ko,진홍,진홍색,진홍
12,88,197,ko,파랑,파랑색,파랑
72,200,216,ko,하늘색,하늘색,하늘
240,206,161,ko,살구색,살구색,살구
132,54,210,ko,자주색,자주색,자주
12,98,119,ko,군청,군청색,군청
205,84,236,ko,분홍,분홍색,분홍
154,21,157,ko,보라,보라색,보라
247,169,59,ko,귤색,귤색,귤
10,69,16,ko,올리브,올리브색,올리브
45,198,121,ko,연초록,연초록색,연초록
93,86,230,ko,남보라,남보라색,남보라
172,145,82,ko,연갈색,연갈색,연갈
20,16,48,ko,검정,검정색,검정
116,50,99,ko,진보라,진보라색,진보라
177,106,73,ko,갈색,갈색,갈
243,188,141,ko,살색,살색,살
135,220,97,ko,연두,연두색,연두
101,112,139,ko,진회색,진회색,진회
45,125,79,ko,초록,초록색,초록
250,29,228,ko,진분홍,진분홍색,진분홍
126,205,155,ko,연녹색,연녹색,연녹
240,49,86,ko,진분홍,진분홍색,진분홍
144,50,18,ko,갈색,갈색,갈
176,174,168,ko,회색,회색,회
184,89,241,ko,보라,보라색,보라
69,99,173,ko,남색,남색,남
182,17,31,ko,다홍,다홍색,다홍
89,37,11,ko,진갈색,진갈색,진갈
99,98,84,ko,진회색,진회색,진회
117,91,29,ko,연갈색,연갈색,연갈
92,124,44,ko,올리브,올리브색,올리브
19,209,239,ko,하늘색,하늘색,하늘
45,209,193,ko,민트,민트색,민트
192,188,236,ko,연보라,연보라색,연보라
162,150,21,ko,겨자,겨자색,겨자
72,27,114,ko,보라,보라색,보라
208,129,159,ko,탁분홍,탁분홍색,탁분홍
91,15,41,ko,갈색,갈색,갈
202,79,105,ko,진분홍,진분홍색,진분홍
45,139,238,ko,연파랑,연파랑색,연파랑
157,242,3,ko,형광,형광색,형광
245,225,195,ko,살색,살색,살
114,36,235,ko,밝은보라,밝은보라색,밝은보라
187,204,15,ko,올리브색,올리브색,올리브
43,247,79,ko,연두색,연두색,연두
96,84,40,ko,갈색,갈색,갈
171,152,165,ko,회색,회색,회
134,4,18,ko,빨간색,빨간색,빨강
130,253,155,ko,청록색,청록색,청록
32,141,69,ko,녹색,녹색,녹
253,201,12,ko,주황색,주황색,주황
243,144,184,ko,분홍색,분홍색,분홍
125,59,219,ko,보라색,보라색,보라
48,63,161,ko,감청색,감청색,감청
36,12,50,ko,검정색,검정색,검정
190,2,105,ko,분홍색,분홍색,분홍
9,160,168,ko,청록색,청록색,청록
171,238,244,ko,하늘색,하늘색,하늘
252,77,179,ko,꽃분홍,꽃분홍색,꽃분홍
110,189,57,ko,녹색,녹색,녹
44,17,237,ko,파란색,파란색,파랑
74,128,11,ko,녹색,녹색,녹
178,94,212,ko,분홍색,분홍색,분홍
250,79,87,ko,빨간색,빨간색,빨강
139,227,40,ko,연두색,연두색,연두
228,143,101,ko,살구색,살구색,살구
213,117,27,ko,주황색,주황색,주황
74,158,125,ko,청록색,청록색,청록
8,233,247,ko,하늘색,하늘색,하늘
28,45,4,ko,검정색,검정색,검정
231,62,123,ko,핫핑크,핫핑크색,핫핑크
191,118,102,ko,연한갈색,연한갈색,연갈
121,226,81,ko,연두색,연두색,연두
80,133,248,ko,코발트,코발트색,코발트
173,252,235,ko,형광하늘색,형광하늘색,형광하늘
102,56,41,ko,짙은갈색,짙은갈색,짙은갈
7,138,166,ko,청록색,청록색,청록
200,164,223,ko,연보라색,연보라색,연보라
13,9,196,ko,파랑색,파랑색,파랑
56,97,55,ko,녹색,녹색,녹
158,33,179,ko,자주색,자주색,자주
79,75,140,ko,진보라색,진보라색,진보라
247,254,169,ko,레몬색,레몬색,레몬
237,66,15,ko,빨간색,빨간색,빨강
246,229,241,ko,연핑크,연핑크색,연핑크
26,39,6,ko,검정색,검정색,검정
172,199,226,ko,연하늘색,연하늘색,연하늘
10,228,161,ko,형광초록색,형광초록색,형광초록
212,217,20,ko,겨자색,겨자색,겨자
40,214,12,ko,진한연두색,진한연두색,진연두
70,9,124,ko,보라색,보라색,보라
4,85,82,ko,짙은녹색,짙은녹색,짙은녹
88,53,88,ko,짙은자주색,짙은자주색,짙은자주
41,48,67,ko,검정색,검정색,검정
213,129,158,ko,진핑크,진핑크색,진핑크
131,101,2,ko,똥색,똥색,똥
191,64,148,ko,자주색,자주색,자주
111,204,112,ko,진한초록색,진한초록색,진초록
71,173,125,ko,연한초록색,연한초록색,연초록
251,90,106,ko,다홍색,다홍색,다홍
105,116,117,ko,진회색,진회색,진회
87,226,248,ko,형광하늘색,형광하늘색,형광하늘
110,156,69,ko,녹색,녹색,녹
226,169,56,ko,진노랑색,진노랑색,진노랑
14,130,202,ko,파랑색,파랑색,파랑
175,100,162,ko,자주색,자주색,자주
150,245,104,ko,(형광)연두,(형광)연두색,(형광)연두
25,89,114,ko,(짙은)청록,(짙은)청록색,(짙은)청록
214,240,96,ko,연두,연두색,연두
130,45,68,ko,(짙은)자주,(짙은)자주색,(짙은)자주
253,182,5,ko,주황,주황색,주황
14,184,88,ko,초록,초록색,초록
246,228,253,ko,연분홍,연분홍색,연분홍
201,69,204,ko,자주,자주색,자주
50,45,62,ko,검정,검정색,검정
101,19,76,ko,보라?,보라?색,보라?
66,3,31,ko,검정,검정색,검정
110,194,191,ko,옥,옥색,옥
199,27,31,ko,빨강,빨강색,빨강
193,226,157,ko,연두,연두색,연두
12,88,237,ko,파랑,파랑색,파랑
32,123,211,ko,파랑,파랑색,파랑
103,239,46,ko,연두,연두색,연두
17,77,23,ko,녹,녹색,녹
126,243,205,ko,옥,옥색,옥
122,81,205,ko,보라,보라색,보라
109,63,20,ko,갈,갈색,갈
173,40,147,ko,자주,자주색,자주
207,106,25,ko,황토,황토색,황토
232,120,221,ko,분홍,분홍색,분홍
196,25,70,ko,빨강,빨강색,빨강
148,37,226,ko,보라,보라색,보라
129,92,180,ko,보라,보라색,보라
116,133,160,ko,비둘기,비둘기색,비둘기
189,174,60,ko,누런,누런색,누런
207,159,182,ko,(탁한)분홍,(탁한)분홍색,(탁한)분홍
246,125,100,ko,주홍,주홍색,주홍
133,232,153,ko,연두,연두색,연두
81,131,41,ko,초록,초록색,초록
33,10,9,ko,검정,검정색,검정
99,111,102,ko,감회,감회색,감회
144,157,248,ko,연보라,연보라색,연보라
245,116,70,ko,오렌지,오렌지색,오렌지
156,169,16,ko,쑥,쑥색,쑥
79,129,184,ko,바다,바다색,바다
126,49,220,ko,보라색,보라색,보라
112,203,182,ko,에메랄드,에메랄드색,에메랄드
238,211,101,ko,상아,상아색,상아
234,91,145,ko,분홍,분홍색,분홍
242,164,76,ko,귤,귤색,귤
23,152,98,ko,초록,초록색,초록
167,122,243,ko,연보라,연보라색,연보라
210,135,198,ko,연분홍,연분홍색,연분홍
93,139,242,ko,파란,파란색,파랑
243,180,21,ko,개나리색,개나리색,개나리
97,50,27,ko,갈색,갈색,갈
179,67,28,ko,단풍,단풍색,단풍
45,89,52,ko,진한초록,진한초록색,진초록
25,70,127,ko,군청색,군청색,군청
157,153,171,ko,그레이,그레이색,그레이
95,44,56,ko,진한자주색,진한자주색,진자주
84,87,0,ko,진한쑥색,진한쑥색,진쑥
85,12,111,ko,진보라색,진보라색,진보라
102,155,160,ko,담청색,담청색,담청
2,160,22,ko,초록색,초록색,초록
205,139,91,ko,살색,살색,살
214,44,237,ko,자홍색,자홍색,자홍
118,213,30,ko,연두색,연두색,연두
151,176,239,ko,물색,물색,물
174,8,33,ko,빨강색,빨강색,빨강
167,231,117,ko,풀색,풀색,풀
75,20,237,ko,코발트,코발트색,코발트
178,193,183,ko,옥색,옥색,옥
246,133,116,ko,산호색,산호색,산호
48,44,30,ko,검정색,검정색,검정
248,227,11,ko,노랑색,노랑색,노랑
201,197,122,ko,올리브색,올리브색,올리브
2,237,162,ko,라임에메랄드,라임에메랄드색,라임에메랄드
215,80,10,ko,다홍색,다홍색,다홍
65,109,54,ko,초록색,초록색,초록
86,202,210,ko,하늘색,하늘색,하늘
224,99,243,ko,연보라색,연보라색,연보라
190,149,6,ko,황색,황색,황
102,32,55,ko,자두색,자두색,자두
147,218,94,ko,연두색,연두색,연두
246,162,28,ko,주황색,주황색,주황
144,50,226,ko,보라색,보라색,보라
253,229,67,ko,노랑색,노랑색,노랑
111,161,231,ko,옅은파랑색,옅은파랑색,옅은파랑
105,105,140,ko,청회색,청회색,청회
69,138,121,ko,어두운 초록색,어두운 초록색,어두운초록
68,187,130,ko,연한 초록색,연한 초록색,연초록
132,179,112,ko,어두운 연두색,어두운 연두색,어두운연두
183,218,204,ko,상아색,상아색,상아
216,126,109,ko,적분홍색,적분홍색,적분홍
166,249,66,ko,형광색,형광색,형광
169,241,161,ko,밝은 연두색,밝은 연두색,밝은연두
235,150,206,ko,분홍색,분홍색,분홍
136,52,26,ko,적갈색,적갈색,적갈
136,89,99,ko,적회색,적회색,적회
171,68,141,ko,보라색,보라색,보라
98,191,12,ko,연두색,연두색,연두
241,171,188,ko,분홍색,분홍색,분홍
83,134,7,ko,짙은 연두색,짙은 연두색,짙은연두
215,6,183,ko,보라색,보라색,보라
31,224,125,ko,연두색,연두색,연두
9,59,153,ko,남청색,남청색,남청
32,28,161,ko,청색,청색,청
84,72,53,ko,옅은 갈색,옅은 갈색,옅은갈
1,56,91,ko,남색,남색,남
169,48,94,ko,적분홍색,적분홍색,적분홍
51,10,76,ko,짙은 보라색,짙은 보라색,짙은보라
201,161,247,ko,연보락색,연보락색,연보락
33,245,192,ko,상아색,상아색,상아
123,84,142,ko,진보라색,진보라색,진보라
189,32,99,ko,자주색,자주색,자주
137,91,83,ko,흙갈색,흙갈색,흙갈
60,14,13,ko,검은색,검은색,검정
21,141,175,ko,청록색,청록색,청록
254,152,183,ko,핑크색,핑크색,핑크
132,182,241,ko,하늘색,하늘색,하늘
62,192,202,ko,연청록색,연청록색,연청록
88,222,130,ko,진연두색,진연두색,진연두
216,109,93,ko,연갈색,연갈색,연갈
183,81,155,ko,보라색,보라색,보라
242,86,58,ko,붉은색,붉은색,붉은
198,107,91,ko,벽돌색,벽돌색,벽돌
147,89,203,ko,보라색,보라색,보라
1,219,232,ko,하늘색,하늘색,하늘
127,229,42,ko,연두색,연두색,연두
36,39,159,ko,남색,남색,남
47,2,193,ko,군청색,군청색,군청
156,176,156,ko,이끼색,이끼색,이끼
236,156,105,ko,주황색,주황색,주황
101,186,210,ko,푸른 청록색,푸른 청록색,푸른청록
49,194,144,ko,초록색,초록색,초록
115,77,86,ko,팥죽색,팥죽색,팥죽
247,184,217,ko,분홍색,분홍색,분홍
246,126,240,ko,진달래색,진달래색,진달래
153,49,50,ko,벽돌색,벽돌색,벽돌
47,106,203,ko,파랑색,파랑색,파랑
11,5,72,ko,암청색,암청색,암청
221,246,46,ko,형광노랑색,형광노랑색,형광노랑
35,49,128,ko,남색,남색,남
142,21,83,ko,자주색,자주색,자주
159,60,14,ko,붉은 벽돌색,붉은 벽돌색,붉은벽돌
137,101,23,ko,진한카레색,진한카레색,진카레
237,25,25,ko,빨강색,빨강색,빨강
139,204,100,ko,잔디색,잔디색,잔디
110,72,120,ko,진보라색,진보라색,진보라
227,9,222,ko,진분홍,진분홍색,진분홍
169,151,86,ko,금색,금색,금
249,178,57,ko,진노란색,진노란색,진노랑
56,101,198,ko,파랑색,파랑색,파랑
237,218,221,ko,파스텔분홍,파스텔분홍색,파스텔분홍
53,193,163,ko,밝은 청록색,밝은 청록색,밝은청록
209,143,221,ko,연보라색,연보라색,연보라
200,226,128,ko,연두색,연두색,연두
32,86,138,ko,곤색,곤색,곤
94,96,54,ko,진록색,진록색,진록
199,134,130,ko,인디분홍,인디분홍색,인디분홍
120,150,147,ko,구정물색,구정물색,구정물
3,153,236,ko,진하늘색,진하늘색,진하늘
178,212,201,ko,연청록색,연청록색,연청록
207,192,240,ko,연보라색,연보라색,연보라
55,241,31,ko,초록색,초록색,초록
31,38,99,ko,암청색,암청색,암청
200,105,246,ko,분홍보라색,분홍보라색,분홍보라
46,143,17,ko,진초록색,진초록색,진초록
101,64,231,ko,코랄블루,코랄블루색,코랄블루
213,57,80,ko,버건디,버건디색,버건디
12,246,187,ko,민트색,민트색,민트
6,21,50,ko,진암청색,진암청색,진암청
34,1,95,ko,진푸른색,진푸른색,진푸른
44,111,29,ko,진초록색,진초록색,진초록
91,21,8,ko,암적색,암적색,암적
150,211,155,ko,파스텔 연두색,파스텔 연두색,파스텔연두
23,162,254,ko,파랑색,파랑색,파랑
221,204,138,ko,모래색,모래색,모래
227,142,34,ko,주황색,주황색,주황
224,61,135,ko,꽃분홍색,꽃분홍색,꽃분홍
27,32,0,ko,검정색,검정색,검정
50,98,88,ko,진청록색,진청록색,진청록
10,212,73,ko,형광초록색,형광초록색,형광초록
137,144,70,ko,풀색,풀색,풀
175,213,61,ko,라임색,라임색,라임
166,82,181,ko,자주,자주색,자주
113,195,6,ko,연두,연두색,연두
59,67,67,ko,진녹색,진녹색,진녹
30,88,173,ko,파랑,파랑색,파랑
246,82,232,ko,진분홍,진분홍색,진분홍
173,170,116,ko,옅은회녹색,옅은회녹색,옅은회녹
91,98,17,ko,카키,카키색,카키
145,122,111,ko,회분홍색,회분홍색,회분홍
242,29,173,ko,꽃분홍색,꽃분홍색,꽃분홍
142,93,241,ko,밝은보라,밝은보라색,밝은보라
141,197,249,ko,하늘색,하늘색,하늘
167,37,83,ko,팥죽색,팥죽색,팥죽
162,113,33,ko,황토색,황토색,황토
97,150,107,ko,쑥색,쑥색,쑥
228,193,6,ko,개나리색,개나리색,개나리
100,247,28,ko,형광연두색,형광연두색,형광연두
199,170,172,ko,회분홍색,회분홍색,회분홍
16,22,211,ko,진청색,진청색,진청
92,215,98,ko,에메랄드색,에메랄드색,에메랄드
59,125,146,ko,물파랑색,물파랑색,물파랑
15,12,130,ko,남색,남색,남
178,100,117,ko,분홍색,분홍색,분홍
201,217,209,ko,물색,물색,물
55,31,9,ko,고동색,고동색,고동
177,175,33,ko,올리브색,올리브색,올리브
158,227,165,ko,에메랄드녹색,에메랄드녹색,에메랄드녹
46,46,186,ko,바다색,바다색,바다
66,24,101,ko,보라색,보라색,보라
116,154,169,ko,청록색,청록색,청록
219,111,39,ko,주황색,주황색,주황
41,72,148,ko,남색,남색,남
54,37,1,ko,검은색,검은색,검정
157,60,146,ko,진분홍색,진분홍색,진분홍
152,120,206,ko,연보라,연보라색,연보라
21,47,253,ko,파랑색,파랑색,파랑
179,90,253,ko,분홍색,분홍색,분홍
156,178,55,ko,잔디색,잔디색,잔디
134,103,160,ko,회보라색,회보라색,회보라
112,240,196,ko,에메랄드색,에메랄드색,에메랄드
71,141,0,ko,풀색,풀색,풀
45,1,75,ko,진보라색,진보라색,진보라
124,126,155,ko,회파랑색,회파랑색,회파랑
224,110,191,ko,분홍색,분홍색,분홍
183,149,248,ko,연보라색,연보라색,연보라
212,149,36,ko,치자색,치자색,치자
236,171,206,ko,연분홍색,연분홍색,연분홍
112,67,58,ko,벽돌색,벽돌색,벽돌
18,61,15,ko,진녹색,진녹색,진녹
64,147,203,ko,바다색,바다색,바다
199,24,60,ko,빨강색,빨강색,빨강
207,251,85,ko,노랑색,노랑색,노랑
112,6,85,ko,보라색,보라색,보라
127,193,183,ko,에메랄드녹색,에메랄드녹색,에메랄드녹
165,85,131,ko,자홍색,자홍색,자홍
171,219,243,ko,하늘색,하늘색,하늘
4,117,98,ko,청록색,청록색,청록
35,218,45,ko,녹색,녹색,녹
246,141,8,ko,주황색,주황색,주황
151,128,166,ko,연보라색,연보라색,연보라
220,155,102,ko,짙은상아색,짙은상아색,짙은상아
228,97,138,ko,자홍색,자홍색,자홍
164,208,108,ko,풀색,풀색,풀
93,252,122,ko,연두색,연두색,연두
89,70,112,ko,짙은보라색,짙은보라색,짙은보라
253,48,44,ko,빨강색,빨강색,빨강
93,89,81,ko,회색,회색,회
237,20,236,ko,연분홍색,연분홍색,연분홍
164,43,189,ko,보라색,보라색,보라
102,135,83,ko,풀색,풀색,풀
73,244,245,ko,하늘색,하늘색,하늘
179,184,147,ko,베이지색,베이지색,베이지
251,100,70,ko,주황색,주황색,주황
228,185,151,ko,베이지색,베이지색,베이지
133,186,161,ko,초록색,초록색,초록
213,42,173,ko,자주색,자주색,자주
174,22,29,ko,크림슨색,크림슨색,크림슨
127,95,124,ko,연보라색,연보라색,연보라
83,45,74,ko,진보라색,진보라색,진보라
148,15,132,ko,보라색,보라색,보라
124,246,50,ko,연두색,연두색,연두
40,119,89,ko,쑥색,쑥색,쑥
55,93,236,ko,파랑색,파랑색,파랑
249,240,151,ko,연노랑색,연노랑색,연노랑
13,104,121,ko,파랑색,파랑색,파랑
163,42,215,ko,보라색,보라색,보라
48,217,146,ko,에메랄드색,에메랄드색,에메랄드
141,143,112,ko,짙은 회색,짙은 회색,짙은회
47,129,254,ko,파랑색,파랑색,파랑
8,171,42,ko,풀색,풀색,풀
165,48,94,ko,자주색,자주색,자주
109,220,102,ko,연두색,연두색,연두
231,131,28,ko,갈색,갈색,갈
112,178,96,ko,풀색,풀색,풀
250,182,14,ko,짙은 노랑색,짙은 노랑색,짙은노랑
202,142,227,ko,연보라색,연보라색,연보라
77,60,122,ko,진보라색,진보라색,진보라
19,72,3,ko,검정색,검정색,검정
