r,g,b,lang_code,human_raw,human_norm,human_min
141,255,0,zh,青绿,青绿色,青绿
0,161,255,zh,淡蓝,淡蓝色,淡蓝
255,0,30,zh,红,红色,红
215,0,255,zh,紫,紫色,紫
0,255,102,zh,绿,绿色,绿
0,122,255,zh,蓝,蓝色,蓝
0,255,156,zh,淡绿,淡绿色,淡绿
192,255,0,zh,黄,黄色,黄
0,88,255,zh,蓝,蓝色,蓝
38,0,255,zh,深蓝,深蓝色,深蓝
0,143,255,zh,蓝,蓝色,蓝
0,255,195,zh,草绿,草绿色,草绿
93,0,255,zh,深蓝,深蓝色,深蓝
0,250,255,zh,亮蓝,亮蓝色,亮蓝
255,119,0,zh,深橙,深橙色,深橙
0,255,31,zh,绿,绿色,绿
0,203,255,zh,蓝,蓝色,蓝
255,234,0,zh,黄,黄色,黄
0,40,255,zh,深蓝,深蓝色,深蓝
255,0,193,zh,深粉,深粉色,深粉
0,255,255,zh,亮蓝,亮蓝色,亮蓝
50,255,0,zh,绿,绿色,绿
255,86,0,zh,深橙,深橙色,深橙
0,255,231,zh,水藍,水藍色,水蓝
0,17,255,zh,深藍,深藍色,深蓝
255,0,203,zh,桃色,桃色,桃
249,0,255,zh,紫色,紫色,紫
255,0,62,zh,紅,紅色,红
86,255,0,zh,草綠,草綠色,草绿
255,0,172,zh,粉紅色,粉紅色,粉红
255,0,107,zh,桃紅,桃紅色,桃红
255,189,0,zh,黃色,黃色,黄
0,52,255,zh,靛藍,靛藍色,靛蓝
255,126,0,zh,淺橘,淺橘色,浅橘
255,97,0,zh,橘色,橘色,橘
255,144,0,zh,橘色,橘色,橘
0,255,102,zh,螢光綠,螢光綠色,荧光绿
255,78,0,zh,橘紅色,橘紅色,橘红
0,59,255,zh,藍色,藍色,蓝
255,0,91,zh,桃紅色,桃紅色,桃红
167,255,0,zh,青蘋果綠,青蘋果綠色,青苹果绿
255,0,191,zh,粉紅色,粉紅色,粉红
0,223,255,zh,藍色,藍色,蓝
202,255,0,zh,黃綠色,黃綠色,黄绿
255,0,68,zh,大紅色,大紅色,大红
255,227,0,zh,黃色,黃色,黄
0,233,255,zh,天藍色,天藍色,天蓝
0,255,172,zh,青綠色,青綠色,青绿
0,255,220,zh,淺藍綠色,淺藍綠色,浅蓝绿
255,184,0,zh,土黃色,土黃色,土黄
0,30,255,zh,靛藍色,靛藍色,靛蓝
0,255,50,zh,綠色,綠色,绿
0,143,255,zh,灰藍色,灰藍色,灰蓝
117,0,255,zh,紫色,紫色,紫
235,0,255,zh,粉桃色,粉桃色,粉桃
0,197,255,zh,天藍色,天藍色,天蓝
177,0,255,zh,淺紫色,淺紫色,浅紫
0,93,255,zh,正藍色,正藍色,正蓝
0,255,235,zh,淺藍色,淺藍色,浅蓝
231,255,0,zh,淡黃綠色,淡黃綠色,淡黄绿
255,0,115,zh,桃紅色,桃紅色,桃红
255,0,175,zh,深粉紅色,深粉紅色,深粉红
255,0,36,zh,大紅色,大紅色,大红
255,100,0,zh,橘色,橘色,橘
0,124,255,zh,藍色,藍色,蓝
0,90,255,zh,深藍色,深藍色,深蓝
255,0,226,zh,粉紅色,粉紅色,粉红
0,255,125,zh,綠色,綠色,绿
0,172,255,zh,淺藍色,淺藍色,浅蓝
255,154,0,zh,橘黃色,橘黃色,橘黄
84,255,0,zh,螢光綠,螢光綠色,荧光绿
0,104,255,zh,天蓝,天蓝色,天蓝
0,168,255,zh,浅蓝,浅蓝色,浅蓝
255,80,0,zh,橙红,橙红色,橙红
0,237,255,zh,青,青色,青
0,45,255,zh,蓝,蓝色,蓝
255,229,0,zh,黄,黄色,黄
0,255,126,zh,绿,绿色,绿
255,0,40,zh,红,红色,红
247,0,255,zh,品红,品红色,品红
255,115,0,zh,橙,橙色,橙
255,0,156,zh,玫红,玫红色,玫红
155,0,255,zh,紫,紫色,紫
0,201,255,zh,浅蓝,浅蓝色,浅蓝
0,255,31,zh,翠绿,翠绿色,翠绿
255,0,252,zh,洋红,洋红色,洋红
255,164,0,zh,橙,橙色,橙
0,255,103,zh,亮绿,亮绿色,亮绿
255,0,87,zh,赭红,赭红色,赭红
50,0,255,zh,蓝紫,蓝紫色,蓝紫
0,255,181,zh,蓝绿,蓝绿色,蓝绿
255,0,140,zh,品红,品红色,品红
255,0,25,zh,大红,大红色,大红
0,64,255,zh,蓝,蓝色,蓝
255,223,0,zh,黄,黄色,黄
0,255,221,zh,浅蓝绿,浅蓝绿色,浅蓝绿
255,114,0,zh,橙红,橙红色,橙红
0,247,255,zh,亮蓝,亮蓝色,亮蓝
0,255,247,zh,蓝绿,蓝绿色,蓝绿
0,92,255,zh,天蓝,天蓝色,天蓝
0,115,255,zh,海蓝,海蓝色,海蓝
0,158,255,zh,浅蓝,浅蓝色,浅蓝
255,47,0,zh,红,红色,红
0,215,255,zh,粉蓝,粉蓝色,粉蓝
188,255,0,zh,果绿,果绿色,果绿
255,0,215,zh,粉红,粉红色,粉红
157,0,255,zh,紫,紫色,紫
255,0,197,zh,洋红,洋红色,洋红
255,129,0,zh,橙色,橙色,橙
138,255,0,zh,果绿,果绿色,果绿
0,177,255,zh,天蓝,天蓝色,天蓝
166,0,255,zh,紫,紫色,紫
255,0,58,zh,大红,大红色,大红
255,247,0,zh,黄,黄色,黄
0,255,123,zh,粉绿,粉绿色,粉绿
255,183,0,zh,土黄,土黄色,土黄
255,0,164,zh,粉红,粉红色,粉红
82,255,0,zh,亮绿,亮绿色,亮绿
0,91,255,zh,蓝,蓝色,蓝
255,0,253,zh,紫红色,紫红色,紫红
255,155,0,zh,橙色,橙色,橙
255,198,0,zh,深黄色,深黄色,深黄
110,255,0,zh,淡绿色,淡绿色,淡绿
0,239,255,zh,青蓝色,青蓝色,青蓝
0,180,255,zh,蓝色,蓝色,蓝
0,193,255,zh,淡蓝色,淡蓝色,淡蓝
189,0,255,zh,紫色,紫色,紫
255,108,0,zh,深橙色,深橙色,深橙
0,255,222,zh,青色,青色,青
255,255,0,zh,黄色,黄色,黄
0,255,102,zh,绿色,绿色,绿
255,0,148,zh,玫瑰红,玫瑰红色,玫红
0,255,129,zh,草绿色,草绿色,草绿
255,218,0,zh,深黄色,深黄色,深黄
164,255,0,zh,淡绿色,淡绿色,淡绿
0,122,255,zh,蓝色,蓝色,蓝
255,0,6,zh,红色,红色,红
53,0,255,zh,深蓝色,深蓝色,深蓝
255,0,50,zh,红色,红色,红
255,79,0,zh,橙色,橙色,橙
255,0,235,zh,深粉色,深粉色,深粉
0,214,255,zh,淡蓝色,淡蓝色,淡蓝
0,79,255,zh,蓝色,蓝色,蓝
0,255,46,zh,绿色,绿色,绿
0,111,255,zh,蓝色,蓝色,蓝
0,255,235,zh,青色,青色,青
255,121,0,zh,橙色,橙色,橙
255,0,207,zh,深粉色,深粉色,深粉
195,255,0,zh,黄绿色,黄绿色,黄绿
255,0,135,zh,深粉色,深粉色,深粉
0,149,255,zh,蓝色,蓝色,蓝
0,62,255,zh,深蓝色,深蓝色,深蓝
143,0,255,zh,紫色,紫色,紫
0,255,162,zh,蓝绿,蓝绿色,蓝绿
227,255,0,zh,黄绿,黄绿色,黄绿
163,0,255,zh,蓝紫,蓝紫色,蓝紫
0,0,255,zh,蓝,蓝色,蓝
0,162,255,zh,天蓝,天蓝色,天蓝
242,255,0,zh,黄,黄色,黄
255,0,159,zh,珠粉,珠粉色,珠粉
0,255,11,zh,草绿,草绿色,草绿
0,255,152,zh,蓝青,蓝青色,青蓝
255,142,0,zh,橙,橙色,橙
0,202,255,zh,浅蓝,浅蓝色,浅蓝
255,0,219,zh,粉,粉色,粉
0,255,113,zh,绿蓝,绿蓝色,绿蓝
0,255,254,zh,天蓝,天蓝色,天蓝
0,115,255,zh,浅蓝,浅蓝色,浅蓝
255,113,0,zh,橙,橙色,橙
255,0,128,zh,珠粉,珠粉色,珠粉
124,255,0,zh,草绿,草绿色,草绿
0,255,213,zh,青,青色,青
149,255,0,zh,草绿,草绿色,草绿
0,65,255,zh,蓝,蓝色,蓝
255,0,23,zh,红,红色,红
0,153,255,zh,浅蓝,浅蓝色,浅蓝
255,78,0,zh,红橙,红橙色,红橙
255,241,0,zh,黄,黄色,黄
123,0,255,zh,紫罗兰,紫罗兰色,紫罗蓝
0,104,255,zh,蓝,蓝色,蓝
255,0,49,zh,正红,正红色,正红
230,0,255,zh,粉,粉色,粉
0,213,255,zh,天蓝,天蓝色,天蓝
255,159,0,zh,橙黄,橙黄色,橙黄
255,0,199,zh,紫红,紫红色,紫红
255,207,0,zh,浅黄,浅黄色,浅黄
0,254,255,zh,青,青色,青
0,68,255,zh,蓝,蓝色,蓝
255,0,83,zh,红,红色,红
122,255,0,zh,草绿,草绿色,草绿
0,225,255,zh,浅蓝,浅蓝色,浅蓝
209,255,0,zh,黄绿,黄绿色,黄绿
0,255,177,zh,蓝绿,蓝绿色,蓝绿
0,255,230,zh,浅蓝,浅蓝色,浅蓝
0,192,255,zh,天蓝,天蓝色,天蓝
0,117,255,zh,蓝,蓝色,蓝
0,255,155,zh,青绿,青绿色,青绿
255,41,0,zh,橘红,橘红色,橘红
255,113,0,zh,橘色,橘色,橘
186,0,255,zh,紫,紫色,紫
255,0,9,zh,红,红色,红
0,48,255,zh,蓝,蓝色,蓝
132,0,255,zh,紫,紫色,紫
0,255,56,zh,绿,绿色,绿
255,0,162,zh,桃红,桃红色,桃红
255,226,0,zh,黄,黄色,黄
255,211,0,zh,柠檬黄,柠檬黄色,柠檬黄
255,132,0,zh,橙,橙色,橙
255,0,67,zh,红,红色,红
0,255,220,zh,蓝绿,蓝绿色,蓝绿
250,0,255,zh,洋红,洋红色,洋红
255,0,113,zh,粉红,粉红色,粉红
64,0,255,zh,蓝,蓝色,蓝
0,44,255,zh,蓝色,蓝色,蓝
239,255,0,zh,黄色,黄色,黄
255,0,117,zh,粉色,粉色,粉
217,0,255,zh,紫色,紫色,紫
0,165,255,zh,蓝色,蓝色,蓝
0,255,177,zh,绿色,绿色,绿
0,91,255,zh,蓝色,蓝色,蓝
255,233,0,zh,黄色,黄色,黄
255,189,0,zh,橙色,橙色,橙
255,43,0,zh,红色,红色,红
60,255,0,zh,绿色,绿色,绿
0,255,88,zh,绿色,绿色,绿
0,243,255,zh,蓝色,蓝色,蓝
243,0,255,zh,紫色,紫色,紫
0,128,255,zh,蓝色,蓝色,蓝
255,0,194,zh,粉色,粉色,粉
0,255,228,zh,天蓝,天蓝色,天蓝
0,148,255,zh,蓝色,蓝色,蓝
255,147,0,zh,橙色,橙色,橙
255,0,60,zh,红色,红色,红
255,0,86,zh,粉红,粉红色,粉红
0,255,39,zh,绿色,绿色,绿
0,255,191,zh,绿色,绿色,绿
255,181,0,zh,橙色,橙色,橙
0,198,255,zh,蓝色,蓝色,蓝
0,32,255,zh,蓝色,蓝色,蓝
0,220,255,zh,蓝色,蓝色,蓝
255,0,30,zh,红色,红色,红
0,71,255,zh,蓝色,蓝色,蓝
255,0,145,zh,粉色,粉色,粉
0,255,145,zh,绿色,绿色,绿
255,93,0,zh,橙色,橙色,橙
113,0,255,zh,紫色,紫色,紫
255,0,229,zh,粉色,粉色,粉
154,255,0,zh,绿色,绿色,绿
225,255,0,zh,黄色,黄色,黄
255,55,0,zh,红色,红色,红
0,220,255,zh,蓝色,蓝色,蓝
255,0,76,zh,红色,红色,红
255,0,236,zh,粉色,粉色,粉
255,248,0,zh,黄色,黄色,黄
255,0,181,zh,粉色,粉色,粉
0,255,118,zh,绿色,绿色,绿
105,0,255,zh,蓝色,蓝色,蓝
255,0,109,zh,绿色,绿色,绿
143,255,0,zh,橙色,橙色,橙
0,255,177,zh,蓝色,蓝色,蓝
0,134,255,zh,蓝色,蓝色,蓝
255,135,0,zh,橙色,橙色,橙
0,167,255,zh,蓝色,蓝色,蓝
0,255,198,zh,蓝色,蓝色,蓝
255,0,166,zh,粉红,粉红色,粉红
78,0,255,zh,蓝色,蓝色,蓝
0,70,255,zh,深蓝,深蓝色,深蓝
0,101,255,zh,蓝色,蓝色,蓝
0,240,255,zh,蓝色,蓝色,蓝
255,219,0,zh,黄色,黄色,黄
189,0,255,zh,蓝色,蓝色,蓝
0,145,255,zh,蓝色,蓝色,蓝
0,255,248,zh,蓝色,蓝色,蓝
123,0,255,zh,紫色,紫色,紫
0,98,255,zh,海蓝色,海蓝色,海蓝
255,0,55,zh,红色,红色,红
255,0,48,zh,红色,红色,红
185,0,255,zh,紫红色,紫红色,紫红
255,0,204,zh,粉色,粉色,粉
255,135,0,zh,橙色,橙色,橙
255,246,0,zh,黄色,黄色,黄
0,250,255,zh,青色,青色,青
136,255,0,zh,草绿色,草绿色,草绿
0,255,128,zh,绿色,绿色,绿
62,0,255,zh,靛蓝,靛蓝色,靛蓝
255,0,92,zh,红色,红色,红
0,220,255,zh,青色,青色,青
255,0,172,zh,粉色,粉色,粉
0,38,255,zh,深蓝色,深蓝色,深蓝
0,255,191,zh,青绿色,青绿色,青绿
0,255,188,zh,青绿色,青绿色,青绿
0,125,255,zh,海蓝色,海蓝色,海蓝
0,81,255,zh,深蓝色,深蓝色,深蓝
229,0,255,zh,紫红色,紫红色,紫红
0,177,255,zh,蓝色,蓝色,蓝
0,200,255,zh,天蓝色,天蓝色,天蓝
0,140,255,zh,蓝色,蓝色,蓝
212,0,255,zh,紫,紫色,紫
0,255,239,zh,青,青色,青
255,0,85,zh,桃,桃色,桃
0,139,255,zh,天藍,天藍色,天蓝
239,0,255,zh,粉紫,粉紫色,粉紫
0,255,80,zh,綠,綠色,绿
255,158,0,zh,橙黃,橙黃色,橙黄
0,255,200,zh,知更,知更色,知更
255,105,0,zh,橙紅,橙紅色,橙红
255,129,0,zh,橙,橙色,橙
104,255,0,zh,黃綠,黃綠色,黄绿
0,38,255,zh,深藍,深藍色,深蓝
255,0,240,zh,粉紫,粉紫色,粉紫
0,205,255,zh,天藍,天藍色,天蓝
0,255,74,zh,綠,綠色,绿
255,0,150,zh,粉,粉色,粉
255,0,143,zh,紫紅,紫紅色,紫红
0,208,255,zh,水藍,水藍色,水蓝
255,216,0,zh,暗黃,暗黃色,暗黄
255,0,74,zh,紅,紅色,红
138,0,255,zh,紫,紫色,紫
0,75,255,zh,湖藍,湖藍色,湖蓝
255,254,0,zh,黃,黃色,黄
255,184,0,zh,土黃,土黃色,土黄
0,255,147,zh,青綠,青綠色,青绿
166,255,0,zh,黃綠,黃綠色,黄绿
0,172,255,zh,寶藍,寶藍色,宝蓝
255,0,25,zh,紅,紅色,红
0,255,183,zh,嫩綠,嫩綠色,嫩绿
0,106,255,zh,湖藍,湖藍色,湖蓝
0,21,255,zh,藍,藍色,蓝
0,127,255,zh,海藍,海藍色,海蓝
255,0,185,zh,粉,粉色,粉
0,237,255,zh,天藍,天藍色,天蓝
255,4,0,zh,品紅,品紅色,品红
230,255,0,zh,鵝黃,鵝黃色,鹅黄
0,192,255,zh,天蓝,天蓝色,天蓝
0,255,186,zh,孔雀绿,孔雀绿色,孔雀绿
0,102,255,zh,宝蓝,宝蓝色,宝蓝
0,81,255,zh,深宝蓝,深宝蓝色,深宝蓝
255,119,0,zh,橙,橙色,橙
211,0,255,zh,艳紫,艳紫色,艳紫
255,85,0,zh,橘红,橘红色,橘红
255,0,80,zh,樱桃红,樱桃红色,樱桃红
0,255,103,zh,荧光绿,荧光绿色,荧光绿
255,75,0,zh,深橘红,深橘红色,深橘红
230,0,255,zh,莹光艳籽,莹光艳籽色,莹光艳籽
252,255,0,zh,明黄,明黄色,明黄
255,0,155,zh,粉红,粉红色,粉红
255,98,0,zh,橙红,橙红色,橙红
0,172,255,zh,蓝色,蓝色,蓝
255,0,37,zh,大红,大红色,大红
0,216,255,zh,淡蓝色,淡蓝色,淡蓝
0,113,255,zh,深蓝色,深蓝色,深蓝
237,255,0,zh,黄色,黄色,黄
255,142,0,zh,橙黄,橙黄色,橙黄
255,0,95,zh,淡红,淡红色,淡红
186,0,255,zh,紫色,紫色,紫
255,0,179,zh,紫粉,紫粉色,粉紫
0,255,213,zh,蓝绿,蓝绿色,蓝绿
92,0,255,zh,深紫色,深紫色,深紫
0,139,255,zh,湖蓝色,湖蓝色,湖蓝
255,0,122,zh,红偏紫,红偏紫色,红偏紫
0,255,178,zh,荧光绿,荧光绿色,荧光绿
255,0,240,zh,紫粉,紫粉色,粉紫
255,183,0,zh,土黄,土黄色,土黄
255,48,0,zh,橙红,橙红色,橙红
0,255,103,zh,浅绿色,浅绿色,浅绿
0,44,255,zh,湛蓝,湛蓝色,湛蓝
0,234,255,zh,淡蓝,淡蓝色,淡蓝
151,255,0,zh,浅黄绿,浅黄绿色,浅黄绿
0,67,255,zh,深蓝,深蓝色,深蓝
0,190,255,zh,淡蓝,淡蓝色,淡蓝
0,117,255,zh,深蓝,深蓝色,深蓝
124,255,0,zh,绿色,绿色,绿
255,0,248,zh,紫粉,紫粉色,粉紫
0,13,255,zh,湛蓝,湛蓝色,湛蓝
255,0,65,zh,大红,大红色,大红
255,225,0,zh,黄色,黄色,黄
0,255,152,zh,谈绿色,谈绿色,谈绿
0,255,72,zh,绿色,绿色,绿
200,255,0,zh,黄绿色,黄绿色,黄绿
255,178,0,zh,土黄色,土黄色,土黄
0,255,226,zh,荧光绿,荧光绿色,荧光绿
0,255,77,zh,荧光绿,荧光绿色,荧光绿
0,65,255,zh,深蓝,深蓝色,深蓝
0,212,255,zh,天蓝,天蓝色,天蓝
255,0,213,zh,玫红,玫红色,玫红
198,0,255,zh,紫色,紫色,紫
255,218,0,zh,黄色,黄色,黄
0,178,255,zh,蓝色,蓝色,蓝
0,255,138,zh,浅绿,浅绿色,浅绿
255,0,36,zh,红色,红色,红
0,255,208,zh,蓝绿色,蓝绿色,蓝绿
255,0,122,zh,紫红,紫红色,紫红
255,255,0,zh,荧光黄,荧光黄色,荧光黄
0,25,255,zh,深蓝,深蓝色,深蓝
0,190,255,zh,天蓝,天蓝色,天蓝
255,0,249,zh,玫红,玫红色,玫红
0,138,255,zh,蓝色,蓝色,蓝
255,195,0,zh,橙黄,橙黄色,橙黄
146,255,0,zh,草绿,草绿色,草绿
0,255,225,zh,蓝绿,蓝绿色,蓝绿
255,70,0,zh,正红,正红色,正红
190,255,0,zh,黄绿,黄绿色,黄绿
255,0,147,zh,玫红,玫红色,玫红
255,0,207,zh,紫红,紫红色,紫红
255,166,0,zh,橙色,橙色,橙
0,235,255,zh,天蓝,天蓝色,天蓝
0,106,255,zh,深蓝,深蓝色,深蓝
255,0,54,zh,正红,正红色,正红
104,255,0,zh,草绿,草绿色,草绿
255,141,0,zh,橙色,橙色,橙
0,255,103,zh,绿色,绿色,绿
137,0,255,zh,紫色,紫色,紫
255,98,0,zh,橙红,橙红色,橙红
0,255,183,zh,荧光绿,荧光绿色,荧光绿
0,134,255,zh,蓝色,蓝色,蓝
255,0,82,zh,梅红,梅红色,梅红
0,85,255,zh,深蓝,深蓝色,深蓝
0,123,255,zh,浅蓝色,浅蓝色,浅蓝
0,10,255,zh,深蓝色,深蓝色,深蓝
0,255,49,zh,绿色,绿色,绿
255,207,0,zh,橙色,橙色,橙
255,0,99,zh,品红,品红色,品红
241,255,0,zh,黄色,黄色,黄
255,175,0,zh,橘色,橘色,橘
255,48,0,zh,红色,红色,红
255,0,9,zh,红色,红色,红
71,255,0,zh,黄绿色,黄绿色,黄绿
0,224,255,zh,青色,青色,青
0,40,255,zh,蓝色,蓝色,蓝
181,0,255,zh,紫色,紫色,紫
255,218,0,zh,黄色,黄色,黄
0,255,153,zh,青绿色,青绿色,青绿
255,108,0,zh,橙色,橙色,橙
255,0,75,zh,品红,品红色,品红
0,193,255,zh,浅蓝色,浅蓝色,浅蓝
0,180,255,zh,浅蓝色,浅蓝色,浅蓝
0,68,255,zh,深蓝色,深蓝色,深蓝
0,144,255,zh,蓝色,蓝色,蓝
255,0,188,zh,品红,品红色,品红
0,255,167,zh,青绿色,青绿色,青绿
0,106,255,zh,蓝色,蓝色,蓝
255,0,161,zh,玫红,玫红色,玫红
130,0,255,zh,蓝紫,蓝紫色,蓝紫
0,229,255,zh,天蓝,天蓝色,天蓝
255,0,83,zh,大红,大红色,大红
0,112,255,zh,蓝,蓝色,蓝
0,81,255,zh,深蓝,深蓝色,深蓝
255,0,117,zh,玫红,玫红色,玫红
0,147,255,zh,蓝,蓝色,蓝
174,0,255,zh,紫,紫色,紫
0,255,191,zh,蓝绿,蓝绿色,蓝绿
0,120,255,zh,蓝,蓝色,蓝
92,255,0,zh,黄绿,黄绿色,黄绿
0,23,255,zh,深蓝,深蓝色,深蓝
0,238,255,zh,天蓝,天蓝色,天蓝
243,255,0,zh,荧光黄,荧光黄色,荧光黄
255,0,239,zh,玫红,玫红色,玫红
255,182,0,zh,橙黄,橙黄色,橙黄
0,255,238,zh,青色,青色,青
255,202,0,zh,橙黄,橙黄色,橙黄
0,255,78,zh,黄绿,黄绿色,黄绿
255,0,248,zh,玫红,玫红色,玫红
0,173,255,zh,蓝,蓝色,蓝
255,218,0,zh,橙黄,橙黄色,橙黄
255,0,26,zh,红,红色,红
255,113,0,zh,橙红,橙红色,橙红
255,136,0,zh,橙,橙色,橙
255,0,64,zh,红,红色,红
0,255,145,zh,绿,绿色,绿
0,183,255,zh,蓝,蓝色,蓝
0,54,255,zh,深蓝,深蓝色,深蓝
171,255,0,zh,黄绿,黄绿色,黄绿
0,255,173,zh,蓝绿,蓝绿色,蓝绿
255,49,0,zh,红,红色,红
5,255,0,zh,绿,绿色,绿
205,255,0,zh,黄绿,黄绿色,黄绿
255,0,210,zh,玫红,玫红色,玫红
204,0,144,zh,品红,品红色,品红
204,157,0,zh,黄,黄色,黄
204,0,99,zh,粉红,粉红色,粉红
133,204,0,zh,草绿,草绿色,草绿
0,204,160,zh,青色,青色,青
0,138,204,zh,湖蓝,湖蓝色,湖蓝
0,158,204,zh,天蓝,天蓝色,天蓝
0,24,204,zh,蓝色,蓝色,蓝
0,58,204,zh,蓝色,蓝色,蓝
173,0,204,zh,紫色,紫色,紫
204,63,0,zh,橙色,橙色,橙
0,204,167,zh,青色,青色,青
0,255,89,zh,绿色,绿色,绿
0,153,255,zh,蓝色,蓝色,蓝
184,0,255,zh,紫色,紫色,紫
0,255,192,zh,青色,青色,青
0,90,255,zh,深蓝色,深蓝色,深蓝
51,0,255,zh,蓝紫色,蓝紫色,蓝紫
0,203,255,zh,天蓝色,天蓝色,天蓝
0,208,255,zh,天蓝色,天蓝色,天蓝
255,210,0,zh,黄色,黄色,黄
202,0,255,zh,紫色,紫色,紫
255,56,0,zh,红色,红色,红
245,0,255,zh,紫色,紫色,紫
255,0,82,zh,红色,红色,红
0,129,255,zh,深蓝色,深蓝色,深蓝
0,255,49,zh,绿色,绿色,绿
255,0,211,zh,粉紫色,粉紫色,粉紫
255,80,0,zh,橘色,橘色,橘
144,0,255,zh,姿色,姿色,姿
255,160,0,zh,卡其色,卡其色,卡其
255,0,148,zh,芭比粉色,芭比粉色,芭比粉
0,255,176,zh,青绿色,青绿色,青绿
0,182,255,zh,蓝色,蓝色,蓝
255,179,0,zh,米黄色,米黄色,米黄
212,255,0,zh,果绿色,果绿色,果绿
0,77,255,zh,深蓝色,深蓝色,深蓝
112,0,255,zh,深紫色,深紫色,深紫
255,139,0,zh,橘色,橘色,橘
255,0,114,zh,粉色,粉色,粉
0,11,255,zh,深蓝色,深蓝色,深蓝
255,253,0,zh,亮黄色,亮黄色,亮黄
255,0,172,zh,芭比粉色,芭比粉色,芭比粉
155,255,0,zh,绿色,绿色,绿
255,224,0,zh,黄色,黄色,黄
0,255,252,zh,青色,青色,青
85,0,255,zh,深紫色,深紫色,深紫
